"Id","SalePrice"
1638,199676.635742289
1639,194996.356089617
1640,253016.549696441
1641,192421.570458918
1642,222490.488436093
1643,214039.280001232
1644,231259.173140029
1645,189839.338689217
1646,160151.626638787
1647,167402.169819924
1648,128652.761530256
1649,133255.867462307
1650,114141.888823102
1651,121778.740715838
1652,106469.290891293
1653,109480.781462081
1654,148229.352252299
1655,141540.001384617
1656,144347.958463897
1657,147929.543549253
1658,149139.487658486
1659,121658.55465847
1660,156894.117187769
1661,380674.362085926
1662,369606.87532992
1663,342307.184321045
1664,447503.034413606
1665,292387.713586506
1666,319980.914769082
1667,348448.833725485
1668,314254.182904809
1669,293781.150246028
1670,323612.551519539
1671,258345.026301927
1672,382136.551735902
1673,286856.984061626
1674,257333.93535702
1675,199854.684395818
1676,198191.079047492
1677,226579.169268098
1678,422261.142705818
1679,342842.866235523
1680,310939.372842574
1681,242198.9232252
1682,304832.129657981
1683,195923.064372375
1684,181048.104497619
1685,173841.523115748
1686,178645.55377272
1687,181123.671975937
1688,193550.4846643
1689,198172.70980066
1690,199305.280377243
1691,189006.877416018
1692,259802.77168239
1693,178504.000592464
1694,180051.847136145
1695,172664.517981885
1696,263749.989808692
1697,178208.397600586
1698,333292.998480229
1699,303476.006670202
1700,242576.886651914
1701,271250.455814111
1702,240414.473665338
1703,238353.357437887
1704,269512.041482013
1705,227667.651889054
1706,273335.307321055
1707,201228.563829784
1708,195000.341172892
1709,261716.474681237
1710,220085.014488586
1711,255556.197111729
1712,247804.920657945
1713,248877.163544743
1714,217497.328020344
1715,203750.518680135
1716,185156.205887092
1717,183979.470512855
1718,138558.818472377
1719,207842.400372338
1720,245953.027198595
1721,170569.241446142
1722,127379.093254513
1723,153348.02384338
1724,210778.840764415
1725,230943.745289718
1726,188170.92078395
1727,163142.613378489
1728,186615.219884008
1729,165462.981229558
1730,172526.939790866
1731,125578.111718182
1732,119029.308543912
1733,109678.422795972
1734,120372.648744863
1735,129525.083755905
1736,109935.862364822
1737,309767.852601523
1738,246962.132868854
1739,240691.641902309
1740,198705.26421486
1741,178814.670852367
1742,167587.262821317
1743,178867.528487143
1744,287130.832582292
1745,215288.117461058
1746,217473.793861581
1747,218479.629915145
1748,216193.625734962
1749,146750.656437406
1750,139965.726298844
1751,256369.260972419
1752,114739.974415168
1753,147753.55601454
1754,205711.018381956
1755,169201.407440423
1756,119010.702602387
1757,114487.701426125
1758,144201.332686406
1759,166077.122488884
1760,161957.093369287
1761,151976.345966257
1762,168452.643139146
1763,190034.560078173
1764,116963.043787753
1765,173445.692726235
1766,181535.055219798
1767,222236.599343789
1768,137477.17116501
1769,179066.236206482
1770,148918.78217871
1771,127156.23336196
1772,136649.474018593
1773,123332.766109128
1774,149084.781593964
1775,138125.189104432
1776,129744.686290073
1777,106670.334072605
1778,139066.543984746
1779,118817.655910694
1780,182951.991213928
1781,128082.488067843
1782,81684.8926759092
1783,140517.754656134
1784,104502.208982028
1785,116940.141762099
1786,138438.505388981
1787,175574.180316119
1788,58816.4032316599
1789,103617.777663491
1790,75286.9016890014
1791,184119.321177213
1792,160831.505730249
1793,139727.853622859
1794,160404.110058273
1795,136014.952091336
1796,137181.619879236
1797,125994.757036767
1798,118318.56781855
1799,104873.74212404
1800,129264.309864673
1801,121825.370330816
1802,158436.859050495
1803,153790.35250749
1804,140136.157823347
1805,138377.560530629
1806,136401.205746462
1807,140825.642312377
1808,131805.00194318
1809,120246.578510555
1810,135612.496285737
1811,97629.5123052275
1812,99634.6280692093
1813,123158.695136693
1814,90823.6920498388
1815,56645.7903614872
1816,100098.797731785
1817,107282.024170331
1818,140909.376789846
1819,125764.618360269
1820,71010.6327487701
1821,125173.691651681
1822,155594.455639757
1823,59946.3518628514
1824,130821.170200723
1825,130784.389312503
1826,105619.441667994
1827,106205.927468219
1828,130162.440822191
1829,136882.167295816
1830,145817.012475947
1831,161735.915641478
1832,83341.3451478042
1833,140669.29076958
1834,125024.250588132
1835,127584.875623207
1836,126207.393907763
1837,85275.8467124851
1838,127635.712319721
1839,96037.9363635924
1840,141943.317600648
1841,135768.621690139
1842,94527.9103580644
1843,130880.018715923
1844,146511.523458514
1845,144112.407994291
1846,154240.704905796
1847,163043.397089577
1848,53356.634266147
1849,118024.659890105
1850,117801.914396252
1851,152878.981181798
1852,124796.60343367
1853,124138.276196775
1854,173789.53925457
1855,169183.426364435
1856,225354.389359952
1857,156895.554433027
1858,148604.411418707
1859,135929.086183523
1860,146696.851968058
1861,135062.386843442
1862,294144.415889165
1863,277400.255550601
1864,277488.531994544
1865,310375.25373581
1866,300144.244296132
1867,231844.864139634
1868,272032.894995695
1869,202290.594467898
1870,228388.277759094
1871,251524.55114787
1872,173459.498567457
1873,224807.218621047
1874,145856.601052685
1875,202431.597100195
1876,194442.462796933
1877,210780.676285589
1878,213824.257872284
1879,122641.224905225
1880,131533.467671834
1881,242119.258318588
1882,245532.138542155
1883,191784.352977395
1884,206135.758485724
1885,241688.775003917
1886,271816.69796559
1887,208785.415435396
1888,264924.818015698
1889,169319.425582464
1890,116157.79625848
1891,146175.71889469
1892,94857.9054636537
1893,128457.967428575
1894,124967.987354107
1895,136751.077087647
1896,126353.36616296
1897,118287.572089629
1898,119035.047727846
1899,163411.960572906
1900,153847.530683417
1901,159418.780333896
1902,145541.404044436
1903,210225.881290808
1904,138775.479373926
1905,194671.964552368
1906,148808.291055736
1907,210143.718480984
1908,117664.254504774
1909,138951.340088796
1910,125968.155496888
1911,224178.678384831
1912,310573.45169715
1913,137138.304560506
1914,70435.4932838992
1915,260822.932826972
1916,63807.8014929447
1917,256879.624620755
1918,142066.538508762
1919,184132.139210418
1920,173580.040123651
1921,324087.150339032
1922,290053.958963131
1923,233104.980232214
1924,216822.416431148
1925,209152.460974481
1926,327856.219561654
1927,132778.918995358
1928,159184.917062454
1929,119422.620974963
1930,143685.174621245
1931,139402.871913025
1932,143271.592678892
1933,171884.937484728
1934,180725.407636418
1935,169600.492600967
1936,186030.39438195
1937,188739.577627812
1938,173993.834587271
1939,240036.523094995
1940,197788.855201402
1941,176808.218720497
1942,188835.275126825
1943,224065.771622898
1944,316788.85890299
1945,340735.737947533
1946,143788.403094925
1947,218038.085598498
1948,175016.17647369
1949,230989.915034494
1950,190777.583157743
1951,248363.00775896
1952,218903.610258663
1953,168049.027535718
1954,193360.65107986
1955,138958.834229595
1956,300448.103424448
1957,159831.009671639
1958,287484.084067049
1959,142384.005432725
1960,110662.018511345
1961,118336.842017345
1962,104295.000304806
1963,112027.594233258
1964,108854.841706041
1965,147817.511345819
1966,144932.274400043
1967,287044.46512329
1968,365849.141206886
1969,346846.619557814
1970,388711.233582254
1971,423159.749299799
1972,343818.988613856
1973,276124.836642043
1974,305667.412933145
1975,442260.420010431
1976,277461.101517455
1977,336736.991802135
1978,334340.669011984
1979,328079.852214694
1980,218027.630667525
1981,325067.623452261
1982,230625.102911798
1983,222653.566600569
1984,184363.487525931
1985,224117.207070206
1986,215390.347567398
1987,187531.596195733
1988,174054.21247594
1989,195727.633775001
1990,207152.110159372
1991,237444.727206076
1992,214024.966998056
1993,173118.838544607
1994,229510.585379179
1995,186324.654370344
1996,246123.484597052
1997,295057.676284518
1998,301606.116161818
1999,252888.79950696
2000,301489.719741748
2001,264220.696874494
2002,233556.745513784
2003,251777.962932462
2004,272980.944230919
2005,219538.910242661
2006,223388.727787839
2007,247482.689868133
2008,201391.903075118
2009,194998.128612203
2010,198215.947250089
2011,150951.334581316
2012,176090.931127519
2013,176118.518966967
2014,182816.145656187
2015,204894.811396965
2016,188720.863382278
2017,197144.049121894
2018,121307.483737924
2019,129294.640769999
2020,107881.447471597
2021,105608.741042057
2022,180463.559119336
2023,144872.274547405
2024,256465.334209208
2025,340943.21068669
2026,176400.459314849
2027,154702.786925294
2028,165392.381044618
2029,161867.092026182
2030,251848.835775366
2031,227752.342572549
2032,234291.233435646
2033,242069.132728596
2034,170574.034201275
2035,213464.714995016
2036,201761.196681881
2037,203364.510838348
2038,301067.454696064
2039,222929.27897806
2040,294027.373675392
2041,273005.858238652
2042,200762.924315893
2043,175099.22843819
2044,186515.280153929
2045,209047.420516878
2046,144540.458054457
2047,139878.674816236
2048,139079.572966008
2049,148469.673250387
2050,183363.599807884
2051,109214.303101345
2052,129526.00211214
2053,146633.019432132
2054,90907.9286520458
2055,156315.753854542
2056,157591.327323154
2057,113217.038918984
2058,209255.497835629
2059,129807.958303288
2060,164684.100841172
2061,182337.260165222
2062,127003.292436352
2063,116320.207942504
2064,132301.445651273
2065,116405.297861133
2066,174829.017270853
2067,122922.567963023
2068,151921.991275297
2069,89575.2468037563
2070,115554.662497879
2071,91760.3599347248
2072,147221.057018066
2073,132995.741809133
2074,187125.75002784
2075,150320.550814089
2076,119550.638936532
2077,144209.241314961
2078,118581.371488484
2079,139285.791486196
2080,119613.271260438
2081,130794.113591239
2082,124023.324186043
2083,147998.235234652
2084,103908.288459218
2085,113102.639845082
2086,138760.283092784
2087,131737.30249293
2088,103068.142728539
2089,78718.6768519508
2090,131840.116865804
2091,104444.693780561
2092,124110.495140712
2093,120044.289802862
2094,119666.16397802
2095,144727.883414342
2096,87861.4285820714
2097,102216.265521434
2098,147602.364566305
2099,50247.276183927
2100,82728.1403508554
2101,114756.647132402
2102,138423.364131802
2103,104075.559630387
2104,147250.534361304
2105,125797.076983725
2106,64623.863526199
2107,192706.789898719
2108,119115.200700446
2109,109390.428167359
2110,130127.298490575
2111,152548.809221467
2112,133993.957531508
2113,119919.018668374
2114,123347.534831197
2115,156069.695161515
2116,115626.61857288
2117,146384.621786749
2118,121509.604373254
2119,111978.138024673
2120,115926.128473435
2121,94826.2295785217
2122,104057.533589598
2123,88943.1000500473
2124,164273.114792291
2125,132647.347481087
2126,148027.013075096
2127,167299.940761726
2128,129214.064273503
2129,95485.1886760071
2130,133507.72729469
2131,145650.085420393
2132,117057.503561754
2133,122291.153417677
2134,123161.132063148
2135,96614.682532074
2136,73872.1963283369
2137,111718.890515261
2138,135980.196817925
2139,156744.269087886
2140,139606.081964289
2141,164635.389680984
2142,124924.082230052
2143,143731.452183148
2144,125947.817705098
2145,134924.540651466
2146,168517.746016619
2147,153934.667581485
2148,145570.702603199
2149,148646.107675003
2150,223702.673322724
2151,119578.475306963
2152,170773.781192755
2153,159798.741045968
2154,105617.753867889
2155,145269.47129689
2156,238646.147279334
2157,225516.235354394
2158,233626.518636212
2159,216699.324092957
2160,187554.120465711
2161,241527.125241657
2162,365000.334148154
2163,307493.947889679
2164,253672.11602056
2165,195439.830003334
2166,152057.696704372
2167,213423.397581177
2168,189371.063190486
2169,197106.072627045
2170,219571.865208247
2171,153059.422904196
2172,138982.531224066
2173,171349.050911065
2174,223985.992571696
2175,290537.584428829
2176,288917.069809065
2177,229992.954456431
2178,217254.128702906
2179,140988.648771117
2180,219981.045224676
2181,200124.752123584
2182,231501.897685004
2183,198320.756473546
2184,122906.53974513
2185,135167.51677653
2186,145842.616147363
2187,158292.716890706
2188,160535.657954403
2189,265663.630354706
2190,86938.63219604
2191,86139.3149743954
2192,84487.3893484768
2193,111581.420671711
2194,109831.198232721
2195,100656.540160054
2196,108780.886248029
2197,116573.138467958
2198,154976.987455841
2199,177075.16280124
2200,146292.646367605
2201,149647.321767599
2202,208603.408426111
2203,139019.405257152
2204,166743.143717351
2205,118776.423096492
2206,135011.973906936
2207,217562.238765822
2208,261692.170459051
2209,209164.367146639
2210,123564.765446666
2211,119067.579617718
2212,120635.813405061
2213,101550.84267263
2214,129804.597273356
2215,101735.796310838
2216,140308.005840805
2217,67087.455184725
2218,89941.9103007801
2219,87143.419509662
2220,80145.3455660693
2221,261089.9545536
2222,234880.980999113
2223,271123.747446588
2224,214657.549110151
2225,138436.582681123
2226,175604.211082083
2227,200313.573246746
2228,256414.772131704
2229,252632.163938115
2230,151144.615201378
2231,213949.069446818
2232,175219.55599958
2233,179661.109878801
2234,233562.299091134
2235,205655.906165944
2236,255769.722936435
2237,288101.450607503
2238,212529.323944602
2239,122654.110505289
2240,155654.633516211
2241,146173.646583418
2242,127457.987801968
2243,135914.361554845
2244,106309.340683418
2245,101415.072315842
2246,144268.645934938
2247,121011.566596438
2248,119309.734048361
2249,119430.797334697
2250,129524.003909943
2251,112280.423430342
2252,179106.865657735
2253,158861.998557785
2254,184768.198089119
2255,194120.973508087
2256,184432.887795163
2257,198550.535469896
2258,167638.507617752
2259,173673.334115857
2260,161415.830883768
2261,199384.645122483
2262,222788.215315609
2263,318575.112335974
2264,435715.55653998
2265,182365.532256353
2266,281394.519338672
2267,330681.744113028
2268,384235.080805114
2269,162345.808077077
2270,198327.544352263
2271,215097.240923967
2272,200841.130158673
2273,163887.18876684
2274,177755.397736094
2275,154502.440829475
2276,186294.380526885
2277,179613.47310501
2278,153826.665661492
2279,120101.001762334
2280,116041.728991852
2281,168116.35208035
2282,189156.448709599
2283,114693.722227708
2284,114694.795617583
2285,140827.808485499
2286,121573.265161763
2287,344268.764370139
2288,276975.993210479
2289,352352.90971979
2290,406336.354647449
2291,308281.49954251
2292,397188.757427959
2293,421876.796756813
2294,358666.949119922
2295,430922.971013564
2296,286806.420028098
2297,316744.805900792
2298,307042.417540866
2299,329763.847945604
2300,318825.701549227
2301,290317.949564272
2302,254753.194588384
2303,259954.524833326
2304,266618.733504957
2305,201572.377132203
2306,194190.196847958
2307,204039.777086134
2308,237963.524740138
2309,272815.077830875
2310,229875.917823139
2311,210525.32301957
2312,175174.939996097
2313,171969.585156632
2314,182122.426762862
2315,180517.448104207
2316,203056.915040051
2317,189027.831299473
2318,178284.703018887
2319,186365.708419933
2320,191920.647634336
2321,244664.3426488
2322,184053.2635388
2323,197747.483762951
2324,194083.220443115
2325,215804.472915934
2326,183236.51980745
2327,203366.67238755
2328,219593.119194573
2329,191278.186064802
2330,181641.108086309
2331,328583.830795532
2332,367415.593257754
2333,312769.73464886
2334,251550.561342617
2335,266540.670031082
2336,295752.729481249
2337,197924.757762961
2338,260552.73317156
2339,234481.216840247
2340,353051.620265125
2341,205790.321103097
2342,234137.054365829
2343,221602.251340676
2344,223995.018475003
2345,237695.11849917
2346,218162.960403768
2347,195304.727021947
2348,237649.534061824
2349,165634.733049577
2350,278086.583936855
2351,236658.487579499
2352,250161.624837596
2353,226810.106482542
2354,139959.922748727
2355,150833.611737909
2356,153928.889957906
2357,192708.76985436
2358,193029.234783442
2359,140206.527914165
2360,115211.639457102
2361,140030.894476761
2362,262932.591111023
2363,136803.737868373
2364,169603.98579061
2365,217040.521275655
2366,196124.349537815
2367,226998.488132511
2368,203558.473940705
2369,216612.668479242
2370,163615.4328289
2371,162312.087620037
2372,183722.722471381
2373,256824.279362054
2374,280502.980055699
2375,241715.804911984
2376,261744.246881949
2377,315715.483647231
2378,144974.710138798
2379,200132.654440142
2380,150327.159164653
2381,168551.506787154
2382,212911.967679856
2383,205808.718419699
2384,237684.251294939
2385,162514.495884852
2386,134288.755439619
2387,135254.556772598
2388,113892.88589083
2389,122392.955540724
2390,144577.195763686
2391,135302.428043783
2392,110817.556916926
2393,167337.830653203
2394,142976.925997118
2395,199201.524111308
2396,150486.034150213
2397,217364.852205616
2398,133269.284550049
2399,65294.0939650256
2400,63864.6368377056
2401,111746.34373089
2402,133427.969122496
2403,148276.218968831
2404,151222.609650035
2405,159081.300934033
2406,138730.351381931
2407,122285.185348176
2408,144516.981506582
2409,120858.360433586
2410,182851.893112245
2411,113479.330459691
2412,151073.776738501
2413,129414.934222188
2414,148411.096219984
2415,135623.263352875
2416,129948.975701538
2417,131125.455471904
2418,130504.465667724
2419,125671.384507909
2420,118028.779787316
2421,140588.703157685
2422,109191.080311214
2423,114570.616295636
2424,166482.714498218
2425,194715.402355257
2426,128070.076806086
2427,127709.915086833
2428,183398.246356125
2429,116549.220121571
2430,133564.210914689
2431,111826.888261769
2432,138800.540697852
2433,135123.383716828
2434,135104.164525783
2435,145985.471525305
2436,107118.069194056
2437,103781.227906526
2438,117614.273335654
2439,110307.561342947
2440,129063.670166403
2441,99635.0258061609
2442,99971.5434578147
2443,125784.507538667
2444,130797.464983507
2445,90522.8041398825
2446,127518.090137408
2447,183607.554695645
2448,140413.221151554
2449,114938.469407882
2450,156159.380598289
2451,124403.569020571
2452,192595.80194607
2453,98019.9307277771
2454,123592.259266431
2455,117419.028663069
2456,126481.826991176
2457,123759.460101756
2458,126082.4875282
2459,102604.186311683
2460,141734.254538937
2461,128630.46069636
2462,129192.439777419
2463,125817.713392803
2464,164651.285947447
2465,140248.345052394
2466,117671.043955607
2467,141508.157468739
2468,89130.0173174851
2469,87416.0232518387
2470,187062.952632223
2471,204789.093521821
2472,156929.944613765
2473,114859.145150111
2474,83901.421800708
2475,228814.852460424
2476,116594.28826837
2477,122419.173981525
2478,156199.948367263
2479,108497.288911084
2480,154846.999585673
2481,121769.167561656
2482,126061.819968047
2483,112688.698532942
2484,123609.271078583
2485,121664.652282183
2486,148765.932342008
2487,168706.926497648
2488,166295.693294199
2489,159302.57428538
2490,142381.541497023
2491,100248.302544336
2492,184874.395780312
2493,159514.909522379
2494,151280.620158912
2495,96957.1584255992
2496,226784.191996341
2497,154364.310216902
2498,103521.338566299
2499,91740.7973754365
2500,122131.777713939
2501,134626.147042606
2502,143511.862076856
2503,98403.7830230689
2504,174124.889009952
2505,223854.781063709
2506,254007.059762869
2507,282214.402462164
2508,255775.254112261
2509,226647.629200222
2510,225981.944268721
2511,178418.608909272
2512,207021.387434037
2513,216755.896566352
2514,274673.427123422
2515,144782.252366909
2516,174458.04056911
2517,142825.031572251
2518,148650.777465114
2519,227225.13742216
2520,213915.205177539
2521,191004.611860141
2522,220975.787652455
2523,122843.259745869
2524,132400.901147543
2525,141126.736598183
2526,131775.639297988
2527,120886.113949257
2528,123121.687115618
2529,127475.111260451
2530,126265.502999973
2531,244411.536106182
2532,224096.310709779
2533,195886.529550874
2534,237632.575568578
2535,286098.753263759
2536,236506.164625701
2537,238759.868115511
2538,187784.632057181
2539,191424.328543059
2540,182059.362979238
2541,185839.708919928
2542,159701.550823182
2543,125994.059962143
2544,116723.072990978
2545,138295.141556878
2546,132058.040526272
2547,146280.977527108
2548,158306.723958947
2549,154012.776542575
2550,667733.940543651
2551,150670.333498315
2552,126305.223018676
2553,82928.013991693
2554,100416.871354158
2555,123670.449042359
2556,92117.3030168448
2557,103842.945278933
2558,146538.825793553
2559,136887.460296242
2560,149712.229438635
2561,148632.223452903
2562,134619.96755449
2563,149032.322949653
2564,189727.790702897
2565,137984.858332427
2566,149297.370129291
2567,135672.613376701
2568,196267.705921547
2569,207944.798376501
2570,124709.613596557
2571,178456.404399631
2572,163885.553152953
2573,225137.660983605
2574,289836.331861556
2575,131686.939553432
2576,116167.869560515
2577,143818.529229742
2578,84671.3968703887
2579,60675.0502720819
2580,110182.642989767
2581,119689.514847395
2582,124892.733934339
2583,268477.032422125
2584,178368.259118374
2585,186069.972705593
2586,218565.746629546
2587,201462.446264936
2588,145031.370473797
2589,151714.009448527
2590,206263.501370352
2591,231324.586783374
2592,215434.961052395
2593,241152.154529724
2594,185488.751940171
2595,201898.07039219
2596,283698.585065531
2597,177374.435697629
2598,264714.760385478
2599,313081.127831546
2600,160051.649409729
2601,146423.950303376
2602,89477.688752398
2603,93733.9879364662
2604,90958.1240379817
2605,85775.8627106447
2606,143483.062290337
2607,213208.764308029
2608,209630.28298493
2609,165808.975283169
2610,106888.95023474
2611,129909.914615908
2612,156018.958071138
2613,127156.265989419
2614,122815.134899867
2615,156424.127973859
2616,144771.806281512
2617,179720.136418534
2618,194074.770111777
2619,203264.660157894
2620,183565.224203195
2621,175838.217319818
2622,180508.719725724
2623,239227.83599507
2624,293377.607157097
2625,289048.243659245
2626,170214.899573813
2627,172717.251997144
2628,396183.867276375
2629,428531.094068324
2630,350957.862213639
2631,419606.174285959
2632,355971.958347428
2633,292858.013679232
2634,366709.42873419
2635,162662.547576972
2636,181410.004183124
2637,176224.55772589
2638,245413.228237813
2639,191157.86424922
2640,150726.546648598
2641,103552.265568395
2642,191979.400688236
2643,113086.64715196
2644,125718.779194733
2645,114107.064017621
2646,102001.896117306
2647,111945.774590778
2648,142444.147507488
2649,152158.719448161
2650,141807.175986599
2651,145931.531899246
2652,380707.687707625
2653,265223.543622026
2654,254181.651420309
2655,351833.969725777
2656,315822.013663467
2657,323850.725862609
2658,284121.667067391
2659,304846.018987482
2660,333078.896492895
2661,346153.073871438
2662,331284.241323978
2663,295139.732411846
2664,265433.631428406
2665,312835.697287988
2666,286941.000733638
2667,173460.174432542
2668,184815.08280104
2669,184448.759731601
2670,275359.281197585
2671,190053.407693604
2672,201340.210040263
2673,201854.442739494
2674,198509.971873613
2675,180458.45117164
2676,194872.021895
2677,194275.042249851
2678,253594.332021099
2679,272395.190040274
2680,285985.344748587
2681,350348.778923642
2682,302792.803650439
2683,427976.641964228
2684,308592.685657134
2685,321609.634574324
2686,242756.811400573
2687,277155.407049025
2688,219192.187511382
2689,212936.727447488
2690,352072.273904002
2691,180885.646438358
2692,145134.390698787
2693,203642.122896584
2694,144287.571633282
2695,192569.790775553
2696,186063.75000643
2697,179366.669226314
2698,195582.776149607
2699,180005.366787763
2700,163343.676064655
2701,154284.70430632
2702,118228.157347178
2703,148020.477605848
2704,143222.248116054
2705,112981.053157117
2706,111488.852818153
2707,126162.789932065
2708,125638.276383355
2709,102835.376098061
2710,121423.880790325
2711,233909.581881677
2712,344444.160467992
2713,167300.589710757
2714,152211.521860413
2715,163676.090773472
2716,149924.52452133
2717,183053.232378746
2718,215667.43466955
2719,148667.130946479
2720,178084.95041607
2721,130086.999074784
2722,157870.884179106
2723,153996.861166223
2724,122121.816606516
2725,126099.957509247
2726,143141.834027463
2727,185224.813550233
2728,177540.26585177
2729,146073.502968266
2730,142672.517628067
2731,125611.013043595
2732,123400.592717161
2733,157006.961129478
2734,146491.609726905
2735,129642.133489882
2736,138018.619636601
2737,116234.26113163
2738,140868.165287486
2739,163008.698460515
2740,136491.202167852
2741,136401.719280179
2742,155904.427307717
2743,150584.951386833
2744,153992.546787643
2745,150509.58790503
2746,131998.364259258
2747,157745.588710406
2748,128791.571417982
2749,123272.393341107
2750,129131.626240385
2751,126774.869207115
2752,221735.874909449
2753,150655.920518872
2754,207732.48668972
2755,136883.465397658
2756,91034.7050996026
2757,71933.2089268221
2758,86158.8899809788
2759,153991.059878233
2760,120844.546401839
2761,140992.437375242
2762,142415.878746308
2763,191378.451231474
2764,164835.910940557
2765,285051.661764844
2766,125116.043945484
2767,87681.2282250096
2768,124634.50020742
2769,122863.952754519
2770,148876.133735226
2771,107694.060064547
2772,109974.356832041
2773,157464.600441062
2774,142122.981515737
2775,118817.383185607
2776,150890.581144401
2777,153672.959513476
2778,112350.058579358
2779,118026.189872491
2780,107970.423890815
2781,94430.3300043067
2782,91164.2264797005
2783,91200.2642262643
2784,122361.425963653
2785,130770.81358636
2786,64139.8115460065
2787,129444.990337788
2788,76049.5132265671
2789,169358.561008578
2790,93916.1010200777
2791,112139.500156457
2792,69450.1212389738
2793,150652.102103063
2794,93834.8432371082
2795,118359.67911449
2796,95673.0988695237
2797,198506.883959264
2798,110743.913238169
2799,115271.525023968
2800,76366.1041159754
2801,108965.172126807
2802,132444.597476297
2803,166324.694543417
2804,144877.180874962
2805,104155.591222967
2806,88942.3424665962
2807,159558.586680211
2808,140788.602466038
2809,132051.58527684
2810,129883.768018946
2811,156515.532590886
2812,161724.656257515
2813,158943.487240588
2814,162256.023965641
2815,98616.3826127677
2816,226091.756927387
2817,143683.220021619
2818,127277.542823361
2819,169313.960246233
2820,130903.524805321
2821,108127.220632127
2822,195476.73048166
2823,284484.936725053
2824,159666.049905121
2825,154829.098085603
2826,129190.879781407
2827,141812.011275539
2828,216384.835076167
2829,226590.556276071
2830,233606.780961875
2831,185257.083581553
2832,238657.692848309
2833,273244.917811711
2834,220048.699576339
2835,224935.53962948
2836,190931.585715252
2837,170527.196360982
2838,147273.052850346
2839,172260.696589759
2840,199308.245247759
2841,202747.814377697
2842,226358.557581676
2843,149007.927364283
2844,174831.988522794
2845,120859.258553283
2846,208722.966223685
2847,196324.459842339
2848,220563.765930557
2849,199448.737294636
2850,275325.722988377
