지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),지면온도(°C)
129,서산,2016-01-03 14:00,10.3,,3,200,79,9.9,6.8,1015.4,1018.9,.6,.7,,4,Sc,700,11.5
129,서산,2016-01-03 15:00,10.4,,3.3,230,75,9.4,6.1,1015.2,1018.7,1,.88,,3,Sc,800,11.1
129,서산,2016-01-03 16:00,9.8,,2.7,200,79,9.5,6.3,1015.2,1018.7,.6,.49,,6,Sc,700,9.5
129,서산,2016-01-03 17:00,8.8,,1.4,250,85,9.6,6.4,1015.3,1018.8,0,.19,,6,Sc,500,7.6
129,서산,2016-01-03 18:00,7,,.9,180,90,9,5.4,1015.8,1019.4,0,0,,2,Sc,300,5
129,서산,2016-01-03 19:00,6.4,,1.1,180,96,9.2,5.8,1016,1019.6,,,,,,270,4.2
129,서산,2016-01-03 20:00,6.1,,1,140,96.5,9.1,5.6,1016.7,1020.3,,,,,,250,
129,서산,2016-01-03 21:00,5.9,,.1,0,97,9,5.4,1016.7,1020.3,,,,8,Sc,250,4.6
129,서산,2016-01-03 22:00,5.2,,.7,360,97,8.5,4.7,1017,1020.6,,,,,,180,4.5
129,서산,2016-01-03 23:00,5.8,,.2,0,97,8.9,5.3,1017.1,1020.7,,,,,,170,4.7
129,서산,2016-01-04 00:00,5.7,,.3,0,97,8.8,5.2,1017.1,1020.7,,,,8,Sc,150,4.1
129,서산,2016-01-04 01:00,5.2,,2.4,320,97,8.5,4.7,1017.4,1021,,,,,,130,3.7
129,서산,2016-01-04 02:00,5.8,,1.8,340,97,8.9,5.3,1017.5,1021.1,,,,,,150,2.8
129,서산,2016-01-04 03:00,3.5,,.5,340,97,7.6,3,1018.5,1022.1,,,,10,,90,2.8
129,서산,2016-01-04 04:00,4.8,,1,180,97,8.3,4.3,1018.5,1022.1,,,,9,Sc,130,3.7
129,서산,2016-01-04 05:00,4.7,,1,290,97,8.2,4.2,1018.5,1022.1,,,,8,Sc,250,3.5
129,서산,2016-01-04 06:00,5.4,,3.5,320,86,7.7,3.2,1019.3,1022.9,,,,7,Sc,350,3.3
129,서산,2016-01-04 07:00,4.4,,3,320,84,7,1.9,1020.2,1023.8,,,,6,ScCi,400,2.3
129,서산,2016-01-04 08:00,3.6,,2,360,82,6.5,.8,1020.8,1024.4,0,0,,7,Ci,500,1.4
129,서산,2016-01-04 09:00,4.2,,1.9,360,77,6.3,.5,1021.6,1025.2,.4,.17,,7,Ci,700,3.4
129,서산,2016-01-04 10:00,4.9,,3.2,340,68,5.9,-.5,1022.2,1025.8,1,.54,,5,Ci,1100,4.9
129,서산,2016-01-04 11:00,6,,3.4,360,63,5.9,-.5,1022.1,1025.7,1,.82,,5,Ci,1500,9.9
129,서산,2016-01-04 12:00,6.1,,3.6,340,52,4.9,-3,1021.6,1025.2,1,1.19,,6,Ci,2000,11.9
129,서산,2016-01-04 13:00,6.6,,3.9,340,52,5.1,-2.5,1021.1,1024.7,1,1.34,,6,Ci,2000,13.6
129,서산,2016-01-04 14:00,5.5,,5.9,290,54,4.9,-3,1020.8,1024.4,1,1.15,,5,Ci,2000,11.1
129,서산,2016-01-04 15:00,5.3,,4.2,340,49,4.4,-4.5,1020.9,1024.5,1,.89,,6,Ci,2000,9.1
129,서산,2016-01-04 16:00,4.7,,2.9,340,49,4.2,-5.1,1021.3,1024.9,1,.62,,6,Ci,2000,6.8
129,서산,2016-01-04 17:00,3.5,,2.7,320,55,4.3,-4.7,1021.5,1025.1,.7,.24,,5,Ci,2000,3.6
129,서산,2016-01-04 18:00,1.7,,1.6,290,65,4.5,-4.1,1022,1025.7,.2,.02,,3,Ci,2000,1.4
129,서산,2016-01-04 19:00,1.4,,1.2,360,62,4.2,-5,1022.3,1026,,,,,,1900,.6
129,서산,2016-01-04 20:00,-.4,,.2,0,77,4.6,-3.9,1022.8,1026.5,,,,,,2000,.2
129,서산,2016-01-04 21:00,-.8,,.5,90,73,4.2,-5,1023.2,1026.9,,,,3,Ci,2000,0
129,서산,2016-01-04 22:00,-2.5,,.2,0,86,4.4,-4.5,1023.5,1027.2,,,,,,1600,-.4
129,서산,2016-01-04 23:00,-2.9,,.4,0,88,4.3,-4.6,1023.3,1027,,,,,,1100,-1
129,서산,2016-01-05 00:00,-2.7,,.6,50,90,4.5,-4.1,1023.6,1027.3,,,,5,,1400,-1.2
129,서산,2016-01-05 01:00,-1.1,,.9,360,83,4.7,-3.6,1023.8,1027.5,,,,,,2000,-1.4
129,서산,2016-01-05 02:00,0,,1.9,20,70,4.3,-4.8,1023.8,1027.5,,,,,,2000,-1
129,서산,2016-01-05 03:00,-.1,,2.7,360,67,4.1,-5.5,1024,1027.7,,,,3,Ci,2000,-1
129,서산,2016-01-05 04:00,-.8,,1.6,20,69,4,-5.7,1023.7,1027.4,,,,2,Ci,2000,-1.3
129,서산,2016-01-05 05:00,-1.1,,1.5,20,68,3.8,-6.2,1023.6,1027.3,,,,2,Ci,2000,-1.6
129,서산,2016-01-05 06:00,-1.4,,1.6,20,72,4,-5.8,1023.6,1027.3,,,,4,Ci,2000,-1.7
129,서산,2016-01-05 07:00,-1.4,,1.7,50,72,4,-5.8,1024.1,1027.8,,,,6,Ci,2000,-1.7
129,서산,2016-01-05 08:00,-1.3,,2,20,63,3.5,-7.4,1024.8,1028.5,0,0,,6,Ci,2000,-2.1
129,서산,2016-01-05 09:00,-1.2,,2.6,360,57,3.2,-8.6,1025.2,1028.9,0,.07,,9,As,2000,-.7
129,서산,2016-01-05 10:00,-1,,2.8,360,53,3,-9.3,1026,1029.7,0,.23,,8,As,2000,0
129,서산,2016-01-05 11:00,-.4,,3.4,340,41,2.4,-12,1026.2,1029.9,0,.51,,9,As,2000,.8
129,서산,2016-01-05 12:00,.1,,4.3,340,38,2.3,-12.5,1026,1029.7,.7,.94,,10,As,2000,5.8
129,서산,2016-01-05 13:00,.5,,4.4,360,37,2.3,-12.5,1025.1,1028.8,.8,.93,,6,Ci,2000,7.2
129,서산,2016-01-05 14:00,1.1,,4,360,42,2.8,-10.4,1024.3,1028,1,1.12,,5,Ci,2000,7.8
129,서산,2016-01-05 15:00,1,,3.4,360,43,2.8,-10.2,1024.1,1027.8,1,1.09,,0,,2000,6.5
129,서산,2016-01-05 16:00,.7,,2.4,20,46,3,-9.6,1024.4,1028.1,1,.73,,0,,2000,4
129,서산,2016-01-05 17:00,0,,2.7,360,50,3,-9.2,1024.8,1028.5,1,.31,,1,Ci,2000,1
129,서산,2016-01-05 18:00,-.8,,1.8,20,55,3.2,-8.7,1025.2,1028.9,.2,.02,,1,Ci,2000,-.7
129,서산,2016-01-05 19:00,-1.2,,1.7,360,57,3.2,-8.6,1025.4,1029.1,,,,,,1600,-.1
129,서산,2016-01-05 20:00,-1.4,,2,20,58,3.2,-8.6,1025.3,1029,,,,,,2000,-.9
129,서산,2016-01-05 21:00,-1.8,,1.2,20,57,3,-9.2,1025.6,1029.3,,,,2,Ci,2000,-1.7
129,서산,2016-01-05 22:00,-3.7,,.5,360,68,3.2,-8.7,1025.6,1029.4,,,,,,2000,-2.5
129,서산,2016-01-05 23:00,-4.6,,.7,70,82,3.6,-7.2,1025.6,1029.4,,,,,,2000,-2.8
129,서산,2016-01-06 00:00,-5,,.6,360,85,3.6,-7.1,1025.3,1029.1,,,,0,,2000,-2.9
129,서산,2016-01-06 01:00,-5.4,,.9,20,81,3.3,-8.1,1024.6,1028.4,,,,,,1500,-3
129,서산,2016-01-06 02:00,-4.1,,.9,70,77,3.5,-7.5,1024.2,1028,,,,,,2000,-2.6
129,서산,2016-01-06 03:00,-4.5,,.5,70,87,3.8,-6.3,1024.4,1028.2,,,,7,Sc,1900,-2
129,서산,2016-01-06 04:00,-3.2,,.1,0,87,4.2,-5,1023.9,1027.6,,,,7,Sc,2000,-1.2
129,서산,2016-01-06 05:00,-3.7,,.1,0,89,4.2,-5.2,1023.6,1027.3,,,,7,Sc,1900,-1.9
129,서산,2016-01-06 06:00,-2.9,,.4,0,87,4.3,-4.7,1023.6,1027.3,,,,6,Sc,2000,-1.3
129,서산,2016-01-06 07:00,-2.6,,1.6,70,78,3.9,-5.9,1024,1027.7,,,,6,Sc,1600,-1.9
129,서산,2016-01-06 08:00,-2.9,,1,200,86,4.2,-4.9,1024,1027.7,0,0,,8,Sc,1600,-1.5
129,서산,2016-01-06 09:00,-2,,.6,70,83,4.4,-4.5,1023.8,1027.5,0,.06,,7,Sc,1500,-.5
129,서산,2016-01-06 10:00,-.6,,.6,290,77,4.5,-4.1,1024,1027.7,0,.25,,9,Sc,1800,.1
129,서산,2016-01-06 11:00,.8,,1.1,250,65,4.2,-5,1023.9,1027.6,0,.49,,9,Sc,2000,.5
129,서산,2016-01-06 12:00,2.4,,1.8,200,65,4.7,-3.5,1023.3,1027,.4,.71,,8,Sc,2000,2.3
129,서산,2016-01-06 13:00,3.2,,1.6,200,67,5.2,-2.3,1022.7,1026.3,.2,.53,,9,Sc,2000,5.5
129,서산,2016-01-06 14:00,3.7,,1.6,230,70,5.6,-1.2,1021.5,1025.1,.4,.87,,8,Sc,2000,8.1
129,서산,2016-01-06 15:00,3.7,,.7,230,72,5.8,-.8,1020.7,1024.3,.1,.48,,9,Sc,2000,6.7
129,서산,2016-01-06 16:00,3.8,,2.8,320,70,5.6,-1.1,1020.5,1024.1,0,.2,,8,Sc,2000,4.8
129,서산,2016-01-06 17:00,3.3,,1.7,320,73,5.7,-1,1020.6,1024.2,0,.12,,9,Sc,2000,3.5
129,서산,2016-01-06 18:00,3,,1.6,340,73,5.6,-1.3,1020.8,1024.4,0,0,,9,Sc,2000,2.7
129,서산,2016-01-06 19:00,2.6,,1.8,340,73,5.4,-1.7,1021,1024.6,,,,,,2000,1.6
129,서산,2016-01-06 20:00,2.3,,1.3,360,76,5.5,-1.5,1021.4,1025.1,,,,,,2000,1.5
129,서산,2016-01-06 21:00,2.3,,1.2,360,77,5.6,-1.3,1021.6,1025.3,,,,9,Sc,1700,1.6
129,서산,2016-01-06 22:00,2,,1.1,20,78,5.5,-1.4,1021.6,1025.3,,,,,,1800,1.7
129,서산,2016-01-06 23:00,1.7,,2.3,20,78,5.4,-1.7,1021.9,1025.6,,,,,,1800,1.5
129,서산,2016-01-07 00:00,1.3,,2.5,320,77,5.2,-2.2,1022.3,1026,,,,9,Sc,2000,1
129,서산,2016-01-07 01:00,.6,,3,320,76,4.9,-3.1,1022.5,1026.2,,,,,,2000,0
129,서산,2016-01-07 02:00,.5,,4.2,320,73,4.6,-3.7,1022.4,1026.1,,,,,,2000,.4
129,서산,2016-01-07 03:00,.1,,4.1,320,69,4.2,-4.9,1022.2,1025.9,,,,8,Sc,2000,.2
129,서산,2016-01-07 04:00,-.1,,2,320,70,4.2,-4.9,1022.4,1026.1,,,,8,Sc,2000,.3
129,서산,2016-01-07 05:00,-.2,,2.7,290,74,4.5,-4.2,1022.3,1026,,,,6,Sc,2000,-.2
129,서산,2016-01-07 06:00,-.1,,2,340,72,4.4,-4.5,1022.2,1025.9,,,,8,Sc,2000,-.1
129,서산,2016-01-07 07:00,-.2,,1.9,340,76,4.6,-3.9,1022.5,1026.2,,,,8,Sc,2000,.1
129,서산,2016-01-07 08:00,-.2,,2.9,340,76,4.6,-3.9,1022.4,1026.1,0,0,,8,Sc,2000,.2
129,서산,2016-01-07 09:00,-.2,,2.6,340,73,4.4,-4.4,1022.9,1026.6,0,.07,,7,Sc,2000,.5
129,서산,2016-01-07 10:00,.1,,2.7,340,70,4.3,-4.7,1023.3,1027,.1,.32,,7,Sc,2000,2.6
129,서산,2016-01-07 11:00,.9,,3.7,320,64,4.2,-5.1,1023.3,1027,.8,.71,,5,Sc,2000,6.1
129,서산,2016-01-07 12:00,1.2,,4.6,290,61,4.1,-5.5,1022.9,1026.6,1,1.37,,4,Sc,2000,10.2
129,서산,2016-01-07 13:00,1.5,,4.3,290,58,4,-5.8,1022.1,1025.8,1,1.42,,3,Sc,2000,11.6
129,서산,2016-01-07 14:00,1.5,,4.5,320,56,3.8,-6.3,1021.5,1025.2,1,1.37,,2,Sc,2000,10.1
129,서산,2016-01-07 15:00,1.5,,3.4,340,54,3.7,-6.8,1021.2,1024.9,1,1.09,,2,Ci,2000,7.8
129,서산,2016-01-07 16:00,1.1,,4.1,290,58,3.8,-6.2,1021.6,1025.3,1,.74,,3,ScCi,2000,4.9
129,서산,2016-01-07 17:00,-.1,,2,290,62,3.8,-6.5,1021.7,1025.4,.5,.26,,4,ScCi,2000,1.8
129,서산,2016-01-07 18:00,-.1,,.9,290,63,3.8,-6.3,1021.8,1025.5,0,.01,,7,ScCi,2000,1.5
129,서산,2016-01-07 19:00,.4,,2,290,68,4.3,-4.8,1021.9,1025.6,,,,,,1200,1.3
129,서산,2016-01-07 20:00,.5,,2.8,290,67,4.2,-4.9,1021.6,1025.3,,,,,,2000,1
129,서산,2016-01-07 21:00,.3,,2.5,340,69,4.3,-4.7,1021.5,1025.2,,,,8,Sc,2000,.9
129,서산,2016-01-07 22:00,-.5,,3.4,320,64,3.8,-6.4,1021.8,1025.5,,,,,,2000,-.1
129,서산,2016-01-07 23:00,-1,,1.3,50,66,3.8,-6.5,1021.5,1025.2,,,,,,2000,.1
129,서산,2016-01-08 00:00,-1,0,1.2,110,67,3.8,-6.3,1020.9,1024.6,,,,9,Sc,2000,.3
129,서산,2016-01-08 01:00,-.9,,.8,180,73,4.2,-5.1,1020.7,1024.4,,,,9,Sc,2000,.4
129,서산,2016-01-08 02:00,-1.6,,.2,0,92,5,-2.7,1020.5,1024.2,,,.1,9,Sc,300,.3
129,서산,2016-01-08 03:00,-2,.2,.6,70,96,5.1,-2.5,1020.3,1024,,,.3,9,Sc,1100,.4
129,서산,2016-01-08 04:00,-2.1,,.7,50,97,5.1,-2.5,1020.2,1023.9,,,.5,9,Sc,600,.4
129,서산,2016-01-08 05:00,-2.4,,.7,70,97,5,-2.8,1019.8,1023.5,,,1.2,9,Sc,1500,.6
129,서산,2016-01-08 06:00,-2.5,.4,1.1,70,96,4.9,-3,1019.9,1023.6,,,1.2,9,Sc,1900,.7
129,서산,2016-01-08 07:00,-3.2,,.6,50,95,4.6,-3.8,1020.1,1023.8,,,1,6,Sc,2000,.4
129,서산,2016-01-08 08:00,-4.2,,.4,0,97,4.3,-4.6,1020.4,1024.1,0,0,1,7,Sc,1800,.4
129,서산,2016-01-08 09:00,-2.6,0,.7,50,92,4.6,-3.7,1021.1,1024.8,.7,.19,1,7,Sc,2000,.6
129,서산,2016-01-08 10:00,-1.5,,.4,0,90,4.9,-2.9,1021.7,1025.4,.9,.43,.7,3,Sc,2000,1.8
129,서산,2016-01-08 11:00,-.5,,2.4,360,80,4.7,-3.5,1021.8,1025.5,.7,.74,,4,Sc,2000,4.9
129,서산,2016-01-08 12:00,.6,0,2.2,20,73,4.7,-3.6,1021.1,1024.8,1,1.14,,3,Sc,2000,9.2
129,서산,2016-01-08 13:00,1.7,,2.6,340,64,4.4,-4.3,1020.4,1024.1,1,1.38,,3,Sc,2000,11
129,서산,2016-01-08 14:00,2.1,,2.1,340,55,3.9,-6,1019.7,1023.3,1,1.22,,1,Sc,2000,10.4
129,서산,2016-01-08 15:00,2.6,,2.8,340,46,3.4,-7.8,1019.6,1023.2,1,1.12,,0,,2000,8.5
129,서산,2016-01-08 16:00,2.1,,4.5,320,50,3.6,-7.2,1019.9,1023.5,1,.79,,2,Sc,2000,5.5
129,서산,2016-01-08 17:00,1.2,,2.8,290,56,3.7,-6.6,1019.9,1023.6,1,.34,,0,,2000,2.4
129,서산,2016-01-08 18:00,-.5,,.9,320,67,4,-5.8,1020.3,1024,.3,.03,,0,,2000,.1
129,서산,2016-01-08 19:00,-.2,,.5,180,73,4.4,-4.4,1020.8,1024.5,,,,,,1800,.6
129,서산,2016-01-08 20:00,-1.1,,1.1,90,75,4.2,-4.9,1020.8,1024.5,,,,,,2000,.4
129,서산,2016-01-08 21:00,-1.5,,.1,0,82,4.5,-4.1,1021.1,1024.8,,,,6,Sc,1600,.4
129,서산,2016-01-08 22:00,-.8,,.3,0,81,4.7,-3.6,1020.9,1024.6,,,,,,1900,.5
129,서산,2016-01-08 23:00,-.4,,.7,230,82,4.9,-3.1,1021.2,1024.9,,,,9,Sc,1900,.5
129,서산,2016-01-09 00:00,-1.6,0,.3,0,89,4.9,-3.1,1021.4,1025.1,,,,7,Sc,1500,0
129,서산,2016-01-09 01:00,-1.2,,.5,90,91,5.1,-2.4,1021.4,1025.1,,,,,,1600,.3
129,서산,2016-01-09 02:00,-.4,,.9,90,86,5.1,-2.4,1021.5,1025.2,,,,,,2000,.3
129,서산,2016-01-09 03:00,-.6,0,.2,0,88,5.2,-2.3,1021.5,1025.2,,,,8,Sc,1300,.3
129,서산,2016-01-09 04:00,-.4,,1.2,50,85,5,-2.6,1021.4,1025.1,,,,9,Sc,1300,.4
129,서산,2016-01-09 05:00,-1,,1.4,50,94,5.4,-1.8,1021.5,1025.2,,,,9,Sc,1600,.3
129,서산,2016-01-09 06:00,-1.6,.1,.8,90,97,5.3,-2,1021.8,1025.5,,,.2,9,Sc,1100,.1
129,서산,2016-01-09 07:00,-1.7,,.8,70,97,5.2,-2.1,1022.2,1025.9,,,.2,7,Sc,1100,.1
129,서산,2016-01-09 08:00,-2,,1.4,50,97,5.1,-2.4,1022.5,1026.2,0,0,,3,Sc,1100,-.1
129,서산,2016-01-09 09:00,-.8,0,1.7,50,91,5.3,-2,1023,1026.7,.6,.23,,4,Sc,2000,.4
129,서산,2016-01-09 10:00,.7,,1.1,70,81,5.2,-2.1,1023.6,1027.3,1,.6,,2,Sc,2000,1.3
129,서산,2016-01-09 11:00,2.1,,1,250,72,5.1,-2.4,1023.5,1027.2,1,1.02,,1,Sc,2000,7.6
129,서산,2016-01-09 12:00,4,,4.7,270,62,5,-2.6,1023.2,1026.8,.9,1.34,,4,Sc,2000,11
129,서산,2016-01-09 13:00,3.2,,1.8,320,62,4.8,-3.3,1022.3,1025.9,1,1.27,,6,Sc,2000,11.4
129,서산,2016-01-09 14:00,3.4,,2.9,250,63,4.9,-2.9,1021.7,1025.3,.5,.73,,6,Sc,2000,8.3
129,서산,2016-01-09 15:00,3,,3.4,250,71,5.4,-1.7,1021.6,1025.2,.2,.43,,8,Sc,2000,5.2
129,서산,2016-01-09 16:00,2.9,,1.5,270,76,5.7,-.9,1021.6,1025.2,.1,.27,,7,Sc,2000,4.9
129,서산,2016-01-09 17:00,2.9,,3.5,270,64,4.8,-3.2,1021.5,1025.1,.4,.24,,6,Sc,2000,3.2
129,서산,2016-01-09 18:00,1.6,,1,320,78,5.4,-1.8,1021.8,1025.5,.1,.02,,6,Sc,2000,1.5
129,서산,2016-01-09 19:00,-.4,,.5,70,86,5.1,-2.4,1022.1,1025.8,,,,,,1500,.5
129,서산,2016-01-09 20:00,-1.2,,.6,180,87,4.9,-3,1022.1,1025.8,,,,,,2000,0
129,서산,2016-01-09 21:00,-1.8,,.3,0,90,4.8,-3.2,1022.3,1026,,,,3,Sc,2000,-.2
129,서산,2016-01-09 22:00,-2.3,,.5,230,91,4.7,-3.5,1022.7,1026.4,,,,,,2000,-.5
129,서산,2016-01-09 23:00,-1.8,,.7,180,91,4.9,-3,1022.7,1026.4,,,,,,2000,-.6
129,서산,2016-01-10 00:00,-.8,,1.3,180,80,4.6,-3.8,1022.6,1026.3,,,,4,Sc,2000,-.9
129,서산,2016-01-10 01:00,.4,,1.1,200,77,4.9,-3.1,1022.6,1026.3,,,,,,2000,-.5
129,서산,2016-01-10 02:00,-1,,.8,160,84,4.8,-3.3,1022.4,1026.1,,,,,,2000,-1.8
129,서산,2016-01-10 03:00,-1.9,,.7,160,85,4.5,-4,1022.5,1026.2,,,,3,Sc,1500,-1.8
129,서산,2016-01-10 04:00,-2,,.6,200,87,4.6,-3.8,1022.2,1025.9,,,,6,Sc,2000,-1.1
