지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),지면온도(°C)
257,양산시,2020-01-01 17:00,6.1,,1.9,270,40,3.8,-6.5,1028.9,1030.8,.8,.21,,0,,1740,2.3
257,양산시,2020-01-01 18:00,4.9,,1.9,270,45,3.9,-6,1029.3,1031.2,0,.01,,0,,2347,.8
257,양산시,2020-01-01 19:00,2.2,,1.1,160,55,3.9,-5.9,1029.3,1031.2,,,,0,,2433,-.2
257,양산시,2020-01-01 20:00,1.3,,1.3,200,60,4,-5.6,1029.1,1031,,,,0,,1620,-.3
257,양산시,2020-01-01 21:00,.4,,.3,0,64,4,-5.6,1028.9,1030.8,,,,0,,1766,-.3
257,양산시,2020-01-01 22:00,2.6,,2.4,200,52,3.8,-6.2,1028.9,1030.8,,,,0,,1715,-.7
257,양산시,2020-01-01 23:00,2.7,,2.5,230,51,3.8,-6.4,1029,1030.9,,,,0,,1583,-1
257,양산시,2020-01-02 00:00,2.3,,2.2,200,53,3.8,-6.3,1028.6,1030.5,,,,0,,1568,-1.1
257,양산시,2020-01-02 01:00,2.2,,2.3,180,54,3.9,-6.1,1028.4,1030.3,,,,0,,1520,-1.2
257,양산시,2020-01-02 02:00,2,,1.3,180,55,3.9,-6.1,1028,1029.9,,,,1,,1509,-1.4
257,양산시,2020-01-02 03:00,1.1,,1,180,60,4,-5.8,1027.7,1029.6,,,,0,,1530,-1.7
257,양산시,2020-01-02 04:00,.6,,1.8,230,62,4,-5.8,1027.5,1029.4,,,,8,,1605,-1.8
257,양산시,2020-01-02 05:00,1.4,,1.5,230,58,3.9,-5.9,1027.4,1029.3,,,,10,,1515,-1.9
257,양산시,2020-01-02 06:00,.3,,.7,160,67,4.2,-5.1,1027.8,1029.7,,,,10,,1552,-2.1
257,양산시,2020-01-02 07:00,.6,,1.1,200,64,4.1,-5.4,1028.2,1030.1,,,,6,,1779,-2.3
257,양산시,2020-01-02 08:00,.2,,.7,230,68,4.2,-5,1028.9,1030.8,0,.01,,1,,1754,-2.4
257,양산시,2020-01-02 09:00,2.5,,1.9,180,58,4.2,-4.9,1029.6,1031.5,.3,.15,,0,,1544,-1.2
257,양산시,2020-01-02 10:00,4.7,,2.9,250,50,4.3,-4.8,1029.6,1031.5,1,.57,,0,,1349,-.4
257,양산시,2020-01-02 11:00,6.1,,1.3,230,46,4.3,-4.6,1028.9,1030.8,1,.88,,0,,1246,.1
257,양산시,2020-01-02 12:00,7.5,,1.2,180,42,4.3,-4.6,1027.8,1029.6,1,1.08,,1,,1152,7.3
257,양산시,2020-01-02 13:00,8.8,,1.9,250,40,4.5,-4,1026.1,1027.9,1,1.14,,,,1080,10.3
257,양산시,2020-01-02 14:00,9.6,,2.3,270,38,4.5,-4,1025.4,1027.2,1,1.05,,0,,763,11
257,양산시,2020-01-02 15:00,9.9,,2.2,290,38,4.6,-3.7,1025.5,1027.3,1,.83,,1,,768,8.8
257,양산시,2020-01-02 16:00,9,,2,320,41,4.7,-3.5,1026,1027.8,1,.53,,0,,764,6.2
257,양산시,2020-01-02 17:00,7.7,,1.3,230,46,4.8,-3.2,1026.1,1027.9,.7,.19,,,,852,4.4
257,양산시,2020-01-02 18:00,5.7,,1.3,180,52,4.8,-3.4,1026.2,1028.1,0,0,,,,950,2.6
257,양산시,2020-01-02 19:00,4,,.8,160,59,4.8,-3.3,1026.2,1028.1,,,,0,,951,1.5
257,양산시,2020-01-02 20:00,2.6,,.2,0,67,4.9,-2.9,1026.7,1028.6,,,,0,,958,.7
257,양산시,2020-01-02 21:00,2.4,,1.1,140,68,4.9,-2.9,1027,1028.9,,,,0,,921,0
257,양산시,2020-01-02 22:00,1.9,,.6,200,70,4.9,-3,1027.1,1029,,,,0,,944,.2
257,양산시,2020-01-02 23:00,1.1,,.7,70,78,5.2,-2.3,1027.2,1029.1,,,,0,,880,.1
257,양산시,2020-01-03 00:00,1.2,,.8,70,74,4.9,-2.9,1026.4,1028.3,,,,0,,769,-.3
257,양산시,2020-01-03 01:00,.9,,2.3,230,79,5.2,-2.3,1026.4,1028.3,,,,0,,817,-.7
257,양산시,2020-01-03 02:00,.2,,.9,200,79,4.9,-3,1026,1027.9,,,,0,,880,-1
257,양산시,2020-01-03 03:00,1.3,,1.1,160,73,4.9,-3,1025.7,1027.6,,,,6,,863,-1.2
257,양산시,2020-01-03 04:00,-.1,,.9,180,77,4.7,-3.6,1026,1027.9,,,,6,,836,-1.3
257,양산시,2020-01-03 05:00,3.7,,2.4,180,57,4.5,-4,1024.9,1026.8,,,,6,,930,-1
257,양산시,2020-01-03 06:00,2,,1.6,230,64,4.5,-4.1,1024.9,1026.8,,,,3,,951,-1.3
257,양산시,2020-01-03 07:00,3.7,,1.8,230,55,4.4,-4.5,1025.2,1027.1,,,,8,,1009,-1.1
257,양산시,2020-01-03 08:00,3.1,,1.6,200,56,4.3,-4.8,1025,1026.9,0,.01,,5,,1085,-1.3
257,양산시,2020-01-03 09:00,4.3,,1.9,180,52,4.3,-4.7,1025.4,1027.3,.3,.16,,0,,1292,-.8
257,양산시,2020-01-03 10:00,7.4,,2.8,230,41,4.2,-5,1025.7,1027.5,1,.63,,0,,1151,-.3
257,양산시,2020-01-03 11:00,9,,2.6,250,31,3.6,-7.2,1024.8,1026.6,1,.95,,0,,1115,2.3
257,양산시,2020-01-03 12:00,9.9,,3.7,320,30,3.6,-6.9,1023.9,1025.7,1,1.14,,,,1036,8.9
257,양산시,2020-01-03 13:00,10.2,,3.4,320,33,4.1,-5.3,1023.5,1025.3,1,1.18,,0,,1022,10.8
257,양산시,2020-01-03 14:00,10,,3.5,320,31,3.8,-6.3,1023.3,1025.1,1,1.13,,0,,678,11.3
257,양산시,2020-01-03 15:00,10.9,,1.5,290,30,3.9,-6,1022.4,1024.2,1,.93,,0,,671,9.5
257,양산시,2020-01-03 16:00,10.5,,1.3,340,30,3.8,-6.3,1022.3,1024.1,1,.6,,,,689,6.4
257,양산시,2020-01-03 17:00,9.3,,.9,290,32,3.8,-6.5,1022.7,1024.5,.8,.22,,,,805,4.6
257,양산시,2020-01-03 18:00,6.9,,1.5,180,38,3.8,-6.4,1023.3,1025.1,0,0,,,,945,2.6
257,양산시,2020-01-03 19:00,5,,1.1,200,52,4.5,-4,1024,1025.9,,,,,,991,1.5
257,양산시,2020-01-03 20:00,4.7,,1.5,200,42,3.6,-7.1,1024.1,1026,,,,0,,1101,.8
257,양산시,2020-01-03 21:00,4,,1.8,200,43,3.5,-7.4,1024.1,1026,,,,,,1170,.2
257,양산시,2020-01-03 22:00,3.8,,1.5,180,42,3.4,-7.9,1024.1,1026,,,,1,,1301,-.3
257,양산시,2020-01-03 23:00,3.4,,2.5,250,42,3.3,-8.3,1023.8,1025.7,,,,0,,1283,-.8
257,양산시,2020-01-04 00:00,5.3,,3.4,270,32,2.8,-10.1,1023.4,1025.3,,,,0,,1204,0
257,양산시,2020-01-04 01:00,4.6,,2.4,270,35,3,-9.5,1023.3,1025.2,,,,0,,1422,-.1
257,양산시,2020-01-04 02:00,1.5,,.9,230,47,3.2,-8.6,1023.4,1025.3,,,,0,,1827,-.6
257,양산시,2020-01-04 03:00,1,,1.1,180,48,3.1,-8.8,1023.5,1025.4,,,,0,,2065,-.9
257,양산시,2020-01-04 04:00,-.2,,1.3,200,54,3.2,-8.4,1023.4,1025.3,,,,0,,1571,-1.2
257,양산시,2020-01-04 05:00,-.3,,2.1,230,60,3.6,-7.1,1023.1,1025,,,,7,,1494,-1.5
257,양산시,2020-01-04 06:00,1.4,,2.1,230,44,3,-9.5,1023.1,1025,,,,5,,1549,-1.4
257,양산시,2020-01-04 07:00,3.5,,2.8,200,32,2.5,-11.6,1022.9,1024.8,,,,6,,1495,-1.3
257,양산시,2020-01-04 08:00,1,,2.1,230,58,3.8,-6.3,1022.8,1024.7,0,0,,9,,1402,-1.3
257,양산시,2020-01-04 09:00,1.7,,2.4,230,58,4,-5.6,1023.4,1025.3,0,.15,,8,,1189,-.6
257,양산시,2020-01-04 10:00,4.1,,1.9,230,45,3.7,-6.7,1023.8,1025.7,.3,.34,,10,,1094,-.3
257,양산시,2020-01-04 11:00,5.9,,2.9,290,31,2.9,-9.9,1023.7,1025.6,.7,.61,,7,,1227,2.7
257,양산시,2020-01-04 12:00,7.5,,3.1,320,34,3.5,-7.3,1022.7,1024.5,1,.92,,7,,1114,7.5
257,양산시,2020-01-04 13:00,8.4,,2.3,320,35,3.8,-6.2,1021.9,1023.7,1,1.14,,0,,1026,10.3
257,양산시,2020-01-04 14:00,9.6,,3.1,320,35,4.2,-5.1,1021.3,1023.1,1,1.13,,0,,695,11.2
257,양산시,2020-01-04 15:00,10.1,,3.2,340,33,4.1,-5.4,1021.5,1023.3,1,.92,,0,,715,9
257,양산시,2020-01-04 16:00,10.2,,1.7,320,31,3.8,-6.2,1021.9,1023.7,1,.6,,0,,739,6.1
257,양산시,2020-01-04 17:00,9,,.8,90,33,3.8,-6.4,1022.5,1024.3,.8,.21,,0,,834,4.3
257,양산시,2020-01-04 18:00,8,,2,70,32,3.4,-7.7,1023.4,1025.2,0,0,,0,,958,2.6
257,양산시,2020-01-04 19:00,7.4,,2.9,360,35,3.6,-7,1024.2,1026,,,,0,,937,2.1
257,양산시,2020-01-04 20:00,3.4,,.8,160,50,3.9,-6,1024.8,1026.7,,,,0,,1123,.7
257,양산시,2020-01-04 21:00,3.3,,1.4,160,50,3.9,-6.1,1025.2,1027.1,,,,0,,1194,-.1
257,양산시,2020-01-04 22:00,2.8,,1,160,50,3.7,-6.6,1026,1027.9,,,,0,,1189,-.2
257,양산시,2020-01-04 23:00,.8,,.1,0,61,4,-5.8,1026.1,1028,,,,0,,1177,-.3
257,양산시,2020-01-05 00:00,-.1,,.5,140,65,3.9,-5.9,1026.5,1028.4,,,,0,,1254,-.7
257,양산시,2020-01-05 01:00,-.8,,1.2,90,67,3.9,-6.1,1026.4,1028.3,,,,0,,1807,-1
257,양산시,2020-01-05 02:00,-.4,,1.3,20,71,4.2,-5,1026.6,1028.5,,,,0,,1701,-1.4
257,양산시,2020-01-05 03:00,-.7,,.8,20,68,4,-5.8,1027.1,1029,,,,0,,1728,-1.7
257,양산시,2020-01-05 04:00,-1.5,,.5,90,72,4,-5.8,1027.3,1029.2,,,,0,,1622,-1.9
257,양산시,2020-01-05 05:00,-2.1,,.5,20,74,3.9,-6.1,1027.7,1029.6,,,,0,,1932,-2.1
257,양산시,2020-01-05 06:00,-2.4,,.5,290,82,4.2,-5,1028.6,1030.5,,,,0,,1540,-2.2
257,양산시,2020-01-05 07:00,-2.7,,.6,90,84,4.2,-5,1029.2,1031.1,,,,0,,1316,-2.3
257,양산시,2020-01-05 08:00,-1.9,,.2,0,77,4.1,-5.4,1029.7,1031.6,0,0,,0,,1393,-2.3
257,양산시,2020-01-05 09:00,.1,,.4,0,68,4.2,-5.1,1030.5,1032.4,.3,.19,,0,,1418,-1.6
257,양산시,2020-01-05 10:00,3.7,,.4,0,53,4.2,-5,1030.9,1032.8,1,.65,,0,,1245,-.7
257,양산시,2020-01-05 11:00,6.5,,.8,200,45,4.3,-4.6,1030.3,1032.2,1,.93,,0,,1147,.3
257,양산시,2020-01-05 12:00,9.2,,1.9,200,39,4.5,-4,1029.4,1031.2,1,1.17,,0,,1134,6.7
257,양산시,2020-01-05 13:00,10.5,,2,230,36,4.6,-3.9,1028.3,1030.1,1,1.23,,0,,1096,10.6
257,양산시,2020-01-05 14:00,11.2,,1.3,250,37,4.9,-2.9,1027.9,1029.7,1,1.14,,,,705,12.2
257,양산시,2020-01-05 15:00,12.1,,2.1,250,38,5.4,-1.8,1028.2,1030,1,.93,,2,,735,10.2
257,양산시,2020-01-05 16:00,12,,1.9,250,38,5.3,-1.9,1028.3,1030.1,1,.63,,5,,790,7.3
257,양산시,2020-01-05 17:00,10.3,,1,230,39,4.9,-3,1028.9,1030.7,.7,.19,,6,,870,5.6
257,양산시,2020-01-05 18:00,7.4,,1.1,160,52,5.4,-1.8,1029.6,1031.5,0,.01,,6,,1096,3.5
257,양산시,2020-01-05 19:00,5.8,,.4,0,60,5.6,-1.3,1030,1031.9,,,,5,,1150,2.6
257,양산시,2020-01-05 20:00,4.1,,.2,0,69,5.7,-1,1030.1,1032,,,,7,,1153,1.8
257,양산시,2020-01-05 21:00,2.8,,.3,0,77,5.8,-.8,1030,1031.9,,,,4,,1148,.7
257,양산시,2020-01-05 22:00,2.8,,.4,0,75,5.6,-1.1,1030.2,1032.1,,,,6,,1236,.5
257,양산시,2020-01-05 23:00,2,,.4,0,77,5.4,-1.6,1030.2,1032.1,,,,1,,1154,0
257,양산시,2020-01-06 00:00,2,,.6,50,78,5.5,-1.4,1029.8,1031.7,,,,0,,1188,.2
257,양산시,2020-01-06 01:00,1.4,,.9,70,80,5.4,-1.6,1029.6,1031.5,,,,5,,1060,-.1
257,양산시,2020-01-06 02:00,.5,,.3,0,89,5.6,-1.1,1029.4,1031.3,,,,6,,1104,-.3
257,양산시,2020-01-06 03:00,2,,.4,0,82,5.8,-.7,1029.1,1031,,,,9,,1127,0
257,양산시,2020-01-06 04:00,2.9,,.9,230,78,5.9,-.5,1028.6,1030.5,,,,10,,1195,.3
257,양산시,2020-01-06 05:00,2.7,,1,230,78,5.8,-.7,1028.8,1030.7,,,,10,,1146,.8
257,양산시,2020-01-06 06:00,2.7,,.7,200,76,5.6,-1.1,1028.6,1030.5,,,,10,,1236,.8
257,양산시,2020-01-06 07:00,3.4,,.2,0,78,6.1,0,1028.7,1030.6,,,,10,,1116,1.5
257,양산시,2020-01-06 08:00,4.1,,.4,0,79,6.4,.7,1028.7,1030.6,0,0,,10,,1529,2.2
257,양산시,2020-01-06 09:00,3.1,.2,2.2,200,85,6.5,.8,1029.4,1031.3,0,.03,,10,,1347,2.7
257,양산시,2020-01-06 10:00,3.8,,.6,110,88,7,1.9,1029.1,1031,0,.06,,10,,1416,3.6
257,양산시,2020-01-06 11:00,4.5,,.9,230,88,7.4,2.6,1028.4,1030.3,0,.1,,10,,1295,4.3
257,양산시,2020-01-06 12:00,5.6,.4,1.3,200,90,8.1,4,1026.7,1028.6,0,.17,,10,,1095,5.7
257,양산시,2020-01-06 13:00,6.1,,1.2,200,94,8.8,5.2,1026.3,1028.2,0,.13,,,,1030,5.9
257,양산시,2020-01-06 14:00,5.5,,1.5,230,96,8.7,4.9,1025.7,1027.6,0,.11,,10,,842,5.7
257,양산시,2020-01-06 15:00,5.7,2.4,1.2,250,97,8.8,5.2,1025.6,1027.5,0,.1,,10,,691,5.7
257,양산시,2020-01-06 16:00,6.3,,.6,230,98,9.3,6,1025.1,1027,0,.07,,10,,976,5.7
257,양산시,2020-01-06 17:00,6.2,,1.2,230,98,9.3,5.9,1024.8,1026.7,0,.02,,10,,772,5.4
257,양산시,2020-01-06 18:00,6,3,.8,270,98,9.2,5.7,1024.3,1026.2,0,0,,10,,584,5.3
257,양산시,2020-01-06 19:00,6.3,,.6,250,99,9.4,6.1,1024.4,1026.3,,,,10,,508,5.2
257,양산시,2020-01-06 20:00,6.4,,1.2,200,99,9.5,6.2,1024.1,1026,,,,10,,653,5.3
257,양산시,2020-01-06 21:00,6.4,1.5,.6,160,99,9.5,6.2,1023.8,1025.7,,,,10,,652,5.3
257,양산시,2020-01-06 22:00,6.6,,.6,200,99,9.6,6.4,1023.3,1025.1,,,,7,,646,5.4
257,양산시,2020-01-06 23:00,7.5,,.7,270,99,10.2,7.3,1022.5,1024.3,,,,10,,1000,5.9
257,양산시,2020-01-07 00:00,8.6,1.5,3.3,50,99,11,8.4,1021.3,1023.1,,,,8,,515,6.6
257,양산시,2020-01-07 01:00,8.5,,4.7,20,99,10.9,8.3,1020.1,1021.9,,,,10,,250,6.8
257,양산시,2020-01-07 02:00,9.2,,5.1,50,98,11.3,8.8,1019.4,1021.2,,,,10,,172,7.3
257,양산시,2020-01-07 03:00,9.9,2.5,3.3,50,98,11.9,9.5,1018.4,1020.2,,,,10,,323,7.6
257,양산시,2020-01-07 04:00,10,,4.4,20,97,11.9,9.5,1017.3,1019.1,,,,10,,151,7.9
257,양산시,2020-01-07 05:00,10.2,,2.1,70,98,12.1,9.8,1016.3,1018.1,,,,0,,267,8.2
257,양산시,2020-01-07 06:00,9.6,3,.5,340,99,11.8,9.4,1015.9,1017.7,,,,10,,502,7.9
257,양산시,2020-01-07 07:00,8.5,,1.1,230,99,10.9,8.3,1016.3,1018.1,,,,5,,962,7.7
257,양산시,2020-01-07 08:00,8.1,,2.1,200,99,10.6,7.9,1016.1,1017.9,0,0,,10,,828,7.5
257,양산시,2020-01-07 09:00,7.9,1,2,250,99,10.5,7.7,1016.4,1018.2,0,0,,10,,1469,7.5
257,양산시,2020-01-07 10:00,8.3,,2.2,230,99,10.8,8.1,1016.3,1018.1,0,.03,,10,,1147,7.8
257,양산시,2020-01-07 11:00,8.4,,1.6,230,99,10.9,8.2,1015.8,1017.6,0,.06,,,,732,8.2
257,양산시,2020-01-07 12:00,8.6,1,1.2,250,99,11,8.4,1014.7,1016.5,0,.07,,,,821,8.5
257,양산시,2020-01-07 13:00,8.9,,1,250,99,11.2,8.7,1013.4,1015.2,0,.07,,,,645,8.7
257,양산시,2020-01-07 14:00,9.3,,1.1,230,100,11.6,9.2,1012.3,1014.1,0,.09,,,,673,9.3
257,양산시,2020-01-07 15:00,10.6,2,1,250,100,12.7,10.5,1011.6,1013.4,0,.1,,,,795,10
257,양산시,2020-01-07 16:00,12.7,,1.3,230,100,14.6,12.6,1011,1012.8,0,.05,,,,420,9.9
257,양산시,2020-01-07 17:00,15.2,,3.1,250,100,17.2,15.1,1010.3,1012.1,0,.01,,,,1647,10.6
257,양산시,2020-01-07 18:00,15.9,.5,3.6,230,99,17.8,15.7,1009.6,1011.4,0,0,,,,1523,12.2
257,양산시,2020-01-07 19:00,16.3,,1.9,230,99,18.3,16.1,1008.3,1010.1,,,,10,,2106,12.4
257,양산시,2020-01-07 20:00,17.3,,6.7,250,96,18.9,16.6,1006.2,1007.9,,,,2,,1816,13.5
257,양산시,2020-01-07 21:00,19.1,4,8.6,230,82,18.1,15.9,1003.5,1005.2,,,,10,,1960,14.5
257,양산시,2020-01-07 22:00,19.1,,9.5,230,84,18.5,16.3,1000.5,1002.2,,,,10,,1241,15.3
257,양산시,2020-01-07 23:00,18.3,,3.3,270,63,13.2,11.1,1002.2,1003.9,,,,7,,1662,13.3
257,양산시,2020-01-08 00:00,15.4,8,6.5,230,76,13.2,11.1,1001.9,1003.7,,,,9,,3723,12.4
257,양산시,2020-01-08 01:00,14.6,,6.2,230,78,12.9,10.7,1000.4,1002.1,,,,,,1292,11.7
257,양산시,2020-01-08 02:00,13.1,,6,230,78,11.7,9.3,1000.3,1002.1,,,,10,,1591,10.4
257,양산시,2020-01-08 03:00,13.8,,6.9,250,63,9.9,6.8,1000.5,1002.3,,,,9,,1853,9.4
257,양산시,2020-01-08 04:00,12.8,,5.6,270,56,8.2,4.2,1001.6,1003.4,,,,3,,2012,8.4
257,양산시,2020-01-08 05:00,11.8,,5.5,290,57,7.8,3.5,1002.9,1004.7,,,,0,,1807,7.7
257,양산시,2020-01-08 06:00,10.8,,5.9,270,58,7.5,2.8,1004.2,1006,,,,6,,1552,7.4
257,양산시,2020-01-08 07:00,10.1,,5.8,270,51,6.3,.4,1005.2,1007,,,,3,,2030,6.1
257,양산시,2020-01-08 08:00,9.4,,4.3,270,53,6.2,.2,1006.1,1007.9,0,.01,,2,,1431,5.4
257,양산시,2020-01-08 09:00,9.9,,5.1,270,53,6.4,.7,1007.8,1009.6,.3,.16,,4,,1333,6.7
257,양산시,2020-01-08 10:00,9.8,,6.2,270,57,6.9,1.6,1009.9,1011.7,.2,.2,,9,,1194,7.4
257,양산시,2020-01-08 11:00,9.4,,3.5,290,58,6.8,1.5,1011.4,1013.2,0,.18,,10,,1049,8
257,양산시,2020-01-08 12:00,10.1,,2.3,270,56,6.9,1.7,1011.6,1013.4,.2,.47,,9,,911,10.5
257,양산시,2020-01-08 13:00,10.9,,5.4,290,50,6.5,.8,1012.2,1014,.3,.6,,8,,1109,12.2
257,양산시,2020-01-08 14:00,10.6,,4.2,290,51,6.5,.8,1012.9,1014.7,.5,.7,,10,,990,11
257,양산시,2020-01-08 15:00,10.5,,4.3,320,53,6.7,1.3,1014.3,1016.1,.2,.36,,9,,1033,10.6
257,양산시,2020-01-08 16:00,10.6,,2.5,320,53,6.8,1.4,1015.2,1017,.4,.31,,6,,1097,8.6
257,양산시,2020-01-08 17:00,9.7,,3.1,320,54,6.5,.8,1016.2,1018,.5,.21,,4,,1267,7.3
257,양산시,2020-01-08 18:00,8.6,,2.4,320,59,6.6,1,1017.3,1019.1,0,.02,,5,,1387,5.9
257,양산시,2020-01-08 19:00,7.5,,1.4,250,65,6.7,1.3,1018.3,1020.1,,,,5,,1445,4.9
257,양산시,2020-01-08 20:00,7.5,,1.4,290,63,6.5,.8,1019,1020.8,,,,0,,1535,4.3
257,양산시,2020-01-08 21:00,6.5,,2.1,250,68,6.6,1,1019.3,1021.1,,,,8,,1549,3.7
257,양산시,2020-01-08 22:00,6,,1.2,230,69,6.4,.7,1019.5,1021.3,,,,2,,1789,3.2
257,양산시,2020-01-08 23:00,6.1,,1.9,200,69,6.5,.8,1019.4,1021.2,,,,1,,1955,2.9
257,양산시,2020-01-09 00:00,5.7,,1.7,250,71,6.5,.8,1019.6,1021.4,,,,4,,1939,2.5
257,양산시,2020-01-09 01:00,6.2,,1.8,290,67,6.3,.5,1019.3,1021.1,,,,9,,1786,2.3
257,양산시,2020-01-09 02:00,5,,1.8,200,73,6.3,.5,1019.3,1021.2,,,,4,,1747,2
257,양산시,2020-01-09 03:00,5.7,,2.3,200,69,6.3,.4,1019.3,1021.1,,,,9,,1779,2.2
257,양산시,2020-01-09 04:00,4.8,,1.9,200,71,6.1,0,1019.3,1021.2,,,,10,,1904,2.1
257,양산시,2020-01-09 05:00,4.1,,2.4,230,71,5.8,-.6,1019.7,1021.6,,,,6,,1571,1.6
257,양산시,2020-01-09 06:00,3.9,,1.8,230,69,5.6,-1.2,1020,1021.9,,,,8,,1519,1.3
257,양산시,2020-01-09 07:00,3.7,,1.5,200,67,5.4,-1.8,1020.6,1022.5,,,,7,,1429,1.3
257,양산시,2020-01-09 08:00,3.6,,1.9,290,62,4.9,-3,1021,1022.9,0,.01,,9,,1430,1
257,양산시,2020-01-09 09:00,4.9,,1.7,320,58,5,-2.6,1021.2,1023.1,.3,.19,,8,,1408,2.2
257,양산시,2020-01-09 10:00,5.8,,1.8,290,52,4.8,-3.3,1021.4,1023.3,.9,.47,,3,,1319,2.7
257,양산시,2020-01-09 11:00,7.1,,2.2,290,45,4.5,-4,1021.2,1023,1,.94,,1,,1220,6.3
257,양산시,2020-01-09 12:00,7.6,,3.8,340,38,4,-5.8,1020.4,1022.2,1,1.15,,1,,1172,10.4
257,양산시,2020-01-09 13:00,8.5,,3.9,320,35,3.9,-6.1,1019.4,1021.2,1,1.18,,6,,1168,11.8
257,양산시,2020-01-09 14:00,9.2,,3.7,340,35,4.1,-5.4,1019.1,1020.9,1,1,,5,,886,11.6
257,양산시,2020-01-09 15:00,9.3,,3.4,290,33,3.9,-6.1,1019.2,1021,1,.81,,7,,919,9.2
257,양산시,2020-01-09 16:00,8.6,,2.4,340,34,3.8,-6.4,1019.7,1021.5,.8,.43,,5,,1053,6.9
257,양산시,2020-01-09 17:00,8,,2.1,290,36,3.9,-6.1,1020.4,1022.2,.3,.17,,6,,1142,5.2
257,양산시,2020-01-09 18:00,6.7,,1.4,320,40,3.9,-5.9,1020.8,1022.6,0,.01,,5,,1229,3.5
257,양산시,2020-01-09 19:00,4.8,,1.2,140,51,4.4,-4.5,1021,1022.9,,,,9,,1493,2.5
257,양산시,2020-01-09 20:00,5,,1.2,90,40,3.5,-7.5,1021.5,1023.4,,,,7,,1566,1.9
257,양산시,2020-01-09 21:00,6,,3.9,50,34,3.2,-8.7,1021.9,1023.8,,,,8,,1575,1.3
257,양산시,2020-01-09 22:00,3,,1.2,140,49,3.7,-6.6,1022.1,1024,,,,5,,1566,.6
257,양산시,2020-01-09 23:00,1.9,,.8,160,52,3.6,-6.9,1022.2,1024.1,,,,9,,1783,-.1
257,양산시,2020-01-10 00:00,.7,,1,160,59,3.8,-6.4,1022.2,1024.1,,,,2,,1844,-.2
257,양산시,2020-01-10 01:00,.3,,1.1,140,61,3.8,-6.3,1022.3,1024.2,,,,0,,1914,-.2
257,양산시,2020-01-10 02:00,.1,,1.5,110,65,4,-5.7,1022.4,1024.3,,,,0,,1825,-.3
257,양산시,2020-01-10 03:00,-1,,1.3,90,69,3.9,-5.9,1022.4,1024.3,,,,0,,1990,-.6
257,양산시,2020-01-10 04:00,-1.3,,.2,0,72,4,-5.7,1022.2,1024.1,,,,0,,1902,-.8
257,양산시,2020-01-10 05:00,-1.7,,.3,0,74,4,-5.7,1022.3,1024.2,,,,0,,1789,-1.3
257,양산시,2020-01-10 06:00,-1.3,,.3,0,74,4.1,-5.3,1022.6,1024.5,,,,7,,1855,-1.6
257,양산시,2020-01-10 07:00,-1.8,,.1,0,75,4,-5.6,1023.2,1025.1,,,,4,,1420,-1.7
