지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),지면온도(°C)
257,양산시,2021-01-02 22:00,-.8,,2.4,200,36,2.1,-14,1028.7,1029.5,,,,0,,1424,-1.9
257,양산시,2021-01-02 23:00,-2.1,,.4,0,39,2,-14.2,1028.3,1029.1,,,,0,,1444,-2.3
257,양산시,2021-01-03 00:00,-2.3,,1.5,230,43,2.2,-13.2,1028.9,1029.7,,,,0,,1430,-2.6
257,양산시,2021-01-03 01:00,-1.3,,2.1,270,36,2,-14.4,1029.1,1029.9,,,,6,,1541,-2.9
257,양산시,2021-01-03 02:00,-1.4,,2.7,250,36,2,-14.5,1030.2,1031,,,,6,,1639,-2.9
257,양산시,2021-01-03 03:00,-1.3,,2.9,290,38,2.1,-13.8,1030.3,1031.1,,,,9,,1538,-2.7
257,양산시,2021-01-03 04:00,-2.1,,2.1,200,42,2.2,-13.3,1030.1,1030.9,,,,7,,1535,-2.8
257,양산시,2021-01-03 05:00,-2,,1.6,180,42,2.2,-13.2,1030,1030.8,,,,9,,1641,-2.7
257,양산시,2021-01-03 06:00,-1.8,,2,230,41,2.2,-13.3,1031,1031.8,,,,9,,1540,-2.5
257,양산시,2021-01-03 07:00,-1.9,,1,180,43,2.3,-12.8,1031.8,1032.6,,,,10,,1585,-2.4
257,양산시,2021-01-03 08:00,-1,,3.3,50,33,1.9,-15.2,1032,1032.8,0,.01,,10,,1423,-2.4
257,양산시,2021-01-03 09:00,-.7,,4,20,31,1.8,-15.7,1032.2,1033,.1,.21,,7,,1332,-2.2
257,양산시,2021-01-03 10:00,.7,,3.2,70,29,1.9,-15.3,1032.2,1033,1,1.05,,0,,1345,-.5
257,양산시,2021-01-03 11:00,2.1,,1.5,340,28,2,-14.5,1031.9,1032.7,1,1.61,,0,,1279,-.3
257,양산시,2021-01-03 12:00,2.6,,2.7,70,25,1.8,-15.5,1030.8,1031.6,1,1.94,,0,,1223,1.3
257,양산시,2021-01-03 13:00,4.5,,1.6,110,24,2,-14.3,1030.1,1030.9,1,2.04,,0,,1196,5.3
257,양산시,2021-01-03 14:00,4.5,,2.1,50,26,2.2,-13.3,1030,1030.8,1,1.88,,0,,1185,4.4
257,양산시,2021-01-03 15:00,4.5,,1.7,20,28,2.4,-12.4,1030,1030.8,.7,1.15,,9,,958,2.8
257,양산시,2021-01-03 16:00,3.7,,1.6,320,30,2.4,-12.3,1030.9,1031.7,0,.48,,10,,1042,1.2
257,양산시,2021-01-03 17:00,3.1,,2,290,32,2.4,-12,1030.9,1031.7,0,.13,,10,,1125,0
257,양산시,2021-01-03 18:00,2.6,,1.9,230,34,2.5,-11.7,1030.9,1031.7,0,.01,,10,,1221,0
257,양산시,2021-01-03 19:00,2.7,,1.2,290,33,2.4,-12,1030.8,1031.6,,,,10,,1184,0
257,양산시,2021-01-03 20:00,2.3,,2.5,360,35,2.5,-11.6,1030.7,1031.5,,,,9,,1242,-.1
257,양산시,2021-01-03 21:00,1.1,,1.2,200,40,2.6,-11,1031,1031.8,,,,9,,1164,-.2
257,양산시,2021-01-03 22:00,.9,,2.1,180,41,2.7,-10.8,1031,1031.8,,,,8,,1284,-.5
257,양산시,2021-01-03 23:00,.8,,2.7,200,44,2.9,-10,1031,1031.8,,,,10,,1200,-.6
257,양산시,2021-01-04 00:00,.5,,2.1,200,45,2.9,-10,1031.2,1032,,,,9,,1266,-.9
257,양산시,2021-01-04 01:00,.1,,1.9,230,47,2.9,-9.9,1030.7,1031.5,,,,9,,1220,-1.2
257,양산시,2021-01-04 02:00,.1,,2.9,200,46,2.8,-10.1,1031,1031.8,,,,9,,1235,-1.6
257,양산시,2021-01-04 03:00,-.8,,2.7,230,47,2.7,-10.7,1031,1031.8,,,,3,,1221,-2
257,양산시,2021-01-04 04:00,-.8,,1.9,200,45,2.6,-11.2,1031.5,1032.3,,,,0,,1211,-2.4
257,양산시,2021-01-04 05:00,-2,,2.1,200,60,3.2,-8.7,1031.6,1032.4,,,,0,,1180,-2.7
257,양산시,2021-01-04 06:00,-3.2,,1,160,60,2.9,-9.8,1031.5,1032.3,,,,0,,1262,-3
257,양산시,2021-01-04 07:00,-3.2,,2.4,230,68,3.3,-8.2,1031.9,1032.7,,,,0,,1279,-3.2
257,양산시,2021-01-04 08:00,-3.6,,1.6,250,73,3.4,-7.7,1032.3,1033.1,0,.01,,0,,1394,-3.2
257,양산시,2021-01-04 09:00,-1.7,,2,160,62,3.3,-8,1031.3,1032.1,.3,.27,,0,,1443,-2.3
257,양산시,2021-01-04 10:00,.7,,.7,180,47,3,-9.3,1031.7,1032.5,1,.96,,0,,1400,-.5
257,양산시,2021-01-04 11:00,3.7,,.8,270,39,3.1,-9,1030.9,1031.7,1,1.47,,0,,1306,-.2
257,양산시,2021-01-04 12:00,6.1,,1.9,250,37,3.5,-7.5,1030.7,1031.5,1,1.8,,0,,1216,2.4
257,양산시,2021-01-04 13:00,6.9,,2.7,230,36,3.6,-7.1,1029.4,1030.2,1,1.93,,0,,1136,6.7
257,양산시,2021-01-04 14:00,8,,2.5,230,36,3.9,-6.1,1028.5,1029.3,1,1.84,,0,,1170,6.6
257,양산시,2021-01-04 15:00,7.7,,1.5,50,36,3.8,-6.4,1027.9,1028.7,1,1.49,,0,,1142,3.5
257,양산시,2021-01-04 16:00,7.7,,2.3,290,39,4.1,-5.4,1028.3,1029.1,1,.95,,0,,884,1.7
257,양산시,2021-01-04 17:00,6.6,,1,270,41,4,-5.7,1027.3,1028.1,.7,.35,,0,,1033,.2
257,양산시,2021-01-04 18:00,3.2,,1.3,160,53,4.1,-5.4,1027.5,1028.3,0,.02,,0,,1209,.1
257,양산시,2021-01-04 19:00,1.8,,1.2,230,63,4.4,-4.5,1028.1,1028.9,,,,0,,1329,0
257,양산시,2021-01-04 20:00,.3,,.5,230,65,4.1,-5.5,1028.1,1028.9,,,,0,,1319,-.2
257,양산시,2021-01-04 21:00,0,,.7,250,73,4.5,-4.2,1028.3,1029.1,,,,8,,1253,-.3
257,양산시,2021-01-04 22:00,-.5,,.7,180,75,4.4,-4.3,1028.4,1029.2,,,,7,,1340,-.5
257,양산시,2021-01-04 23:00,-.1,,.9,180,72,4.4,-4.5,1027.8,1028.6,,,,9,,1224,-.5
257,양산시,2021-01-05 00:00,-1.3,,0,0,79,4.4,-4.4,1027.5,1028.3,,,,9,,1201,-.8
257,양산시,2021-01-05 01:00,-.9,,1.2,250,81,4.6,-3.7,1027,1027.8,,,,10,,1109,-.8
257,양산시,2021-01-05 02:00,-.4,,1.2,230,78,4.6,-3.7,1027.5,1028.3,,,,9,,1141,-.9
257,양산시,2021-01-05 03:00,-.3,,2.3,200,76,4.5,-4,1027.3,1028.1,,,,9,,1150,-.9
257,양산시,2021-01-05 04:00,0,,2.1,200,73,4.5,-4.2,1026,1026.8,,,,9,,1176,-.9
257,양산시,2021-01-05 05:00,-1.3,,1.3,230,79,4.4,-4.4,1025.1,1025.9,,,,6,,1125,-1.2
257,양산시,2021-01-05 06:00,-1.3,,1.4,230,82,4.6,-3.9,1025,1025.8,,,,1,,1034,-1.6
257,양산시,2021-01-05 07:00,-1.9,,1.1,180,85,4.5,-4,1025.8,1026.6,,,,0,,1067,-1.9
257,양산시,2021-01-05 08:00,-2.1,,1.4,230,85,4.5,-4.2,1026.3,1027.1,0,.01,,0,,992,-1.9
257,양산시,2021-01-05 09:00,-.2,,1.3,200,80,4.8,-3.2,1026.8,1027.6,.3,.31,,7,,1170,-1
257,양산시,2021-01-05 10:00,2.4,,2.2,230,71,5.2,-2.3,1027.1,1027.9,.4,.61,,7,,1053,-.3
257,양산시,2021-01-05 11:00,4.5,,2.8,290,62,5.2,-2.1,1026.7,1027.5,.5,.93,,7,,893,-.1
257,양산시,2021-01-05 12:00,5.9,,3.6,290,53,4.9,-2.9,1026.3,1027.1,.7,1.4,,3,,1033,2.7
257,양산시,2021-01-05 13:00,5.6,,4.2,290,42,3.8,-6.3,1024.8,1025.6,.3,1.15,,9,,896,2.8
257,양산시,2021-01-05 14:00,5.7,,2.9,320,40,3.7,-6.8,1023.4,1024.2,0,.93,,9,,900,4.1
257,양산시,2021-01-05 15:00,5.6,,3.4,290,34,3.1,-9,1023.8,1024.6,0,.63,,10,,954,3.4
257,양산시,2021-01-05 16:00,4.6,,3.7,320,31,2.6,-11.1,1023.8,1024.6,0,.51,,10,,1099,2.2
257,양산시,2021-01-05 17:00,4,,2.8,360,26,2.1,-13.8,1023.8,1024.6,0,.22,,9,,1234,.6
257,양산시,2021-01-05 18:00,2.8,,2.8,320,26,1.9,-14.8,1024.6,1025.4,0,.02,,10,,1404,.2
257,양산시,2021-01-05 19:00,1.8,,2.8,290,26,1.8,-15.7,1025.8,1026.6,,,,9,,1561,.1
257,양산시,2021-01-05 20:00,1,,2.1,20,27,1.8,-15.9,1025.8,1026.6,,,,10,,1496,0
257,양산시,2021-01-05 21:00,-.5,,1.2,70,29,1.7,-16.3,1025.7,1026.5,,,,8,,1488,-.2
257,양산시,2021-01-05 22:00,-.2,,2.3,20,20,1.2,-20.5,1025.8,1026.6,,,,6,,1622,-.6
257,양산시,2021-01-05 23:00,-1.3,,2.3,250,26,1.5,-18.3,1026.1,1026.9,,,,0,,1637,-1.3
257,양산시,2021-01-06 00:00,-1.8,,2.1,230,28,1.5,-17.9,1025.8,1026.6,,,,0,,1609,-2
257,양산시,2021-01-06 01:00,-2.5,,3.6,320,32,1.6,-16.9,1025.6,1026.4,,,,0,,1815,-2.5
257,양산시,2021-01-06 02:00,-3,,2.5,320,32,1.6,-17.4,1025.9,1026.7,,,,0,,1742,-3
257,양산시,2021-01-06 03:00,-3.5,,2.9,290,33,1.6,-17.4,1025.6,1026.4,,,,0,,1742,-3.4
257,양산시,2021-01-06 04:00,-3.9,,3.5,320,33,1.5,-17.8,1025.3,1026.1,,,,0,,1805,-3.7
257,양산시,2021-01-06 05:00,-4.3,,4.1,320,35,1.6,-17.5,1024.7,1025.5,,,,0,,1939,-4
257,양산시,2021-01-06 06:00,-4.9,,2.8,290,42,1.8,-15.8,1025.4,1026.2,,,,9,,1682,-4.1
257,양산시,2021-01-06 07:00,-5.1,,1.5,290,39,1.6,-16.9,1025.5,1026.3,,,,0,,1572,-4.5
257,양산시,2021-01-06 08:00,-5.7,,2.3,200,44,1.8,-16,1025.6,1026.4,0,.01,,0,,1604,-4.7
257,양산시,2021-01-06 09:00,-3.6,,.9,230,42,2,-14.6,1025.6,1026.4,.3,.27,,0,,1587,-3.8
257,양산시,2021-01-06 10:00,-1.7,,2.1,270,41,2.2,-13.2,1025.7,1026.5,1,1.06,,2,,1500,-1
257,양산시,2021-01-06 11:00,-.5,,2.3,270,40,2.4,-12.4,1024,1024.8,1,1.6,,0,,1407,-.7
257,양산시,2021-01-06 12:00,.6,,2.8,290,38,2.4,-12.1,1023.4,1024.2,1,1.89,,5,,1396,0
257,양산시,2021-01-06 13:00,.6,,5.3,270,39,2.5,-11.7,1021.7,1022.5,1,1.95,,6,,1425,3.8
257,양산시,2021-01-06 14:00,1.7,,3.2,290,36,2.5,-11.8,1020.2,1021,1,2.03,,0,,1390,4.7
257,양산시,2021-01-06 15:00,1.7,,2.6,320,36,2.5,-11.8,1020.8,1021.6,1,1.6,,0,,1354,1.1
257,양산시,2021-01-06 16:00,1.6,,1.4,270,37,2.5,-11.5,1020.3,1021.1,1,.95,,2,,1213,0
257,양산시,2021-01-06 17:00,.7,,2.3,250,40,2.6,-11.3,1020.4,1021.2,.5,.3,,2,,1419,-.1
257,양산시,2021-01-06 18:00,-.6,,1.4,200,47,2.8,-10.5,1020.8,1021.6,0,.01,,4,,1604,-.7
257,양산시,2021-01-06 19:00,-1.8,,1.8,140,52,2.8,-10.3,1020.4,1021.2,,,,0,,1859,-1.3
257,양산시,2021-01-06 20:00,-2.3,,1.2,230,57,3,-9.6,1020.1,1020.9,,,,8,,1852,-2
257,양산시,2021-01-06 21:00,-2.2,,2.2,200,57,3,-9.5,1020.3,1021.1,,,,6,,1733,-2.4
257,양산시,2021-01-06 22:00,-2.2,,.9,200,61,3.2,-8.7,1019.4,1020.2,,,,10,,1667,-2
257,양산시,2021-01-06 23:00,-1.8,,1.4,230,64,3.4,-7.7,1018.5,1019.3,,,,10,,1753,-2
257,양산시,2021-01-07 00:00,-1.4,,1.9,230,62,3.4,-7.7,1017.3,1018.1,,,,2,,1781,-2.8
257,양산시,2021-01-07 01:00,0,,4.7,250,58,3.6,-7.2,1016.6,1017.4,,,,6,,1571,-2.4
257,양산시,2021-01-07 02:00,.2,,4.2,270,59,3.7,-6.8,1016.6,1017.4,,,,9,,1422,-2
257,양산시,2021-01-07 03:00,-1.2,,5.5,270,68,3.8,-6.3,1016.8,1017.6,,,,9,,1008,-1.6
257,양산시,2021-01-07 04:00,-1.6,,5.5,270,53,2.9,-9.9,1016.4,1017.2,,,,1,,1695,-2.4
257,양산시,2021-01-07 05:00,-2.7,,4.5,290,49,2.5,-11.9,1017,1017.8,,,,10,,1472,-3
257,양산시,2021-01-07 06:00,-4,,4.8,270,39,1.8,-15.9,1018.4,1019.2,,,,10,,1377,-3.7
257,양산시,2021-01-07 07:00,-4.6,,4.4,270,43,1.9,-15.3,1019.3,1020.1,,,,9,,1413,-4.2
257,양산시,2021-01-07 08:00,-6.3,,4.5,360,70,2.7,-10.8,1021.4,1022.2,0,0,,10,,1043,-3.3
257,양산시,2021-01-07 09:00,-7.1,,4.3,290,47,1.7,-16.5,1023.5,1024.3,.3,.28,,2,,3076,-4.1
257,양산시,2021-01-07 10:00,-6.6,,5.3,320,30,1.1,-21.3,1023.6,1024.4,1,1.1,,0,,1716,-2.1
257,양산시,2021-01-07 11:00,-5.9,,4.4,290,24,.9,-23.2,1023.6,1024.4,1,1.71,,0,,1693,-2.7
257,양산시,2021-01-07 12:00,-5.2,,3.9,340,23,1,-23.1,1022.7,1023.5,1,2.07,,0,,1646,-.1
257,양산시,2021-01-07 13:00,-5.2,,4.9,320,23,1,-23.1,1022.1,1022.9,1,2.2,,0,,1703,2.1
257,양산시,2021-01-07 14:00,-4.7,,3.9,360,24,1,-22.2,1021.8,1022.6,1,1.97,,3,,1673,1.5
257,양산시,2021-01-07 15:00,-5.2,,5,320,25,1,-22.2,1022,1022.8,1,1.51,,0,,1598,-.1
257,양산시,2021-01-07 16:00,-5.1,,4.7,320,24,1,-22.5,1022.2,1023,1,1.04,,1,,1681,-1.3
257,양산시,2021-01-07 17:00,-5.9,,3.9,290,27,1.1,-21.9,1022.5,1023.3,.8,.47,,0,,1756,-3.1
257,양산시,2021-01-07 18:00,-6.9,,2.7,320,29,1.1,-21.9,1023.2,1024,0,.02,,0,,1568,-5
257,양산시,2021-01-07 19:00,-7.5,,3.7,320,31,1.1,-21.7,1023.9,1024.7,,,,0,,1440,-5.8
257,양산시,2021-01-07 20:00,-8.2,,3.7,290,31,1,-22.3,1024.1,1024.9,,,,0,,1480,-6.3
257,양산시,2021-01-07 21:00,-8.4,,3.9,290,30,1,-22.9,1024,1024.8,,,,0,,1523,-6.7
257,양산시,2021-01-07 22:00,-8.9,,4.1,290,31,1,-22.9,1024.2,1025,,,,0,,1481,-7
257,양산시,2021-01-07 23:00,-9.3,,4,290,34,1,-22.3,1023.5,1024.3,,,,0,,1461,-7.2
257,양산시,2021-01-08 00:00,-9.4,,3.5,320,35,1.1,-22,1023.4,1024.2,,,,0,,1420,-7.4
257,양산시,2021-01-08 01:00,-9.5,,4,290,38,1.1,-21.2,1023.9,1024.7,,,,0,,1399,-7.6
257,양산시,2021-01-08 02:00,-10.1,,2.6,270,38,1.1,-21.7,1024,1024.8,,,,0,,1489,-7.8
257,양산시,2021-01-08 03:00,-10.4,,2.3,290,42,1.2,-20.8,1023.7,1024.5,,,,0,,1453,-8
257,양산시,2021-01-08 04:00,-10.6,,3.4,290,44,1.2,-20.5,1022.8,1023.6,,,,0,,1486,-8.2
257,양산시,2021-01-08 05:00,-10.7,,3.8,270,47,1.3,-19.8,1022.6,1023.4,,,,0,,1389,-8.4
257,양산시,2021-01-08 06:00,-10.8,,3.4,270,49,1.3,-19.4,1023,1023.8,,,,0,,1416,-8.5
257,양산시,2021-01-08 07:00,-10.8,,3.6,270,50,1.3,-19.2,1023.6,1024.4,,,,0,,1532,-8.5
257,양산시,2021-01-08 08:00,-10.6,,4,290,47,1.3,-19.7,1024,1024.8,0,.01,,0,,1506,-8.5
257,양산시,2021-01-08 09:00,-9.6,,4.5,320,45,1.3,-19.3,1024.1,1024.9,.3,.28,,0,,1583,-7.7
257,양산시,2021-01-08 10:00,-8.2,,4,290,39,1.3,-19.7,1023.7,1024.5,1,1.14,,0,,1633,-3.6
257,양산시,2021-01-08 11:00,-7.1,,4,290,35,1.3,-20,1023.1,1023.9,1,1.71,,0,,1719,-4
257,양산시,2021-01-08 12:00,-6.1,,4.9,290,33,1.3,-19.8,1021.7,1022.5,1,2.07,,0,,1683,0
257,양산시,2021-01-08 13:00,-5.2,,6.4,290,33,1.4,-19,1020.6,1021.4,1,2.19,,0,,1687,2.1
257,양산시,2021-01-08 14:00,-4.3,,4.4,320,32,1.4,-18.5,1019.8,1020.6,1,2.07,,0,,1600,2.5
257,양산시,2021-01-08 15:00,-3.6,,2.5,320,32,1.5,-17.9,1019.5,1020.3,1,1.7,,0,,1617,-.1
257,양산시,2021-01-08 16:00,-3.6,,3.3,340,33,1.6,-17.5,1019.6,1020.4,1,1.15,,1,,1612,-1
257,양산시,2021-01-08 17:00,-3.9,,2.7,320,36,1.6,-16.8,1019.6,1020.4,.8,.46,,0,,1688,-2.5
257,양산시,2021-01-08 18:00,-4.7,,3.4,320,38,1.6,-16.8,1020.2,1021,0,.03,,0,,1969,-4.4
257,양산시,2021-01-08 19:00,-5.4,,2.6,290,39,1.6,-17.2,1021.1,1021.9,,,,0,,1832,-5.3
257,양산시,2021-01-08 20:00,-5.9,,3.6,290,41,1.6,-17,1021.5,1022.3,,,,0,,1967,-5.9
257,양산시,2021-01-08 21:00,-6.5,,2.4,270,39,1.5,-18.2,1021.7,1022.5,,,,0,,1920,-6.6
257,양산시,2021-01-08 22:00,-7,,2.7,290,39,1.4,-18.6,1021.8,1022.6,,,,0,,1888,-7
257,양산시,2021-01-08 23:00,-7.5,,2.3,290,40,1.4,-18.8,1022.1,1022.9,,,,0,,1885,-7.4
257,양산시,2021-01-09 00:00,-8.2,,2.8,250,43,1.4,-18.5,1022.1,1022.9,,,,0,,1771,-7.7
257,양산시,2021-01-09 01:00,-8.1,,2.5,250,44,1.5,-18.2,1022.1,1022.9,,,,0,,1881,-7.9
257,양산시,2021-01-09 02:00,-8.5,,3.3,230,47,1.5,-17.8,1022.5,1023.3,,,,0,,1836,-7.9
257,양산시,2021-01-09 03:00,-8.7,,2.4,270,48,1.5,-17.7,1022.3,1023.1,,,,0,,1846,-8.1
257,양산시,2021-01-09 04:00,-8.7,,2.8,250,49,1.6,-17.5,1021.8,1022.6,,,,0,,1758,-8.2
257,양산시,2021-01-09 05:00,-8.9,,2.2,270,52,1.6,-16.9,1021.9,1022.7,,,,0,,1806,-8.4
257,양산시,2021-01-09 06:00,-9.1,,1.8,290,53,1.6,-16.9,1022.1,1022.9,,,,0,,1851,-8.5
257,양산시,2021-01-09 07:00,-9.2,,3.1,270,53,1.6,-17,1022.3,1023.1,,,,0,,1789,-8.6
257,양산시,2021-01-09 08:00,-9.7,,2,270,60,1.8,-16,1022.7,1023.5,0,.01,,1,,1603,-8.8
257,양산시,2021-01-09 09:00,-7.7,,1.9,230,49,1.7,-16.5,1023.3,1024.1,.3,.28,,0,,1607,-7.5
257,양산시,2021-01-09 10:00,-6.2,,3.2,270,42,1.6,-17,1023.7,1024.5,1,1.11,,0,,1822,-2.9
257,양산시,2021-01-09 11:00,-5.4,,4.8,290,37,1.5,-17.8,1023.1,1023.9,1,1.69,,0,,1711,-3.5
257,양산시,2021-01-09 12:00,-3.5,,4.8,290,33,1.6,-17.4,1022,1022.8,1,2.03,,0,,1637,1
257,양산시,2021-01-09 13:00,-2,,3.3,360,31,1.6,-16.9,1020.9,1021.7,1,2.16,,0,,,4.3
257,양산시,2021-01-09 14:00,-1.4,,3.2,270,31,1.7,-16.3,1019.9,1020.7,1,2.04,,0,,2809,4.3
257,양산시,2021-01-09 15:00,-.5,,2.6,250,31,1.8,-15.5,1019.3,1020.1,1,1.71,,0,,1608,.6
257,양산시,2021-01-09 16:00,-.7,,3.5,270,33,1.9,-15,1019.2,1020,1,1.15,,0,,1878,-.5
257,양산시,2021-01-09 17:00,-1.2,,3.3,270,36,2,-14.4,1019.3,1020.1,.7,.45,,0,,1678,-1.2
257,양산시,2021-01-09 18:00,-1.8,,2.4,320,35,1.9,-15.2,1020.3,1021.1,0,.02,,1,,2172,-2.7
257,양산시,2021-01-09 19:00,-2.6,,3,290,40,2,-14.3,1021.3,1022.1,,,,0,,2011,-3.8
257,양산시,2021-01-09 20:00,-3.8,,4.9,320,42,1.9,-14.8,1022.4,1023.2,,,,0,,2199,-4.6
257,양산시,2021-01-09 21:00,-4.6,,2.9,320,39,1.7,-16.4,1023,1023.8,,,,0,,1586,-5.3
257,양산시,2021-01-09 22:00,-4.8,,2.7,340,38,1.6,-16.9,1024.1,1024.9,,,,0,,1565,-5.8
257,양산시,2021-01-09 23:00,-5.6,,3,290,44,1.8,-15.9,1023.6,1024.4,,,,0,,1471,-6.2
257,양산시,2021-01-10 00:00,-5.8,,2.9,70,42,1.7,-16.6,1023.9,1024.7,,,,0,,1559,-6.6
257,양산시,2021-01-10 01:00,-6.1,,2.2,290,47,1.8,-15.6,1024.3,1025.1,,,,0,,1577,-7
