지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
192,2020-01-01 12:00,3.5,,.5,200,40,3.1,-8.8,1027.8,1031.6,1,1.89,,,0,0,,,1960,,,4.8,,,,
192,2020-01-01 13:00,4.8,,1.1,250,38,3.3,-8.3,1026.8,1030.6,1,1.99,,,,0,,,1975,,,4.8,,,,
192,2020-01-01 14:00,5.9,,1.4,270,37,3.4,-7.7,1026.1,1029.9,1,1.88,,,0,0,,,2000,,,3.2,,,,
192,2020-01-01 15:00,6.3,,.8,200,36,3.4,-7.7,1025.8,1029.6,1,1.53,,,0,0,,,2000,,,4.4,,,,
192,2020-01-01 16:00,6.9,,.5,110,37,3.7,-6.8,1026.2,1030,1,1,,,0,0,,,2000,,,3.4,,,,
192,2020-01-01 17:00,4.5,,1,160,44,3.7,-6.7,1026.7,1030.5,.7,.35,,,0,0,,,2000,,,1.3,,,,
192,2020-01-01 18:00,1.2,,.4,0,58,3.9,-6.1,1026.8,1030.7,0,.01,,,0,0,,,2000,,,.3,,,,
192,2020-01-01 19:00,-.5,,.3,0,66,3.9,-6,1026.9,1030.8,,,,,0,0,,,1918,,,.1,,,,
192,2020-01-01 20:00,-1.4,,.5,70,70,3.9,-6.1,1026.7,1030.6,,,,,0,0,,,1906,,,-.5,,,,
192,2020-01-01 21:00,-2.2,,.2,0,73,3.8,-6.3,1026.8,1030.7,,,,,0,0,,,1997,,,-1,,,,
192,2020-01-01 22:00,-3.1,,.2,0,77,3.8,-6.5,1027.2,1031.1,,,,,0,0,,,1952,,,-1.3,,,,
192,2020-01-01 23:00,-3.7,,.1,0,79,3.7,-6.8,1027.5,1031.4,,,,,0,0,,,1759,,,-1.5,,,,
192,2020-01-02 00:00,-4,,0,0,83,3.8,-6.4,1027.1,1031,,,,,0,0,,,1833,,,-1.8,,,,
192,2020-01-02 01:00,-4.6,,.2,0,84,3.7,-6.8,1026.7,1030.6,,,,,0,0,,,1562,,,-1.9,,,,
192,2020-01-02 02:00,-4.8,,.2,0,86,3.7,-6.7,1026.1,1030,,,,,0,0,,,1345,,,-2.1,,,,
192,2020-01-02 03:00,-5.2,,0,0,88,3.7,-6.8,1025.9,1029.8,,,,,0,0,,,1150,,,-2.5,,,,
192,2020-01-02 04:00,-5.5,,.1,0,89,3.6,-7,1025.7,1029.6,,,,,2,0,,,1045,,,-2.5,,,,
192,2020-01-02 05:00,-5.9,,0,0,90,3.6,-7.2,1025.6,1029.6,,,,,1,0,,,879,,,-2.6,,,,
192,2020-01-02 06:00,-6.1,,0,0,90,3.5,-7.4,1025.7,1029.7,,,,,0,0,,,863,,,-2.8,,,,
192,2020-01-02 07:00,-6,,.1,0,90,3.5,-7.3,1026.3,1030.3,,,,,5,5,,64,823,,,-2.8,,,,
192,2020-01-02 08:00,-5.7,,.2,0,90,3.6,-7,1027.3,1031.3,0,.01,,,0,0,,,560,,,-2.8,,,,
192,2020-01-02 09:00,-3.3,,.3,0,87,4.2,-5.1,1027.8,1031.7,.8,.41,,,0,0,,,880,,,-.9,,,,
192,2020-01-02 10:00,.1,,.5,180,79,4.9,-3.1,1027.4,1031.3,1,.94,,,0,0,,,1275,,,0,,,,
192,2020-01-02 11:00,2.9,,.5,230,60,4.5,-4.1,1026.8,1030.6,1,1.5,,,3,0,,,1334,,,2.5,,,,
192,2020-01-02 12:00,4.7,,1.2,270,52,4.4,-4.3,1025.9,1029.7,1,1.7,,,0,0,,,1274,,,4,,,,
192,2020-01-02 13:00,6.4,,1.1,270,46,4.4,-4.4,1024.4,1028.2,1,1.82,,,,0,,,1372,,,5,,,,
192,2020-01-02 14:00,7.8,,1.2,270,42,4.4,-4.3,1023.6,1027.3,1,1.72,,,0,0,,,1533,,,5.4,,,,
192,2020-01-02 15:00,8.6,,.9,290,39,4.3,-4.6,1023.4,1027.1,1,1.43,,,2,0,,,1714,,,6.5,,,,
192,2020-01-02 16:00,8.3,,.9,230,44,4.8,-3.2,1023.3,1027,1,.91,,,0,0,,,1448,,,5.4,,,,
192,2020-01-02 17:00,6.7,,.6,160,49,4.8,-3.2,1023.5,1027.3,.7,.33,,,,0,,,1323,,,3.3,,,,
192,2020-01-02 18:00,3.2,,.3,0,64,4.9,-2.9,1023.6,1027.4,0,.01,,,,0,,,1136,,,.8,,,,
192,2020-01-02 19:00,1.2,,0,0,73,4.9,-3.1,1023.7,1027.5,,,,,0,0,,,924,,,.4,,,,
192,2020-01-02 20:00,-.3,,.1,0,80,4.8,-3.3,1024.2,1028.1,,,,,0,0,,,801,,,.2,,,,
192,2020-01-02 21:00,-1.2,,.1,0,82,4.6,-3.8,1024.6,1028.5,,,,,0,0,,,681,,,-.3,,,,
192,2020-01-02 22:00,-1.9,,.2,0,85,4.5,-4,1024.9,1028.8,,,,,0,0,,,570,,,-.7,,,,
192,2020-01-02 23:00,-2.3,,.1,0,89,4.6,-3.8,1024.9,1028.8,,,,,0,0,,,444,,,-1,,,,
192,2020-01-03 00:00,-3.1,,0,0,90,4.4,-4.5,1024.6,1028.5,,,,,0,0,,,370,,,-1.3,,,,
192,2020-01-03 01:00,-3.6,,0,0,91,4.3,-4.8,1024,1027.9,,,,,0,0,,,329,,,-1.5,,,,
192,2020-01-03 02:00,-3.8,,.4,0,91,4.2,-5,1023.8,1027.7,,,,,0,0,,,327,,,-1.8,,,,
192,2020-01-03 03:00,-4.2,,.2,0,92,4.1,-5.3,1023.5,1027.4,,,,,0,0,,,276,,,-1.9,,,,
192,2020-01-03 04:00,-4.7,,.1,0,91,3.9,-5.9,1023.3,1027.2,,,,,0,0,,,288,,,-2.1,,,,
192,2020-01-03 05:00,-4.9,,0,0,91,3.9,-6.1,1022.9,1026.8,,,,,0,0,,,319,,,-2.3,,,,
192,2020-01-03 06:00,-5.1,,.1,0,92,3.8,-6.2,1023.1,1027,,,,,0,0,,,305,,,-2.5,,,,
192,2020-01-03 07:00,-5.6,,0,0,91,3.7,-6.8,1023.4,1027.3,,,,,0,0,,,257,,,-2.6,,,,
192,2020-01-03 08:00,-5.5,,.3,0,91,3.7,-6.7,1023.6,1027.5,0,.01,,,0,0,,,262,,,-2.5,,,,
192,2020-01-03 09:00,-3.3,,.1,0,90,4.3,-4.7,1024.3,1028.2,.8,.36,,,0,0,,,274,,,-.9,,,,
192,2020-01-03 10:00,.2,,.3,0,85,5.3,-2,1024.3,1028.2,1,.9,,,1,0,,,395,,,-.2,,,,
192,2020-01-03 11:00,3.9,,.2,0,64,5.2,-2.3,1023.4,1027.2,1,1.56,,,3,0,,,640,,,2.3,,,,
192,2020-01-03 12:00,6.5,,1.4,270,50,4.9,-3.1,1022.5,1026.3,1,1.75,,,,0,,,901,,,4.6,,,,
192,2020-01-03 13:00,8.2,,1.2,250,43,4.7,-3.6,1021.1,1024.8,1,1.9,,,0,0,,,1033,,,6.8,,,,
192,2020-01-03 14:00,9.3,,1,250,38,4.4,-4.3,1020.2,1023.9,1,1.82,,,2,0,,,1213,,,6.9,,,,
192,2020-01-03 15:00,10.5,,.5,290,35,4.4,-4.3,1019.9,1023.6,1,1.47,,,0,0,,,1374,,,7.6,,,,
192,2020-01-03 16:00,10.6,,.8,290,32,4.1,-5.4,1020,1023.7,1,.96,,,,,,,1672,,,6.4,,,,
192,2020-01-03 17:00,8.8,,.8,50,34,3.8,-6.2,1020.5,1024.2,.7,.34,,,,,,,1900,,,3.9,,,,
192,2020-01-03 18:00,4.5,,.3,0,53,4.5,-4.2,1021.1,1024.9,0,.01,,,,,,,1812,,,1,,,,
192,2020-01-03 19:00,1.8,,.2,0,65,4.5,-4,1021.5,1025.3,,,,,,0,,,1012,,,.5,,,,
192,2020-01-03 20:00,.5,,.4,0,72,4.6,-3.9,1021.8,1025.6,,,,,0,0,,,1059,,,.2,,,,
192,2020-01-03 21:00,-1.3,,.1,0,77,4.3,-4.8,1021.9,1025.8,,,,,,0,,,1066,,,-.2,,,,
192,2020-01-03 22:00,-1.5,,0,0,80,4.4,-4.5,1022.2,1026.1,,,,,0,0,,,1062,,,-.7,,,,
192,2020-01-03 23:00,-2.6,,.1,0,81,4.1,-5.4,1021.9,1025.8,,,,,0,0,,,966,,,-1,,,,
192,2020-01-04 00:00,-3.3,,.3,0,86,4.1,-5.3,1021.6,1025.5,,,,,0,0,,,747,,,-1.3,,,,
192,2020-01-04 01:00,-3.6,,.1,0,87,4.1,-5.4,1021.4,1025.3,,,,,0,0,,,679,,,-1.7,,,,
192,2020-01-04 02:00,-4.2,,.2,0,88,4,-5.8,1021.1,1025,,,,,0,0,,,560,,,-1.8,,,,
192,2020-01-04 03:00,-4.7,,0,0,90,3.9,-6,1021.1,1025,,,,,0,0,,,400,,,-2,,,,
192,2020-01-04 04:00,-5,,0,0,91,3.8,-6.2,1021,1024.9,,,,,0,0,,,368,,,-2.3,,,,
192,2020-01-04 05:00,-5.5,,.1,0,91,3.7,-6.7,1020.8,1024.7,,,,,6,1,,71,316,,,-2.5,,,,
192,2020-01-04 06:00,-5.5,,0,0,92,3.8,-6.5,1020.9,1024.8,,,,,9,4,,64,276,,,-2.5,,,,
192,2020-01-04 07:00,-5.4,,0,0,91,3.7,-6.6,1021,1024.9,,,,,7,4,,59,220,,,-2.2,,,,
192,2020-01-04 08:00,-5,,0,0,91,3.8,-6.2,1021.2,1025.1,0,.01,,,10,9,,60,257,,,-2.3,,,,
192,2020-01-04 09:00,-2.8,,0,0,88,4.4,-4.5,1021.7,1025.6,.4,.3,,,8,8,,61,369,,,-.7,,,,
192,2020-01-04 10:00,0,,.3,0,84,5.2,-2.3,1022.2,1026.1,.9,.64,,,7,5,,56,477,,,-.3,,,,
192,2020-01-04 11:00,3.4,,.5,180,64,5,-2.7,1021.5,1025.3,1,1.3,,,6,6,,61,859,,,1.7,,,,
192,2020-01-04 12:00,6.5,,.3,0,38,3.7,-6.8,1021,1024.8,1,1.81,,,2,2,,64,1823,,,4,,,,
192,2020-01-04 13:00,7.7,,1.6,270,38,4,-5.7,1020.1,1023.8,1,1.95,,,0,0,,,1593,,,6.6,,,,
192,2020-01-04 14:00,9.1,,1,250,35,4.1,-5.5,1019.2,1022.9,1,1.83,,,0,0,,,1852,,,6.6,,,,
192,2020-01-04 15:00,10.3,,2.5,360,36,4.5,-4.1,1019.3,1023,1,1.48,,,0,0,,,1676,,,7,,,,
192,2020-01-04 16:00,9.6,,2.9,360,37,4.4,-4.4,1019.6,1023.3,1,.96,,,0,0,,,1649,,,5.5,,,,
192,2020-01-04 17:00,8.5,,2.3,20,39,4.3,-4.6,1020.4,1024.1,.7,.37,,,0,0,,,1572,,,3.5,,,,
192,2020-01-04 18:00,5.6,,.5,20,48,4.4,-4.5,1020.7,1024.5,0,.02,,,0,0,,,1432,,,1.2,,,,
192,2020-01-04 19:00,5,,1.5,50,51,4.4,-4.3,1021.5,1025.3,,,,,0,0,,,1238,,,.4,,,,
192,2020-01-04 20:00,3.3,,.3,0,57,4.4,-4.4,1022.6,1026.4,,,,,0,0,,,1198,,,.2,,,,
192,2020-01-04 21:00,.8,,.2,0,66,4.3,-4.8,1023.1,1026.9,,,,,0,0,,,1072,,,.1,,,,
192,2020-01-04 22:00,-.8,,.3,0,73,4.2,-5,1023.5,1027.4,,,,,0,0,,,965,,,-.5,,,,
192,2020-01-04 23:00,-1.9,,.8,20,78,4.2,-5.2,1023.8,1027.7,,,,,0,0,,,914,,,-.9,,,,
192,2020-01-05 00:00,-2.7,,.5,50,81,4.1,-5.5,1024.2,1028.1,,,,,0,0,,,815,,,-1.3,,,,
192,2020-01-05 01:00,-3.2,,.5,20,83,4,-5.6,1024.1,1028,,,,,0,0,,,730,,,-1.5,,,,
192,2020-01-05 02:00,-3.6,,0,0,85,4,-5.7,1024.8,1028.7,,,,,0,0,,,643,,,-1.8,,,,
192,2020-01-05 03:00,-4.3,,.1,0,88,3.9,-5.9,1025.2,1029.1,,,,,0,0,,,626,,,-2,,,,
192,2020-01-05 04:00,-4.5,,.8,70,87,3.8,-6.3,1025.1,1029,,,,,0,0,,,592,,,-2.3,,,,
192,2020-01-05 05:00,-5.5,,0,0,89,3.6,-7,1025.4,1029.3,,,,,0,0,,,514,,,-2.6,,,,
192,2020-01-05 06:00,-5.8,,.5,70,90,3.6,-7.1,1025.9,1029.9,,,,,0,0,,,497,,,-2.8,,,,
192,2020-01-05 07:00,-6.2,,.1,0,90,3.5,-7.5,1026.6,1030.6,,,,,0,0,,,466,,,-3,,,,
192,2020-01-05 08:00,-5.9,,.3,0,89,3.5,-7.4,1027.3,1031.3,0,.01,,,0,0,,,387,,,-3,,,,
192,2020-01-05 09:00,-3.3,,.3,0,83,4,-5.7,1028.1,1032,.8,.57,,,0,0,,,623,,,-1,,,,
192,2020-01-05 10:00,.8,,.1,0,69,4.5,-4.2,1028.5,1032.4,1,1.26,,,1,0,,,854,,,.1,,,,
192,2020-01-05 11:00,4.1,,.7,200,50,4.1,-5.4,1028.2,1032,1,1.69,,,0,0,,,1417,,,2.9,,,,
192,2020-01-05 12:00,7.2,,1.6,90,36,3.6,-6.9,1026.7,1030.5,1,1.93,,,0,0,,,1761,,,4.9,,,,
192,2020-01-05 13:00,8.6,,1.4,70,26,2.9,-9.8,1026,1029.7,1,2.07,,,0,0,,,1894,,,6.6,,,,
192,2020-01-05 14:00,10.1,,.6,360,24,3,-9.6,1025.5,1029.2,1,1.95,,,,0,,,1985,,,6.3,,,,
192,2020-01-05 15:00,10.7,,1.1,110,22,2.8,-10.2,1025.6,1029.3,1,1.62,,,6,2,,68,1994,,,7.8,,,,
192,2020-01-05 16:00,10.6,,.6,20,19,2.4,-12.1,1025.5,1029.2,.9,.83,,,6,2,,60,2000,,,6.5,,,,
192,2020-01-05 17:00,8.3,,.2,0,32,3.5,-7.4,1026.1,1029.8,.7,.44,,,2,2,,56,2000,,,4.8,,,,
192,2020-01-05 18:00,4.7,,0,0,43,3.7,-6.8,1026.7,1030.5,0,.02,,,5,5,,53,2000,,,1.7,,,,
192,2020-01-05 19:00,2.6,,0,0,55,4.1,-5.5,1027.1,1030.9,,,,,6,6,,53,1928,,,.5,,,,
192,2020-01-05 20:00,2,,0,0,53,3.8,-6.5,1027,1030.8,,,,,10,9,,53,1050,,,.4,,,,
192,2020-01-05 21:00,.8,,0,0,60,3.9,-6,1027.1,1031,,,,,5,5,,51,1732,,,.2,,,,
192,2020-01-05 22:00,-.3,,.1,0,64,3.8,-6.2,1027.2,1031.1,,,,,9,4,,54,1835,,,.1,,,,
192,2020-01-05 23:00,-1,,.1,0,68,3.9,-6.1,1027.3,1031.2,,,,,6,5,,47,1705,,,-.3,,,,
192,2020-01-06 00:00,-2.1,,.4,0,71,3.7,-6.6,1026.9,1030.8,,,,,0,0,,,1606,,,-.7,,,,
192,2020-01-06 01:00,-1.6,,.4,0,70,3.8,-6.3,1026.7,1030.6,,,,,8,8,,39,1760,,,-.5,,,,
192,2020-01-06 02:00,-.7,,.1,0,67,3.9,-6,1026.4,1030.3,,,,,10,9,,33,1823,,,-.4,,,,
192,2020-01-06 03:00,.1,,.1,0,66,4.1,-5.5,1026.3,1030.2,,,,,10,10,,31,1891,,,-.3,,,,
192,2020-01-06 04:00,.5,,0,0,64,4.1,-5.5,1026.7,1030.6,,,,,10,9,,11,1959,,,-.3,,,,
192,2020-01-06 05:00,1,,.1,0,64,4.2,-5,1026.1,1030,,,,,10,6,,12,1761,,,-.2,,,,
192,2020-01-06 06:00,1.6,0,.6,50,60,4.1,-5.3,1025.5,1029.3,,,,,9,2,,19,1935,,,-.2,,,,
192,2020-01-06 07:00,1.6,,.9,290,80,5.5,-1.4,1025.8,1029.6,,,,,2,2,,12,1417,,,0,,,,
192,2020-01-06 08:00,.8,,.2,0,87,5.6,-1.1,1026.3,1030.2,0,0,,,10,2,,12,1154,,,.1,,,,
192,2020-01-06 09:00,1.3,.4,0,0,89,6,-.3,1026.4,1030.3,0,.04,,,10,,,,934,,,.5,,,,
192,2020-01-06 10:00,2.7,,.8,360,80,5.9,-.4,1026.3,1030.1,0,.23,,,10,,,,1256,,,3,,,,
192,2020-01-06 11:00,3.2,,.4,0,84,6.4,.7,1025.2,1029,0,.3,,,10,9,,22,1215,,,4.5,,,,
192,2020-01-06 12:00,3.5,.3,.7,320,85,6.7,1.2,1024.8,1028.6,0,.21,,,10,7,,19,875,,,4.5,,,,
192,2020-01-06 13:00,3.9,,.1,0,91,7.3,2.5,1023.8,1027.6,0,.28,,,,5,,16,527,,,5.4,,,,
192,2020-01-06 14:00,4.1,,.5,90,92,7.5,2.9,1022.8,1026.6,0,.23,,,10,9,,2,423,,,5.5,,,,
192,2020-01-06 15:00,4.5,2.2,.7,70,93,7.8,3.4,1022.6,1026.4,0,.22,,,10,9,,2,402,,,5.5,,,,
192,2020-01-06 16:00,4.5,,.4,0,93,7.8,3.4,1022.1,1025.9,0,.12,,,10,9,,2,314,,,5.3,,,,
192,2020-01-06 17:00,4.4,,.1,0,95,7.9,3.6,1021.9,1025.7,0,.04,,,10,9,,1,187,,,4.9,,,,
192,2020-01-06 18:00,4.4,2.9,.1,0,96,8,3.8,1021.7,1025.5,0,0,,,10,10,,1,222,,,4.5,,,,
192,2020-01-06 19:00,4.4,,0,0,96,8,3.8,1021.7,1025.5,,,,,9,9,,1,199,,,4.5,,,,
192,2020-01-06 20:00,4.6,,.1,0,96,8.1,4,1021.4,1025.2,,,,,10,9,,,228,,,4.5,,,,
192,2020-01-06 21:00,4.5,1.8,.1,0,96,8.1,3.9,1020.8,1024.6,,,,,9,9,,,117,,,4.5,,,,
192,2020-01-06 22:00,4.5,,0,0,96,8.1,3.9,1020.4,1024.2,,,,,10,10,,,151,,,4.5,,,,
192,2020-01-06 23:00,4.5,,.4,0,96,8.1,3.9,1019.5,1023.3,,,,,10,10,,1,167,,,4.5,,,,
192,2020-01-07 00:00,4.5,6.2,.4,0,97,8.1,4,1018.3,1022.1,,,,,10,10,,1,154,,,4.5,,,,
192,2020-01-07 01:00,4.6,,0,0,97,8.2,4.1,1017.7,1021.5,,,,,10,10,,1,112,,,4.6,,,,
192,2020-01-07 02:00,4.9,,0,0,97,8.4,4.4,1016.9,1020.7,,,,,10,10,,2,122,,,4.8,,,,
192,2020-01-07 03:00,5,8.9,0,0,97,8.4,4.5,1016.1,1019.9,,,,,8,8,,1,154,,,4.9,,,,
192,2020-01-07 04:00,5.1,,0,0,97,8.5,4.6,1014.9,1018.7,,,,,3,3,,1,122,,,5,,,,
192,2020-01-07 05:00,5.3,,.1,0,97,8.6,4.8,1014.2,1018,,,,,10,10,,1,110,,,5,,,,
192,2020-01-07 06:00,5.5,3.4,.1,0,97,8.7,5,1013.8,1017.5,,,,,10,10,,,98,,,5.1,,,,
192,2020-01-07 07:00,5.4,,1.1,90,97,8.7,4.9,1013.5,1017.2,,,,,8,8,,,184,,,5.3,,,,
192,2020-01-07 08:00,5.5,,.2,0,97,8.7,5,1013.7,1017.4,0,0,,,10,10,,,151,,,5.4,,,,
192,2020-01-07 09:00,5.7,1.4,.2,0,97,8.8,5.2,1013.9,1017.6,0,.02,,,8,8,,2,141,,,5.8,,,,
192,2020-01-07 10:00,6,,.3,0,97,9,5.5,1013.7,1017.4,0,.07,,,10,10,,1,176,,,6.3,,,,
192,2020-01-07 11:00,6.5,,.5,110,97,9.3,6,1012.9,1016.6,0,.1,,,,,,,280,,,6.8,,,,
192,2020-01-07 12:00,7,2.8,.4,0,97,9.7,6.5,1011.7,1015.4,0,.16,,,,,,,369,,,7.9,,,,
192,2020-01-07 13:00,7.7,,.4,0,97,10.2,7.2,1010.5,1014.2,0,.37,,,,,,,474,,,9.1,,,,
192,2020-01-07 14:00,8.7,,.2,0,96,10.7,8,1009.4,1013.1,0,.5,,,,,,,599,,,10.6,,,,
192,2020-01-07 15:00,9,0,.3,0,95,10.9,8.2,1008.5,1012.2,0,.29,,,,,,,396,,,9.8,,,,
192,2020-01-07 16:00,10.6,,.5,360,97,12.4,10.1,1007.7,1011.4,0,.05,,,,,,,245,,,9.4,,,,
192,2020-01-07 17:00,15.1,,1.1,90,97,16.6,14.6,1006.9,1010.5,0,.03,,,,,,,954,,,10.8,,,,
192,2020-01-07 18:00,16.1,1.9,1,110,94,17.2,15.1,1005.5,1009.1,0,0,,,,,,,1153,,,11.3,,,,
192,2020-01-07 19:00,16.8,,2.4,160,90,17.2,15.1,1003.6,1007.1,,,,,10,9,,3,536,,,12.6,,,,
192,2020-01-07 20:00,16.8,,2.8,160,93,17.7,15.6,1001.5,1005,,,,,10,9,,2,492,,,13.7,,,,
192,2020-01-07 21:00,16.7,19.9,2.7,320,94,17.8,15.7,999.9,1003.4,,,,,10,9,,2,208,,,14.5,,,,
192,2020-01-07 22:00,16.3,,1.9,200,78,14.4,12.4,1000.5,1004,,,,,9,5,,3,1889,,,12.8,,,,
192,2020-01-07 23:00,14.8,,2.6,160,82,13.7,11.7,999,1002.5,,,,,10,5,,11,1998,,,12,,,,
192,2020-01-08 00:00,14.3,2,3.2,290,78,12.7,10.5,999.2,1002.8,,,,,8,8,,6,2000,,,11.6,,,,
192,2020-01-08 01:00,13.2,,3.2,230,77,11.6,9.2,999.1,1002.7,,,,,,9,,6,2000,,,10.5,,,,
192,2020-01-08 02:00,12.5,,5.1,250,65,9.3,6,1000.1,1003.7,,,,,5,5,,10,2000,,,9.5,,,,
192,2020-01-08 03:00,10.2,,5.9,250,68,8.4,4.5,1001.4,1005,,,,,3,3,,11,2000,,,7.3,,,,
192,2020-01-08 04:00,10,,6.7,250,60,7.3,2.5,1001.5,1005.1,,,,,0,0,,,2000,,,6.5,,,,
192,2020-01-08 05:00,9.1,,4.9,250,60,6.9,1.7,1002.4,1006,,,,,3,3,,14,2000,,,6,,,,
192,2020-01-08 06:00,8.6,,5.3,250,60,6.7,1.2,1003.2,1006.9,,,,,6,6,,15,2000,,,5.1,,,,
192,2020-01-08 07:00,8.1,,6.9,250,64,6.9,1.6,1003.6,1007.3,,,,,0,0,,,2000,,,4.8,,,,
192,2020-01-08 08:00,8,,6.4,250,66,7.1,2,1004.9,1008.6,0,.01,,,2,2,,18,2000,,,5,,,,
192,2020-01-08 09:00,8.4,,7.2,250,60,6.6,1,1006.5,1010.2,.7,.32,,,5,5,,17,1640,,,6,,,,
192,2020-01-08 10:00,8.6,,4.6,250,60,6.7,1.2,1008.5,1012.2,.8,.68,,,9,0,,,1400,,,8.6,,,,
192,2020-01-08 11:00,7.9,,1.7,250,62,6.6,1,1010,1013.7,.3,.54,,,9,2,,12,1316,,,8,,,,
192,2020-01-08 12:00,8.6,,.6,140,59,6.6,1,1010.1,1013.8,.3,.81,,,6,6,,11,1533,,,9.6,,,,
192,2020-01-08 13:00,9.2,,2.8,360,55,6.4,.6,1011.2,1014.9,.3,1.03,,,7,7,,11,1854,,,13.1,,,,
192,2020-01-08 14:00,8.7,,1.5,340,57,6.4,.6,1011.8,1015.5,.2,.67,,,10,8,,12,2000,,,10.2,,,,
192,2020-01-08 15:00,8.9,,2.4,20,55,6.2,.3,1012.5,1016.2,.3,.77,,,9,9,,12,2000,,,10,,,,
192,2020-01-08 16:00,8.1,,2.7,360,57,6.1,0,1013.5,1017.2,.9,.92,,,10,9,,12,2000,,,9.1,,,,
192,2020-01-08 17:00,7.1,,1,320,62,6.2,.2,1014.7,1018.4,0,.22,,,6,6,,14,2000,,,6.9,,,,
192,2020-01-08 18:00,5.5,,.4,0,72,6.5,.8,1015.9,1019.7,0,.02,,,6,5,,11,2000,,,5.5,,,,
192,2020-01-08 19:00,6,,.4,0,71,6.6,1.1,1016.8,1020.5,,,,,2,2,,10,2000,,,5.9,,,,
192,2020-01-08 20:00,5.8,,.4,0,72,6.6,1.1,1017,1020.8,,,,,0,0,,,2000,,,5.6,,,,
192,2020-01-08 21:00,5.9,,.7,320,73,6.8,1.4,1017.5,1021.3,,,,,9,9,,10,1999,,,5.4,,,,
192,2020-01-08 22:00,4.4,,.1,0,81,6.8,1.4,1017.6,1021.4,,,,,3,3,,10,1936,,,4,,,,
192,2020-01-08 23:00,3.5,,.2,0,84,6.6,1,1017.7,1021.5,,,,,5,5,,10,1908,,,3.5,,,,
192,2020-01-09 00:00,3.4,,0,0,84,6.5,.9,1017.8,1021.6,,,,,7,7,,,1756,,,3.9,,,,
192,2020-01-09 01:00,3.1,,.2,0,85,6.5,.8,1017.7,1021.5,,,,,9,9,,9,1870,,,3,,,,
192,2020-01-09 02:00,1.4,,.2,0,87,5.9,-.5,1017.8,1021.6,,,,,5,0,,,1423,,,1.2,,,,
192,2020-01-09 03:00,-.1,,.1,0,91,5.6,-1.3,1017.7,1021.5,,,,,5,2,,10,943,,,.2,,,,
192,2020-01-09 04:00,-.7,,.4,0,92,5.4,-1.8,1017.9,1021.7,,,,,9,6,,57,747,,,.1,,,,
192,2020-01-09 05:00,-1.4,,.7,50,92,5.1,-2.5,1017.9,1021.8,,,,,8,0,,,646,,,0,,,,
192,2020-01-09 06:00,-1.4,,.2,0,94,5.2,-2.2,1018,1021.9,,,,,9,8,,55,541,,,-.1,,,,
192,2020-01-09 07:00,-1.8,,.1,0,94,5,-2.6,1018.7,1022.6,,,,,9,9,,55,471,,,-.2,,,,
192,2020-01-09 08:00,-1.4,,.2,0,94,5.2,-2.2,1018.7,1022.6,0,.02,,,9,9,,56,408,,,-.2,,,,
