"Id","Weekly_Sales"
"1_4_2013-06-28",37223.6299610116
"1_4_2013-07-05",41859.9836707568
"1_4_2013-07-12",37755.1264469247
"1_4_2013-07-19",36717.1784154144
"1_4_2013-07-26",36462.8874709704
"1_5_2012-11-02",24201.033703483
"1_5_2012-11-09",28089.7971910053
"1_5_2012-11-16",25897.7153059533
"1_5_2012-11-23",79576.7816566564
"1_5_2012-11-30",33690.0099834835
"1_5_2012-12-07",39895.7366356152
"1_5_2012-12-14",47435.7759278556
"1_5_2012-12-21",63533.1181892521
"1_5_2012-12-28",37231.3658588491
"1_5_2013-01-04",23426.6534334387
"1_5_2013-01-11",18948.8893621973
"1_5_2013-01-18",19418.7782443256
"1_5_2013-01-25",22250.9420292711
"1_5_2013-02-01",29774.3313389064
"1_5_2013-02-08",38212.5173713381
"1_5_2013-02-15",40102.2003580452
"1_5_2013-02-22",27844.2787032462
"1_5_2013-03-01",28303.6603176946
"1_5_2013-03-08",25344.2418436455
"1_5_2013-03-15",25470.7212612344
"1_5_2013-03-22",23271.0106092468
"1_5_2013-03-29",27885.4567220528
"1_5_2013-04-05",27676.3380469294
"1_5_2013-04-12",20399.1835301303
"1_5_2013-04-19",17278.9455335088
"1_5_2013-04-26",20158.4922927774
"1_5_2013-05-03",19110.4903285525
"1_5_2013-05-10",17254.1488440524
"1_5_2013-05-17",16624.0403869558
"1_5_2013-05-24",16962.6850931131
"1_5_2013-05-31",16442.9240740946
"1_5_2013-06-07",21773.4136780451
"1_5_2013-06-14",20357.4890822962
"1_5_2013-06-21",21827.6814796616
"1_5_2013-06-28",19384.518905987
"1_5_2013-07-05",19035.6777992749
"1_5_2013-07-12",19035.6352099092
"1_5_2013-07-19",18417.1609081331
"1_5_2013-07-26",15867.1277340386
"1_6_2012-11-02",5941.24839177355
"1_6_2012-11-09",3893.95070267188
"1_6_2012-11-16",3037.07470774272
"1_6_2012-11-23",19393.1246139007
"1_6_2012-11-30",5152.39507563121
"1_6_2012-12-07",6447.72229772243
"1_6_2012-12-14",8351.34338842304
"1_6_2012-12-21",15772.8685674913
"1_6_2012-12-28",6631.30062630969
"1_6_2013-01-04",2390.35305604946
"1_6_2013-01-11",2397.5261083054
"1_6_2013-01-18",2253.0981000176
"1_6_2013-01-25",2237.84717788678
"1_6_2013-02-01",3556.82543421077
"1_6_2013-02-08",5998.50531648501
"1_6_2013-02-15",3886.95559982144
"1_6_2013-02-22",4240.22567589884
"1_6_2013-03-01",5065.83402283925
"1_6_2013-03-08",3877.73091959912
"1_6_2013-03-15",3782.51250263712
"1_6_2013-03-22",3696.60595640385
"1_6_2013-03-29",4321.20238225338
"1_6_2013-04-05",3772.89258856809
"1_6_2013-04-12",3909.31667144249
"1_6_2013-04-19",3317.04837438025
"1_6_2013-04-26",3696.9013371255
"1_6_2013-05-03",4917.61313024385
"1_6_2013-05-10",4461.78967613828
"1_6_2013-05-17",5385.86510032999
"1_6_2013-05-24",4187.67347090652
"1_6_2013-05-31",3932.37202159715
"1_6_2013-06-07",4140.95647804824
"1_6_2013-06-14",3428.53803386127
"1_6_2013-06-21",3313.42184513034
"1_6_2013-06-28",3947.42486603535
"1_6_2013-07-05",3101.9363138301
"1_6_2013-07-12",3127.59367190291
"1_6_2013-07-19",3329.16124086714
"1_6_2013-07-26",2989.23905893438
"1_7_2012-11-02",21779.4498408773
"1_7_2012-11-09",23149.5318715712
"1_7_2012-11-16",22180.6528146764
"1_7_2012-11-23",72382.9337611057
"1_7_2012-11-30",34410.7057515349
"1_7_2012-12-07",48735.2976425
"1_7_2012-12-14",68352.6676058103
"1_7_2012-12-21",108285.749604905
"1_7_2012-12-28",40487.3229150131
"1_7_2013-01-04",14995.0745637213
"1_7_2013-01-11",10187.4221242328
"1_7_2013-01-18",11777.8357905457
"1_7_2013-01-25",12984.5952138528
"1_7_2013-02-01",17826.3840581316
"1_7_2013-02-08",22151.5322031467
"1_7_2013-02-15",21338.6825409601
"1_7_2013-02-22",20318.0168624866
"1_7_2013-03-01",18442.7515692283
"1_7_2013-03-08",19654.1274672641
"1_7_2013-03-15",22537.0330995713
"1_7_2013-03-22",19684.6591721243
"1_7_2013-03-29",19218.5348637443
"1_7_2013-04-05",24550.5614429168
"1_7_2013-04-12",21550.7135189825
"1_7_2013-04-19",21700.6842850526
"1_7_2013-04-26",20647.0084089031
"1_7_2013-05-03",21840.2194227499
"1_7_2013-05-10",21718.2016013262
"1_7_2013-05-17",19151.3135603226
"1_7_2013-05-24",27860.6288134817
"1_7_2013-05-31",35764.0297612333
"1_7_2013-06-07",37286.2627632576
"1_7_2013-06-14",27777.2346563295
"1_7_2013-06-21",25006.5829009185
"1_7_2013-06-28",25422.3193582724
"1_7_2013-07-05",23712.7675093849
"1_7_2013-07-12",18478.1373878392
"1_7_2013-07-19",18101.4799035172
"1_7_2013-07-26",17702.0703571961
"1_8_2012-11-02",37767.3949378632
"1_8_2012-11-09",37593.8935072673
"1_8_2012-11-16",36051.0994922878
"1_8_2012-11-23",34974.5239051308
"1_8_2012-11-30",37732.5389650072
"1_8_2012-12-07",38655.9357226633
"1_8_2012-12-14",37796.9723392212
"1_8_2012-12-21",40228.0911401273
"1_8_2012-12-28",34140.3910442864
"1_8_2013-01-04",37044.952383363
"1_8_2013-01-11",35213.8409785844
"1_8_2013-01-18",36692.4437189439
"1_8_2013-01-25",36452.0585324322
"1_8_2013-02-01",40591.1196506712
"1_8_2013-02-08",38392.5857502944
"1_8_2013-02-15",37310.6377620765
"1_8_2013-02-22",37141.2348551847
"1_8_2013-03-01",38913.6806368312
"1_8_2013-03-08",37418.5614822491
"1_8_2013-03-15",36429.9865906113
"1_8_2013-03-22",35122.4669589018
"1_8_2013-03-29",37047.4439744989
"1_8_2013-04-05",40069.2830595622
"1_8_2013-04-12",36423.6327090562
"1_8_2013-04-19",35939.5218650861
"1_8_2013-04-26",36512.3402053094
"1_8_2013-05-03",38382.5813938688
"1_8_2013-05-10",36720.3671493529
"1_8_2013-05-17",36196.7823037403
"1_8_2013-05-24",37145.100285414
"1_8_2013-05-31",38396.5527168513
"1_8_2013-06-07",37572.4253128203
"1_8_2013-06-14",36275.1101606382
"1_8_2013-06-21",35858.4296334037
"1_8_2013-06-28",35958.4047057428
"1_8_2013-07-05",38274.1666311146
"1_8_2013-07-12",35269.8183644017
"1_8_2013-07-19",35750.112436518
"1_8_2013-07-26",34592.396991761
"1_9_2012-11-02",41158.3023462146
"1_9_2012-11-09",43796.629200022
"1_9_2012-11-16",34061.7523170711
"1_9_2012-11-23",42359.6454308739
"1_9_2012-11-30",23772.1948506307
"1_9_2012-12-07",25674.1341403503
"1_9_2012-12-14",29795.8867014405
"1_9_2012-12-21",39362.319562171
"1_9_2012-12-28",28117.9294596878
"1_9_2013-01-04",19014.6198646459
"1_9_2013-01-11",15137.6806094214
"1_9_2013-01-18",12985.0904167273
"1_9_2013-01-25",14331.1969313191
"1_9_2013-02-01",19718.2228848496
"1_9_2013-02-08",19219.9200564315
"1_9_2013-02-15",23649.4268961916
"1_9_2013-02-22",22650.9251597886
"1_9_2013-03-01",24442.4797452882
"1_9_2013-03-08",27870.1368829037
"1_9_2013-03-15",34239.8271543954
"1_9_2013-03-22",36574.6897481633
"1_9_2013-03-29",36636.8028579434
"1_9_2013-04-05",32588.4424777088
"1_9_2013-04-12",29529.8514646794
"1_9_2013-04-19",28708.1859660308
"1_9_2013-04-26",27567.1711064338
"1_9_2013-05-03",26814.7630004712
"1_9_2013-05-10",26634.5359131086
"1_9_2013-05-17",25086.5810393359
"1_9_2013-05-24",27636.0001417099
"1_9_2013-05-31",32426.6902572868
"1_9_2013-06-07",31542.5413642651
"1_9_2013-06-14",26986.955688793
"1_9_2013-06-21",26085.5712774553
"1_9_2013-06-28",24740.7407404268
"1_9_2013-07-05",26135.9979540905
"1_9_2013-07-12",21923.7744248863
"1_9_2013-07-19",19414.0296450253
"1_9_2013-07-26",19981.7198433768
"1_10_2012-11-02",29187.3282208302
"1_10_2012-11-09",33180.2895802646
"1_10_2012-11-16",27529.5793531157
"1_10_2012-11-23",32148.8740115027
"1_10_2012-11-30",33562.014426996
"1_10_2012-12-07",29393.6514359591
"1_10_2012-12-14",29839.9565499932
"1_10_2012-12-21",29965.7702438252
"1_10_2012-12-28",27477.1595028063
"1_10_2013-01-04",27758.6473316086
"1_10_2013-01-11",23816.6947918274
"1_10_2013-01-18",25205.8724353973
"1_10_2013-01-25",25263.8304300676
"1_10_2013-02-01",34562.4757560247
"1_10_2013-02-08",37276.2292695408
"1_10_2013-02-15",38697.7024122982
"1_10_2013-02-22",34871.7027499837
"1_10_2013-03-01",36082.3734877615
"1_10_2013-03-08",34773.8967350656
"1_10_2013-03-15",32733.2058472837
"1_10_2013-03-22",37370.0010774946
"1_10_2013-03-29",37108.3612035389
"1_10_2013-04-05",35419.8770677268
"1_10_2013-04-12",32102.3056025154
"1_10_2013-04-19",32976.8096544644
"1_10_2013-04-26",29183.8773370177
"1_10_2013-05-03",32192.087744062
"1_10_2013-05-10",31726.0750447642
"1_10_2013-05-17",28828.912117465
"1_10_2013-05-24",29983.4641633104
"1_10_2013-05-31",35248.1513019808
"1_10_2013-06-07",34112.7938790065
"1_10_2013-06-14",31347.6416039189
"1_10_2013-06-21",32288.5855117989
"1_10_2013-06-28",32191.1193121097
"1_10_2013-07-05",33484.0814280001
"1_10_2013-07-12",31425.9211486202
"1_10_2013-07-19",29685.0969419112
"1_10_2013-07-26",30454.8187312721
"1_11_2012-11-02",23162.0641052503
"1_11_2012-11-09",24756.6901156258
"1_11_2012-11-16",22258.4391543053
"1_11_2012-11-23",28722.4877544685
"1_11_2012-11-30",33957.1969231827
"1_11_2012-12-07",35467.7408789303
"1_11_2012-12-14",28033.0692282784
"1_11_2012-12-21",30389.6265078846
"1_11_2012-12-28",25067.0895817252
"1_11_2013-01-04",24861.5099375574
"1_11_2013-01-11",28594.871406105
"1_11_2013-01-18",21704.6300277507
"1_11_2013-01-25",19421.7145849488
"1_11_2013-02-01",23767.5209147422
"1_11_2013-02-08",22319.1122156108
"1_11_2013-02-15",22968.7138987288
"1_11_2013-02-22",21184.4597567927
"1_11_2013-03-01",21909.6515399711
"1_11_2013-03-08",22030.6764434981
"1_11_2013-03-15",22412.9047636384
"1_11_2013-03-22",24211.4731276321
"1_11_2013-03-29",22545.6575595923
"1_11_2013-04-05",26164.9962419592
"1_11_2013-04-12",23874.619038959
"1_11_2013-04-19",22875.7065732303
"1_11_2013-04-26",21785.2522957678
"1_11_2013-05-03",24859.5329384437
"1_11_2013-05-10",27544.5012427991
"1_11_2013-05-17",21903.0179797474
"1_11_2013-05-24",27052.2889050905
"1_11_2013-05-31",32618.9342542821
"1_11_2013-06-07",38299.576192722
"1_11_2013-06-14",29608.5283215864
"1_11_2013-06-21",31943.0072443309
"1_11_2013-06-28",39611.780069417
"1_11_2013-07-05",32058.3906909886
"1_11_2013-07-12",29832.2830499565
"1_11_2013-07-19",29273.878184082
"1_11_2013-07-26",31409.965519382
"1_12_2012-11-02",9715.67544169042
"1_12_2012-11-09",9946.57143110727
"1_12_2012-11-16",10604.7926125759
"1_12_2012-11-23",8002.43182857316
"1_12_2012-11-30",7772.98698323652
"1_12_2012-12-07",8329.83589040193
"1_12_2012-12-14",7817.64222467803
"1_12_2012-12-21",8024.98415341331
"1_12_2012-12-28",7934.47695946971
"1_12_2013-01-04",7959.00810730397
"1_12_2013-01-11",7641.78263496459
"1_12_2013-01-18",7963.02661809383
"1_12_2013-01-25",8301.88468795867
"1_12_2013-02-01",9160.69356244771
"1_12_2013-02-08",9011.89500005721
"1_12_2013-02-15",10725.0289124559
"1_12_2013-02-22",10992.0389416946
"1_12_2013-03-01",11892.7268786973
"1_12_2013-03-08",12030.0743154457
"1_12_2013-03-15",14163.1122246025
"1_12_2013-03-22",12730.6500051258
"1_12_2013-03-29",12443.741872405
"1_12_2013-04-05",12284.1275030689
"1_12_2013-04-12",11871.4152376677
"1_12_2013-04-19",12483.6383480996
"1_12_2013-04-26",11788.8992726892
"1_12_2013-05-03",11581.1793704762
"1_12_2013-05-10",12092.7298703917
"1_12_2013-05-17",11070.7146002568
"1_12_2013-05-24",12108.6162739318
"1_12_2013-05-31",11970.5663289567
"1_12_2013-06-07",11963.3036953869
"1_12_2013-06-14",10757.7022862622
"1_12_2013-06-21",10448.4332640456
"1_12_2013-06-28",11167.9737757885
"1_12_2013-07-05",12172.0776242666
"1_12_2013-07-12",10149.1838563803
"1_12_2013-07-19",11331.9753241302
"1_12_2013-07-26",11310.3973987472
"1_13_2012-11-02",39751.8013729936
"1_13_2012-11-09",38971.2657165663
"1_13_2012-11-16",38095.729916341
"1_13_2012-11-23",39154.8645281759
"1_13_2012-11-30",38471.1330470115
"1_13_2012-12-07",37907.2116851635
"1_13_2012-12-14",35199.3065873724
"1_13_2012-12-21",39039.5108974824
"1_13_2012-12-28",33980.5652751345
"1_13_2013-01-04",41528.6211911624
"1_13_2013-01-11",37014.1000523606
"1_13_2013-01-18",36936.6872496001
"1_13_2013-01-25",36950.5478239623
"1_13_2013-02-01",41826.1574270051
"1_13_2013-02-08",40424.1612235173
"1_13_2013-02-15",39307.8079058319
"1_13_2013-02-22",39396.7546732873
"1_13_2013-03-01",42591.8007173777
"1_13_2013-03-08",39579.3258508032
"1_13_2013-03-15",38339.8806070976
"1_13_2013-03-22",38325.3279018331
"1_13_2013-03-29",38504.6735422678
"1_13_2013-04-05",41068.5548089954
"1_13_2013-04-12",38062.8156489683
"1_13_2013-04-19",38144.7602227873
"1_13_2013-04-26",37207.1746360976
"1_13_2013-05-03",41403.9075111109
"1_13_2013-05-10",38654.3527958359
"1_13_2013-05-17",37397.5221068812
"1_13_2013-05-24",38097.7000552108
"1_13_2013-05-31",40367.4458110614
"1_13_2013-06-07",41378.5524016145
"1_13_2013-06-14",39447.2531776748
"1_13_2013-06-21",39000.4506033517
"1_13_2013-06-28",39172.4516730973
"1_13_2013-07-05",41561.5718269862
"1_13_2013-07-12",39584.76521304
"1_13_2013-07-19",39266.7104109804
"1_13_2013-07-26",38131.2084346305
"1_14_2012-11-02",12809.3470319271
"1_14_2012-11-09",15654.8534274571
"1_14_2012-11-16",16491.7793073684
"1_14_2012-11-23",39726.7011217502
"1_14_2012-11-30",18728.1752176197
"1_14_2012-12-07",21612.1306633341
"1_14_2012-12-14",25033.8116738427
"1_14_2012-12-21",39643.1441752719
"1_14_2012-12-28",27331.8000872698
"1_14_2013-01-04",16777.6608284684
"1_14_2013-01-11",14202.5500293851
"1_14_2013-01-18",13268.6150868405
"1_14_2013-01-25",12521.991077335
"1_14_2013-02-01",15399.851517619
"1_14_2013-02-08",17930.5614388091
"1_14_2013-02-15",20053.8913291603
"1_14_2013-02-22",17914.7422340305
"1_14_2013-03-01",18437.5494715593
"1_14_2013-03-08",17200.6691652706
"1_14_2013-03-15",14544.7991267454
"1_14_2013-03-22",14134.0713323307
"1_14_2013-03-29",14346.2953740501
"1_14_2013-04-05",15654.1612969477
"1_14_2013-04-12",14232.2408263135
"1_14_2013-04-19",13329.9253583484
"1_14_2013-04-26",14198.1299387383
"1_14_2013-05-03",14972.0412869623
"1_14_2013-05-10",15159.1058554418
"1_14_2013-05-17",14995.2521264367
"1_14_2013-05-24",12796.8384014393
"1_14_2013-05-31",13471.2686192648
"1_14_2013-06-07",13029.4807686125
"1_14_2013-06-14",13595.5981033837
"1_14_2013-06-21",13244.7876742534
"1_14_2013-06-28",14532.1281323634
"1_14_2013-07-05",14714.7482036651
"1_14_2013-07-12",13610.4147335648
"1_14_2013-07-19",12216.7059070177
"1_14_2013-07-26",11338.6408084223
"1_16_2012-11-02",7132.85240882894
"1_16_2012-11-09",6104.41075940436
"1_16_2012-11-16",6013.00745247916
"1_16_2012-11-23",8724.38706423904
"1_16_2012-11-30",5915.01292454869
"1_16_2012-12-07",5095.21025338359
"1_16_2012-12-14",4967.12954901421
"1_16_2012-12-21",6097.67973871145
"1_16_2012-12-28",5264.21494667688
"1_16_2013-01-04",6070.74605793626
"1_16_2013-01-11",6106.32984209993
"1_16_2013-01-18",5674.74069094672
"1_16_2013-01-25",6419.75042949477
"1_16_2013-02-01",9115.18000172311
"1_16_2013-02-08",12016.6590863165
"1_16_2013-02-15",13955.1956052982
"1_16_2013-02-22",19343.4918882159
"1_16_2013-03-01",23972.3710143245
"1_16_2013-03-08",27273.9904601196
"1_16_2013-03-15",38234.2822746493
"1_16_2013-03-22",45597.4058384411
"1_16_2013-03-29",41560.7039380183
"1_16_2013-04-05",53119.2311450039
"1_16_2013-04-12",53827.5565392184
"1_16_2013-04-19",51785.5407156564
"1_16_2013-04-26",44547.8026009597
"1_16_2013-05-03",43791.5690768047
"1_16_2013-05-10",43994.8036921184
"1_16_2013-05-17",39307.7787424389
"1_16_2013-05-24",41319.9169700665
"1_16_2013-05-31",45983.2981617688
"1_16_2013-06-07",39592.6225622669
"1_16_2013-06-14",34226.9858164017
"1_16_2013-06-21",34135.2794669019
"1_16_2013-06-28",35787.7103159674
"1_16_2013-07-05",36250.5908302664
"1_16_2013-07-12",27147.4992591478
"1_16_2013-07-19",24712.3507713405
"1_16_2013-07-26",22902.0230466579
"1_17_2012-11-02",8200.63160052319
"1_17_2012-11-09",8470.39032976057
"1_17_2012-11-16",9100.17264280907
"1_17_2012-11-23",12501.6240025206
"1_17_2012-11-30",9731.18071198965
"1_17_2012-12-07",11075.4090760299
"1_17_2012-12-14",12284.4142981963
"1_17_2012-12-21",16886.9607787832
"1_17_2012-12-28",11021.7266141391
"1_17_2013-01-04",8634.75893123987
"1_17_2013-01-11",9103.15368472598
"1_17_2013-01-18",7677.82865201388
"1_17_2013-01-25",7661.55195707959
"1_17_2013-02-01",8959.79486635478
"1_17_2013-02-08",11541.4148764061
"1_17_2013-02-15",12531.7446102738
"1_17_2013-02-22",11931.2037961895
"1_17_2013-03-01",12090.9366630611
"1_17_2013-03-08",12016.4352538995
"1_17_2013-03-15",10878.7000859446
"1_17_2013-03-22",9196.0471730751
"1_17_2013-03-29",9038.6314339916
"1_17_2013-04-05",8868.8878105889
"1_17_2013-04-12",7472.4871407133
"1_17_2013-04-19",8775.11245611176
"1_17_2013-04-26",8116.51521826572
"1_17_2013-05-03",9349.76525699531
"1_17_2013-05-10",9297.49941972193
"1_17_2013-05-17",9001.86659481641
"1_17_2013-05-24",7497.29156947457
"1_17_2013-05-31",7001.86166293709
"1_17_2013-06-07",9239.19717840854
"1_17_2013-06-14",8357.85140843103
"1_17_2013-06-21",7219.47031062814
"1_17_2013-06-28",8140.54616151415
"1_17_2013-07-05",8380.20284995402
"1_17_2013-07-12",7593.75524125089
"1_17_2013-07-19",7221.47281983962
"1_17_2013-07-26",7984.94441948206
"1_18_2012-11-02",17931.2012324146
"1_18_2012-11-09",11222.9166718635
"1_18_2012-11-16",11765.127633469
"1_18_2012-11-23",31574.1218598587
"1_18_2012-11-30",48390.8502922671
"1_18_2012-12-07",48342.2109372134
"1_18_2012-12-14",40605.1009087364
"1_18_2012-12-21",28996.0740296064
"1_18_2012-12-28",22869.8328752589
"1_18_2013-01-04",6329.75357229379
"1_18_2013-01-11",1117.88474429448
"1_18_2013-01-18",1618.69674541702
"1_18_2013-01-25",1705.54713607823
"1_18_2013-02-01",3665.63148785727
"1_18_2013-02-08",14034.6865437952
"1_18_2013-02-15",25837.6520565653
"1_18_2013-02-22",3340.58930233898
"1_18_2013-03-01",510.724561581123
"1_18_2013-03-08",510.21192045701
"1_18_2013-03-15",909.039505200213
"1_18_2013-03-22",1727.51517372336
"1_18_2013-03-29",2964.97704624675
"1_18_2013-04-05",8856.34743572824
"1_18_2013-04-12",6138.7916260469
"1_18_2013-04-19",1056.00703452653
"1_18_2013-04-26",244.56127618212
"1_18_2013-05-03",0.996824235888708
"1_18_2013-05-10",24.4797566333342
"1_18_2013-05-17",0.763663223201776
"1_18_2013-05-24",0.85495504512915
"1_18_2013-06-07",2.4636987184729
"1_18_2013-07-05",-1.72605173958708e-07
"1_19_2012-11-02",1725.76547135877
"1_19_2012-11-09",1162.61943519223
"1_19_2012-11-16",1149.67974769406
"1_19_2012-11-23",821.420753556024
"1_19_2012-11-30",1479.18140001374
"1_19_2012-12-07",1750.03802087178
"1_19_2012-12-14",1609.43437321433
"1_19_2012-12-21",1764.11769090731
"1_19_2012-12-28",862.993095916184
"1_19_2013-01-04",673.648298681163
"1_19_2013-01-11",780.073556295073
"1_19_2013-01-18",691.265237486533
"1_19_2013-01-25",718.522294089707
"1_19_2013-02-01",1174.88920635256
"1_19_2013-02-08",1178.78750071023
"1_19_2013-02-15",1022.63467588562
"1_19_2013-02-22",1539.60884627007
"1_19_2013-03-01",1164.62856098775
"1_19_2013-03-08",1618.31456579011
"1_19_2013-03-15",1534.34854727669
"1_19_2013-03-22",1403.43365986175
"1_19_2013-03-29",1380.37818872588
"1_19_2013-04-05",1414.81624551085
"1_19_2013-04-12",1176.16575796254
"1_19_2013-04-19",1360.68389669724
"1_19_2013-04-26",916.205739184479
"1_19_2013-05-03",1205.37806678328
"1_19_2013-05-10",1451.85737438011
"1_19_2013-05-17",1328.00138202672
"1_19_2013-05-24",1195.58403681016
"1_19_2013-05-31",1134.9352034307
"1_19_2013-06-07",1083.68710982166
"1_19_2013-06-14",856.705976217017
"1_19_2013-06-21",1012.00137244884
"1_19_2013-06-28",1008.681082101
"1_19_2013-07-05",1058.93966893305
"1_19_2013-07-12",1099.42301112678
"1_19_2013-07-19",972.031247474467
"1_19_2013-07-26",1271.17302531166
"1_20_2012-11-02",3190.03827578396
"1_20_2012-11-09",3029.95411846202
"1_20_2012-11-16",2803.82885647783
"1_20_2012-11-23",5641.59579325352
"1_20_2012-11-30",3189.46625923677
