지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),지면온도(°C)
257,양산시,2016-01-02 14:00,10.4,,2.3,230,49,6.2,.1,1022,1023.8,.6,.82,,,,1000,10.8
257,양산시,2016-01-02 15:00,11.4,,.9,200,45,6.1,-.1,1021.5,1023.3,.7,.66,,,,1100,10.6
257,양산시,2016-01-02 16:00,10.2,,2.2,250,50,6.2,.2,1021.4,1023.2,.4,.34,,,,1200,6.9
257,양산시,2016-01-02 17:00,8.7,,1,230,54,6.1,-.1,1021.3,1023.1,.2,.12,,,,1100,5
257,양산시,2016-01-02 18:00,6.4,,1.2,180,63,6.1,-.1,1021.4,1023.2,0,0,,,,1400,3.1
257,양산시,2016-01-02 19:00,4.4,,.7,140,70,5.8,-.6,1021.4,1023.3,,,,,,1200,2.1
257,양산시,2016-01-02 20:00,3.4,,.7,50,74,5.8,-.8,1021.3,1023.2,,,,,,1100,1.3
257,양산시,2016-01-02 21:00,2.4,,.6,200,78,5.7,-1,1021.4,1023.3,,,,,,1000,.7
257,양산시,2016-01-02 22:00,1.9,,.4,0,80,5.6,-1.1,1021.2,1023.1,,,,,,900,.4
257,양산시,2016-01-02 23:00,1.4,,.3,0,82,5.6,-1.3,1020.8,1022.7,,,,,,800,.1
257,양산시,2016-01-03 00:00,.9,,.4,0,83,5.4,-1.6,1020.6,1022.5,,,,,,800,-.2
257,양산시,2016-01-03 01:00,.5,,.5,200,84,5.4,-1.8,1020.2,1022.1,,,,,,700,-.3
257,양산시,2016-01-03 02:00,1.1,,1.7,230,86,5.7,-.9,1019.8,1021.7,,,,,,700,-.4
257,양산시,2016-01-03 03:00,1.2,,1.2,230,86,5.8,-.8,1019.6,1021.5,,,,,,700,-.4
257,양산시,2016-01-03 04:00,1.5,,2.1,200,86,5.9,-.5,1019.4,1021.3,,,,,,1000,-.2
257,양산시,2016-01-03 05:00,.9,,1.3,230,86,5.6,-1.1,1019.2,1021.1,,,,,,1400,-.3
257,양산시,2016-01-03 06:00,1,,1.3,200,86,5.7,-1,1019.1,1021,,,,,,1400,-.4
257,양산시,2016-01-03 07:00,.8,,1.1,200,86,5.6,-1.2,1019.3,1021.2,,,,,,1600,-.4
257,양산시,2016-01-03 08:00,.8,,1.7,200,87,5.6,-1.1,1019.8,1021.7,0,.01,,,,900,-.4
257,양산시,2016-01-03 09:00,1.7,,1.7,200,87,6,-.2,1020.6,1022.5,0,.16,,,,1000,.4
257,양산시,2016-01-03 10:00,2.8,,.4,0,86,6.4,.6,1020.8,1022.7,0,.29,,,,1700,2.3
257,양산시,2016-01-03 11:00,5.9,,.9,360,78,7.2,2.3,1020.1,1021.9,.8,.68,,,,1500,8
257,양산시,2016-01-03 12:00,10,,1.9,250,64,7.8,3.4,1019.1,1020.9,1,1.28,,,,2000,13.8
257,양산시,2016-01-03 13:00,12.4,,2.7,250,56,8,3.8,1017.8,1019.6,1,1.28,,,,2000,15.6
257,양산시,2016-01-03 14:00,14.5,,3.4,250,48,7.9,3.6,1017,1018.8,.9,1.13,,,,1900,15.9
257,양산시,2016-01-03 15:00,14.7,,3.5,230,47,7.8,3.4,1016.6,1018.4,1,1.02,,,,1600,14.2
257,양산시,2016-01-03 16:00,13.9,,3,230,51,8.1,3.9,1017,1018.8,1,.59,,,,1800,10.1
257,양산시,2016-01-03 17:00,12.4,,2.3,200,61,8.7,5,1017.2,1019,.7,.22,,,,1400,7.9
257,양산시,2016-01-03 18:00,8.8,,.9,180,68,7.7,3.2,1017.6,1019.4,0,0,,,,1300,5.3
257,양산시,2016-01-03 19:00,6.3,,.6,140,76,7.2,2.3,1018,1019.8,,,,,,1400,3.8
257,양산시,2016-01-03 20:00,5.1,,.4,0,81,7.1,2.1,1018,1019.9,,,,,,1100,2.8
257,양산시,2016-01-03 21:00,4.2,,0,0,83,6.8,1.5,1018.3,1020.2,,,,,,900,2
257,양산시,2016-01-03 22:00,3.7,,.5,290,85,6.8,1.4,1018.8,1020.7,,,,,,800,1.5
257,양산시,2016-01-03 23:00,3,,.7,180,86,6.5,.8,1018.7,1020.6,,,,,,800,1.1
257,양산시,2016-01-04 00:00,2.5,,.5,200,86,6.2,.3,1018.3,1020.2,,,,,,800,.7
257,양산시,2016-01-04 01:00,3.2,,1.9,200,87,6.7,1.2,1017.8,1019.7,,,,,,900,.7
257,양산시,2016-01-04 02:00,3.6,,3.2,230,85,6.7,1.3,1017.8,1019.7,,,,,,1100,1.4
257,양산시,2016-01-04 03:00,4.3,,2.2,230,84,7,1.8,1018.1,1020,,,,,,1500,1.5
257,양산시,2016-01-04 04:00,3.4,,2,250,84,6.5,.9,1018,1019.9,,,,,,1100,1.2
257,양산시,2016-01-04 05:00,3.2,,2.5,230,86,6.6,1,1018.2,1020.1,,,,,,1200,1.1
257,양산시,2016-01-04 06:00,4.4,,1.7,250,86,7.2,2.2,1018.4,1020.3,,,,,,1200,1
257,양산시,2016-01-04 07:00,3.6,,1.6,230,82,6.5,.8,1018.9,1020.8,,,,,,1600,.6
257,양산시,2016-01-04 08:00,3.8,,2.7,230,82,6.6,1,1019.6,1021.5,0,.01,,,,1800,.9
257,양산시,2016-01-04 09:00,4.5,,2.6,230,81,6.8,1.5,1020.2,1022.1,.3,.16,,,,1500,2.6
257,양산시,2016-01-04 10:00,6.6,,2.4,230,76,7.4,2.6,1021.1,1022.9,1,.51,,,,1600,6.3
257,양산시,2016-01-04 11:00,9.7,,2.1,250,66,7.9,3.6,1020.7,1022.5,1,.85,,,,1600,9.9
257,양산시,2016-01-04 12:00,13.1,,.8,270,48,7.2,2.3,1020.1,1021.9,1,1.07,,,,1700,13.8
257,양산시,2016-01-04 13:00,14.3,,2,320,35,5.7,-.9,1019.5,1021.3,1,1.34,,,,1800,18
257,양산시,2016-01-04 14:00,14.4,,1.8,290,31,5.1,-2.5,1019.3,1021.1,1,1.2,,,,2000,16.7
257,양산시,2016-01-04 15:00,14.3,,3.2,340,27,4.4,-4.4,1019.2,1021,1,.97,,,,2000,14.2
257,양산시,2016-01-04 16:00,13.7,,3.7,20,22,3.5,-7.6,1019.6,1021.4,1,.63,,,,2000,9.1
257,양산시,2016-01-04 17:00,12.4,,1.8,20,25,3.6,-7.1,1020.2,1022,.8,.22,,,,2000,6.6
257,양산시,2016-01-04 18:00,9.2,,.4,0,31,3.6,-7,1020.5,1022.3,0,.01,,,,1800,4.4
257,양산시,2016-01-04 19:00,6.2,,1.5,230,40,3.8,-6.4,1021.3,1023.1,,,,,,1200,3.1
257,양산시,2016-01-04 20:00,5.1,,.7,180,43,3.8,-6.4,1021.8,1023.7,,,,,,1700,2.1
257,양산시,2016-01-04 21:00,4.5,,1.3,200,45,3.8,-6.4,1022.6,1024.5,,,,,,1600,1.5
257,양산시,2016-01-04 22:00,2.8,,.4,0,53,4,-5.8,1022.7,1024.6,,,,,,1500,.7
257,양산시,2016-01-04 23:00,2.9,,1.4,200,59,4.4,-4.3,1022.8,1024.7,,,,,,1700,.5
257,양산시,2016-01-05 00:00,2.5,,1.1,230,55,4,-5.6,1022.6,1024.5,,,,,,2000,.1
257,양산시,2016-01-05 01:00,2.9,,1.8,200,52,3.9,-6,1022.3,1024.2,,,,,,2000,-.1
257,양산시,2016-01-05 02:00,1.9,,1.7,250,55,3.8,-6.2,1022.5,1024.4,,,,,,2000,-.4
257,양산시,2016-01-05 03:00,1.7,,1,250,57,3.9,-5.9,1022.5,1024.4,,,,,,2000,-.5
257,양산시,2016-01-05 04:00,1.3,,.9,250,55,3.7,-6.7,1022.8,1024.7,,,,,,2000,-.5
257,양산시,2016-01-05 05:00,.7,,.4,0,66,4.2,-4.9,1022.7,1024.6,,,,,,2000,-.4
257,양산시,2016-01-05 06:00,1.3,,.9,50,63,4.2,-4.9,1022.5,1024.4,,,,,,1700,0
257,양산시,2016-01-05 07:00,2.1,,.8,50,53,3.8,-6.5,1023.4,1025.3,,,,,,1300,.4
257,양산시,2016-01-05 08:00,4,,2.2,270,38,3.1,-9,1023.9,1025.8,0,0,,,,1500,.7
257,양산시,2016-01-05 09:00,4.6,,2,250,34,2.9,-9.9,1024.1,1026,0,.05,,,,1700,1.7
257,양산시,2016-01-05 10:00,5,,1.1,250,34,3,-9.5,1025,1026.9,0,.1,,,,1600,2.4
257,양산시,2016-01-05 11:00,5.2,,1.4,200,36,3.2,-8.6,1025.3,1027.2,0,.14,,,,1500,3.4
257,양산시,2016-01-05 12:00,5.3,,1.5,230,45,4,-5.6,1024.8,1026.7,0,.14,,,,1500,3.6
257,양산시,2016-01-05 13:00,5,,2.2,180,59,5.2,-2.3,1023.9,1025.8,0,.23,,,,1400,4.6
257,양산시,2016-01-05 14:00,5.7,,1.5,200,51,4.7,-3.6,1023.4,1025.3,0,.32,,,,1300,5.6
257,양산시,2016-01-05 15:00,6.5,,.9,270,49,4.8,-3.4,1022.8,1024.6,0,.41,,,,1200,7.1
257,양산시,2016-01-05 16:00,6.9,,1,250,47,4.7,-3.6,1023,1024.8,.3,.39,,,,1200,6.3
257,양산시,2016-01-05 17:00,5.6,,2,230,58,5.3,-2,1023.2,1025.1,0,.16,,,,1200,4.2
257,양산시,2016-01-05 18:00,4.6,,1.4,180,53,4.5,-4.1,1023.6,1025.5,0,.01,,,,1700,2.3
257,양산시,2016-01-05 19:00,3.9,,1.3,200,51,4.1,-5.3,1024,1025.9,,,,,,1800,1.3
257,양산시,2016-01-05 20:00,4.4,,1.2,200,37,3.1,-9,1024.4,1026.3,,,,,,2000,.8
257,양산시,2016-01-05 21:00,4.3,,.9,250,27,2.3,-13,1024.6,1026.5,,,,,,2000,.4
257,양산시,2016-01-05 22:00,3.5,,.8,180,28,2.2,-13.3,1024.7,1026.6,,,,,,2000,.2
257,양산시,2016-01-05 23:00,3.8,,1.2,250,26,2.1,-13.9,1024.7,1026.6,,,,,,2000,-.1
257,양산시,2016-01-06 00:00,2.9,,.7,200,27,2,-14.3,1024.7,1026.6,,,,,,2000,-.5
257,양산시,2016-01-06 01:00,2.3,,.9,230,30,2.2,-13.5,1024.3,1026.2,,,,,,2000,-.3
257,양산시,2016-01-06 02:00,3.1,,1.2,200,24,1.8,-15.5,1024.1,1026,,,,,,2000,-.3
257,양산시,2016-01-06 03:00,2.9,,1.4,230,25,1.9,-15.2,1024.5,1026.4,,,,,,1800,-.4
257,양산시,2016-01-06 04:00,2.3,,1.1,230,24,1.7,-16.2,1023.8,1025.7,,,,,,1600,-.6
257,양산시,2016-01-06 05:00,1.9,,1.4,230,24,1.7,-16.5,1023.9,1025.8,,,,,,1800,-.8
257,양산시,2016-01-06 06:00,2,,1.2,200,25,1.8,-16,1023.7,1025.6,,,,,,1700,-.7
257,양산시,2016-01-06 07:00,2,,1.4,200,29,2,-14.2,1024,1025.9,,,,,,1700,-.8
257,양산시,2016-01-06 08:00,.1,,2.3,230,42,2.6,-11.3,1024.1,1026,0,.01,,,,1600,-.9
257,양산시,2016-01-06 09:00,1.2,,1.5,200,44,2.9,-9.7,1024.6,1026.5,0,.14,,,,1200,-.4
257,양산시,2016-01-06 10:00,3.5,,2.1,250,37,2.9,-9.8,1024.2,1026.1,1,.54,,,,1200,1.9
257,양산시,2016-01-06 11:00,5.6,,2.2,200,34,3.1,-9,1023.4,1025.3,1,.98,,,,1200,7.1
257,양산시,2016-01-06 12:00,7.2,,2.6,250,33,3.3,-8,1022.3,1024.1,1,1.08,,,,1100,11.3
257,양산시,2016-01-06 13:00,8.5,,1.4,320,33,3.7,-6.8,1021.5,1023.3,1,1.36,,,,1100,14.7
257,양산시,2016-01-06 14:00,8.4,,2.2,360,32,3.5,-7.3,1020.1,1021.9,1,1.15,,,,800,12.7
257,양산시,2016-01-06 15:00,9,,1.5,290,34,3.9,-6,1019.8,1021.6,1,.78,,,,800,11
257,양산시,2016-01-06 16:00,8.1,,4.7,320,33,3.6,-7.2,1019.7,1021.5,1,.6,,,,800,7.1
257,양산시,2016-01-06 17:00,7.5,,1.6,290,35,3.6,-7,1019.7,1021.5,.9,.25,,,,900,4.7
257,양산시,2016-01-06 18:00,6,,1,290,37,3.5,-7.6,1019.8,1021.6,0,.01,,,,1100,2.7
257,양산시,2016-01-06 19:00,5,,1.9,200,40,3.5,-7.5,1020.1,1022,,,,,,1100,2.1
257,양산시,2016-01-06 20:00,4.7,,.9,230,40,3.4,-7.7,1020.6,1022.5,,,,,,1100,2.2
257,양산시,2016-01-06 21:00,5.5,,.9,360,37,3.3,-8,1020.4,1022.3,,,,,,1200,2.8
257,양산시,2016-01-06 22:00,5.6,,2.2,320,37,3.4,-7.9,1020.5,1022.4,,,,,,1100,2.7
257,양산시,2016-01-06 23:00,5,,3.2,290,41,3.6,-7.1,1021.1,1023,,,,,,1100,2.5
257,양산시,2016-01-07 00:00,4.7,,2,290,42,3.6,-7.1,1021,1022.9,,,,,,1100,1.9
257,양산시,2016-01-07 01:00,3.4,,2,50,48,3.8,-6.5,1021.1,1023,,,,,,1100,.8
257,양산시,2016-01-07 02:00,2.8,,1.2,270,50,3.7,-6.6,1021.6,1023.5,,,,,,1100,0
257,양산시,2016-01-07 03:00,2.2,,2.4,200,53,3.8,-6.4,1021.4,1023.3,,,,,,1100,-.3
257,양산시,2016-01-07 04:00,2.1,,1.8,180,53,3.8,-6.5,1021.2,1023.1,,,,,,1000,-.5
257,양산시,2016-01-07 05:00,1.7,,1.9,180,53,3.7,-6.8,1020.9,1022.8,,,,,,1100,-.6
257,양산시,2016-01-07 06:00,1.4,,1.8,160,54,3.6,-6.9,1021.2,1023.1,,,,,,1100,-.7
257,양산시,2016-01-07 07:00,1.4,,1.8,230,54,3.6,-6.9,1022.1,1024,,,,,,1100,-.9
257,양산시,2016-01-07 08:00,.7,,1.5,250,56,3.6,-7,1022.3,1024.2,0,.01,,,,1600,-1
257,양산시,2016-01-07 09:00,3.2,,1.3,290,48,3.7,-6.7,1022.8,1024.7,.4,.19,,,,1400,-.4
257,양산시,2016-01-07 10:00,4.3,,1.8,270,42,3.5,-7.5,1023.2,1025.1,1,.72,,,,1200,4.2
257,양산시,2016-01-07 11:00,4.8,,2.6,290,42,3.6,-7,1023.4,1025.3,1,1.07,,,,1200,8.7
257,양산시,2016-01-07 12:00,5.2,,4.3,320,40,3.5,-7.3,1022.6,1024.5,1,1.33,,,,1200,12.4
257,양산시,2016-01-07 13:00,5.8,,4,340,37,3.4,-7.7,1021.3,1023.2,1,1.39,,,,1200,14.2
257,양산시,2016-01-07 14:00,6.7,,3.2,290,33,3.2,-8.4,1020.2,1022,1,1.33,,,,1300,14
257,양산시,2016-01-07 15:00,6.8,,4,320,32,3.2,-8.7,1020.4,1022.2,1,1.05,,,,1100,11.2
257,양산시,2016-01-07 16:00,6.8,,2.5,340,33,3.3,-8.3,1020.3,1022.1,1,.77,,,,1200,6.2
257,양산시,2016-01-07 17:00,6.1,,1.6,290,34,3.2,-8.6,1020.3,1022.1,.2,.13,,,,1800,4.8
257,양산시,2016-01-07 18:00,4.8,,1,270,38,3.3,-8.3,1020.9,1022.8,0,.02,,,,1900,2.4
257,양산시,2016-01-07 19:00,2.9,,1.4,200,45,3.4,-7.8,1020.8,1022.7,,,,,,1500,1.2
257,양산시,2016-01-07 20:00,1.9,,1.2,230,50,3.5,-7.4,1021.3,1023.2,,,,,,1900,0
257,양산시,2016-01-07 21:00,1.4,,1.3,200,50,3.4,-7.9,1021.1,1023,,,,,,2000,-.3
257,양산시,2016-01-07 22:00,3,,1.9,270,40,3,-9.3,1021.1,1023,,,,,,2000,-.5
257,양산시,2016-01-07 23:00,1.4,,1.9,230,45,3,-9.2,1021.3,1023.2,,,,,,2000,-.8
257,양산시,2016-01-08 00:00,.8,,.7,70,48,3.1,-8.9,1021.1,1023,,,,,,2000,-.9
257,양산시,2016-01-08 01:00,1.2,,2.4,270,48,3.2,-8.6,1020.4,1022.3,,,,,,2000,-.9
257,양산시,2016-01-08 02:00,.6,,2.2,270,50,3.2,-8.6,1020.5,1022.4,,,,,,1900,-1.1
257,양산시,2016-01-08 03:00,.4,,2.4,290,50,3.1,-8.8,1020.6,1022.5,,,,,,1900,-1.1
257,양산시,2016-01-08 04:00,0,,2.2,290,50,3,-9.2,1020.1,1022,,,,,,2000,-1.1
257,양산시,2016-01-08 05:00,-.3,,1.4,160,51,3,-9.2,1020,1021.9,,,,,,2000,-.9
257,양산시,2016-01-08 06:00,.8,,2.1,340,45,2.9,-9.8,1020.2,1022.1,,,,,,1800,-.7
257,양산시,2016-01-08 07:00,.8,,3.3,320,45,2.9,-9.8,1020.4,1022.3,,,,,,1800,-1
257,양산시,2016-01-08 08:00,-.2,,1.7,250,49,3,-9.6,1021.2,1023.1,0,0,,,,1700,-1.3
257,양산시,2016-01-08 09:00,1.2,,2.4,270,47,3.1,-8.8,1021.6,1023.5,.4,.21,,,,1500,-.5
257,양산시,2016-01-08 10:00,2.3,,4.2,290,44,3.2,-8.7,1022.2,1024.1,1,.77,,,,1300,1.5
257,양산시,2016-01-08 11:00,3.2,,4.1,290,41,3.1,-8.8,1021.9,1023.8,1,1.12,,,,1200,7.1
257,양산시,2016-01-08 12:00,3.9,,3.9,290,37,3,-9.4,1021,1022.9,1,1.38,,,,1200,11.6
257,양산시,2016-01-08 13:00,4.8,,3.9,320,35,3,-9.4,1020,1021.9,1,1.44,,,,1400,13.1
257,양산시,2016-01-08 14:00,5.7,,2.8,340,34,3.1,-8.9,1019.5,1021.3,1,1.36,,,,1200,13.5
257,양산시,2016-01-08 15:00,5.8,,3.5,290,32,3,-9.6,1019.3,1021.1,1,1.13,,,,1000,10.8
257,양산시,2016-01-08 16:00,6.3,,2.4,290,30,2.9,-10,1019.5,1021.3,1,.73,,,,1100,5.2
257,양산시,2016-01-08 17:00,5.6,,3.3,340,31,2.8,-10.2,1019.8,1021.6,1,.29,,,,1300,3.2
257,양산시,2016-01-08 18:00,4.4,,1.2,270,34,2.8,-10.1,1020.2,1022.1,0,0,,,,1600,1.2
257,양산시,2016-01-08 19:00,1.7,,1,200,41,2.8,-10.1,1020.9,1022.8,,,,,,1700,-.1
257,양산시,2016-01-08 20:00,1.2,,1.5,230,49,3.3,-8.3,1021.2,1023.1,,,,,,1600,-.6
257,양산시,2016-01-08 21:00,1.5,,2,200,43,2.9,-9.7,1021.6,1023.5,,,,,,1600,-.7
257,양산시,2016-01-08 22:00,1.2,,1.7,160,45,3,-9.4,1022.3,1024.2,,,,,,1800,-.9
257,양산시,2016-01-08 23:00,0,,1.4,160,50,3,-9.2,1022.8,1024.7,,,,,,1800,-1.1
257,양산시,2016-01-09 00:00,.4,,1.3,110,51,3.2,-8.5,1023.3,1025.2,,,,,,2000,-1.2
257,양산시,2016-01-09 01:00,1.6,,1.9,50,40,2.8,-10.5,1023.1,1025,,,,,,2000,-1.3
257,양산시,2016-01-09 02:00,.8,,.6,270,44,2.9,-10,1023.1,1025,,,,,,2000,-1.5
257,양산시,2016-01-09 03:00,.4,,1.4,230,46,2.9,-9.8,1023.2,1025.1,,,,,,2000,-1.6
257,양산시,2016-01-09 04:00,-.4,,2.6,200,49,2.9,-9.8,1023.1,1025,,,,,,2000,-1.6
257,양산시,2016-01-09 05:00,-.8,,1.6,160,51,3,-9.6,1023,1024.9,,,,,,2000,-1.9
257,양산시,2016-01-09 06:00,-1.1,,1.5,230,55,3.1,-9,1023.5,1025.4,,,,,,2000,-2
257,양산시,2016-01-09 07:00,-1.9,,1.8,230,59,3.1,-8.8,1023.9,1025.8,,,,,,2000,-2.2
257,양산시,2016-01-09 08:00,-2.2,,1.8,230,63,3.3,-8.3,1024.1,1026,0,.01,,,,2000,-2.1
257,양산시,2016-01-09 09:00,-.7,,1.8,230,62,3.6,-7,1024.9,1026.8,.4,.2,,,,1400,-.9
257,양산시,2016-01-09 10:00,1.7,,2.7,250,53,3.7,-6.8,1025.3,1027.2,1,.72,,,,1300,.9
257,양산시,2016-01-09 11:00,4.2,,2.3,250,43,3.6,-7.2,1025.2,1027.1,1,1.07,,,,1300,4.7
257,양산시,2016-01-09 12:00,5.4,,3,270,41,3.7,-6.8,1024.3,1026.2,1,1.33,,,,1200,11.1
257,양산시,2016-01-09 13:00,6.4,,3.3,290,38,3.6,-6.9,1023.2,1025,1,1.42,,,,1300,13.3
257,양산시,2016-01-09 14:00,7.1,,2.1,340,37,3.7,-6.6,1022.5,1024.3,1,1.33,,,,1200,13.6
257,양산시,2016-01-09 15:00,7.7,,2.5,250,35,3.7,-6.8,1022,1023.8,1,1.1,,,,1000,11.6
257,양산시,2016-01-09 16:00,8.1,,1.1,360,35,3.8,-6.4,1022.1,1023.9,1,.73,,,,1100,5.8
257,양산시,2016-01-09 17:00,7.3,,1.6,270,37,3.8,-6.4,1022.1,1023.9,1,.27,,,,1200,3.8
257,양산시,2016-01-09 18:00,5,,2.6,200,46,4,-5.6,1022.3,1024.2,0,.02,,,,1400,2
257,양산시,2016-01-09 19:00,3.9,,1.5,180,50,4.1,-5.5,1022.6,1024.5,,,,,,1600,.8
257,양산시,2016-01-09 20:00,2.3,,1.1,200,53,3.8,-6.3,1023.2,1025.1,,,,,,1500,-.3
257,양산시,2016-01-09 21:00,3.7,,2,290,45,3.6,-7.1,1023.7,1025.6,,,,,,1900,-.5
257,양산시,2016-01-09 22:00,1.8,,1.4,180,52,3.6,-7,1024.3,1026.2,,,,,,2000,-.7
257,양산시,2016-01-09 23:00,2.6,,1.3,270,47,3.5,-7.6,1024.2,1026.1,,,,,,2000,-.9
257,양산시,2016-01-10 00:00,1.9,,1,230,49,3.4,-7.7,1024,1025.9,,,,,,2000,-1
257,양산시,2016-01-10 01:00,1.6,,1,250,51,3.5,-7.4,1023.9,1025.8,,,,,,1800,-1.1
257,양산시,2016-01-10 02:00,1.3,,2.3,230,53,3.6,-7.2,1024,1025.9,,,,,,1500,-1.1
257,양산시,2016-01-10 03:00,-.3,,1.7,200,58,3.5,-7.5,1024.1,1026,,,,,,1600,-1.3
257,양산시,2016-01-10 04:00,-.7,,1.4,230,60,3.5,-7.5,1023.8,1025.7,,,,,,1500,-1.5
257,양산시,2016-01-10 05:00,-2.1,,.4,0,70,3.7,-6.8,1023.9,1025.8,,,,,,1600,-1.8
257,양산시,2016-01-10 06:00,-2.7,,.4,0,72,3.6,-7,1024.3,1026.2,,,,,,1600,-2
257,양산시,2016-01-10 07:00,-2.8,,.8,200,74,3.7,-6.7,1025.1,1027,,,,,,1700,-2.2
257,양산시,2016-01-10 08:00,-2.3,,1.6,230,75,3.9,-6.1,1025.4,1027.3,0,0,,,,1600,-2
257,양산시,2016-01-10 09:00,-1.2,,2,230,74,4.2,-5.2,1025.9,1027.8,.4,.24,,,,1300,-.8
257,양산시,2016-01-10 10:00,2,,1.9,250,58,4.1,-5.4,1026.4,1028.3,1,.72,,,,1200,1
