지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),지면온도(°C)
257,양산시,2015-02-04 16:00,9.2,,2.1,290,33,3.8,-6.2,1017.3,1019.1,,1.22,,,,,7.6
257,양산시,2015-02-04 17:00,8.3,,3.1,320,30,3.3,-8.2,1017.6,1019.4,,.68,,,,,4.8
257,양산시,2015-02-04 18:00,6.9,,2.2,320,33,3.3,-8.2,1018,1019.8,.3,.1,,,,,1.3
257,양산시,2015-02-04 19:00,6.2,,3,,35,3.3,-8.1,1018.4,1020.2,,,,,,,-.1
257,양산시,2015-02-04 20:00,5.7,,3.7,340,36,3.3,-8.2,1018.8,1020.6,,,,,,,-.3
257,양산시,2015-02-04 21:00,4.7,,2.3,320,40,3.4,-7.7,1019,1020.9,,,,,,,-1.5
257,양산시,2015-02-04 22:00,4.5,,2.8,340,40,3.4,-7.9,1019.3,1021.2,,,,,,,-1.7
257,양산시,2015-02-04 23:00,3.1,,.9,340,47,3.6,-7.1,1019.4,1021.3,,,,,,,-.7
257,양산시,2015-02-05 00:00,2.8,,1.8,340,49,3.7,-6.8,1019.6,1021.5,,,,,,,-1.5
257,양산시,2015-02-05 01:00,.5,,.6,180,58,3.7,-6.8,1019.8,1021.7,,,,,,,-2.2
257,양산시,2015-02-05 02:00,2,,2.3,340,52,3.7,-6.8,1019.7,1021.6,,,,,,,-2.5
257,양산시,2015-02-05 03:00,1.7,,2.3,,53,3.7,-6.8,1019.5,1021.4,,,,,,,-2.7
257,양산시,2015-02-05 04:00,2,,5.4,320,50,3.5,-7.3,1019.1,1021,,,,,,,-2.4
257,양산시,2015-02-05 05:00,1.5,,2.4,340,53,3.6,-7,1019.3,1021.2,,,,,,,-2.7
257,양산시,2015-02-05 06:00,1.4,,1.4,290,53,3.6,-7.1,1019.4,1021.3,,,,,,,-2.9
257,양산시,2015-02-05 07:00,1.3,,2,230,54,3.6,-7,1019.7,1021.6,,,,,,,-3
257,양산시,2015-02-05 08:00,1.8,,2.6,340,52,3.6,-7,1020,1021.9,0,.05,,,,,-2.4
257,양산시,2015-02-05 09:00,2.8,,2.9,340,49,3.7,-6.8,1020.2,1022.1,.7,.47,,,,,-.6
257,양산시,2015-02-05 10:00,3.7,,3.9,320,47,3.8,-6.5,1020.4,1022.3,,1.12,,,,,3.1
257,양산시,2015-02-05 11:00,4.7,,4.2,340,43,3.7,-6.8,1020.5,1022.4,,1.4,,,,,5.9
257,양산시,2015-02-05 12:00,5.9,,3.2,290,40,3.7,-6.6,1019.9,1021.7,,1.87,,,,,11.8
257,양산시,2015-02-05 13:00,6.8,,2.8,320,37,3.6,-6.9,1019.3,1021.1,,1.57,,,,,13.3
257,양산시,2015-02-05 14:00,7.4,,2.8,320,35,3.6,-7,1019,1020.8,,2.1,,,,,16.8
257,양산시,2015-02-05 15:00,7.3,,4,340,34,3.5,-7.5,1018.8,1020.6,,1.75,,,,,11.4
257,양산시,2015-02-05 16:00,7.2,,3.5,320,32,3.2,-8.4,1019.1,1020.9,,1.34,,,,,8.2
257,양산시,2015-02-05 17:00,6.8,,3.4,340,34,3.3,-8,1019.8,1021.6,,.7,,,,,5.3
257,양산시,2015-02-05 18:00,5.7,,4.7,340,35,3.2,-8.6,1021,1022.9,.5,.14,,,,,2.2
257,양산시,2015-02-05 19:00,4.6,,3.1,,38,3.2,-8.5,1021.9,1023.8,,,,,,,-.1
257,양산시,2015-02-05 20:00,3.6,,1.5,20,41,3.2,-8.4,1022.7,1024.6,,,,,,,-.9
257,양산시,2015-02-05 21:00,3.9,,2.9,340,40,3.2,-8.5,1023.5,1025.4,,,,,,,-1.2
257,양산시,2015-02-05 22:00,2.5,,1.3,50,45,3.3,-8.2,1023.8,1025.7,,,,,,,-1.8
257,양산시,2015-02-05 23:00,1.4,,.8,180,49,3.3,-8.1,1024,1025.9,,,,,,,-2.4
257,양산시,2015-02-06 00:00,.2,,.9,160,53,3.3,-8.2,1024.2,1026.1,,,,,,,-3
257,양산시,2015-02-06 01:00,1.8,,3,320,49,3.4,-7.8,1023.8,1025.7,,,,,,,-2.9
257,양산시,2015-02-06 02:00,1.4,,3,270,51,3.5,-7.6,1024,1025.9,,,,,,,-3.1
257,양산시,2015-02-06 03:00,-.3,,1.1,180,58,3.5,-7.5,1024.2,1026.1,,,,,,,-3.7
257,양산시,2015-02-06 04:00,.3,,1.5,290,55,3.4,-7.7,1024,1025.9,,,,,,,-4
257,양산시,2015-02-06 05:00,-.4,,1.4,230,58,3.5,-7.6,1024,1025.9,,,,,,,-4.1
257,양산시,2015-02-06 06:00,-1,,1.3,200,59,3.3,-8,1023.9,1025.8,,,,,,,-4.6
257,양산시,2015-02-06 07:00,-1.2,,.7,160,58,3.2,-8.4,1024.3,1026.2,,,,,,,-4.9
257,양산시,2015-02-06 08:00,-.7,,1.5,180,56,3.2,-8.4,1024.6,1026.5,0,.03,,,,,-4.2
257,양산시,2015-02-06 09:00,1.6,,1.5,180,49,3.4,-7.9,1025,1026.9,.8,.52,,,,,-1.6
257,양산시,2015-02-06 10:00,3.2,,1.5,250,45,3.5,-7.6,1025.2,1027.1,,1.27,,,,,3.4
257,양산시,2015-02-06 11:00,4.7,,1.7,250,39,3.3,-8.1,1025,1026.9,,1.88,,,,,7.3
257,양산시,2015-02-06 12:00,6.6,,2.9,250,33,3.2,-8.5,1024.3,1026.1,,2.29,,,,,14.8
257,양산시,2015-02-06 13:00,8.4,,2.7,290,32,3.5,-7.3,1023.4,1025.2,,2.47,,,,,19
257,양산시,2015-02-06 14:00,8.7,,3,320,31,3.5,-7.5,1023,1024.8,,2.36,,,,,19.2
257,양산시,2015-02-06 15:00,8.9,,3,320,28,3.2,-8.6,1022.4,1024.2,,1.99,,,,,10.9
257,양산시,2015-02-06 16:00,9.4,,3.3,250,27,3.2,-8.6,1022.5,1024.3,,1.48,,,,,8.5
257,양산시,2015-02-06 17:00,9,,2.6,270,28,3.2,-8.5,1022.5,1024.3,,.78,,,,,5.7
257,양산시,2015-02-06 18:00,7,,2.1,200,34,3.4,-7.8,1022.8,1024.6,.5,.11,,,,,2.3
257,양산시,2015-02-06 19:00,5.5,,2.3,200,36,3.2,-8.4,1023.3,1025.2,,,,,,,.9
257,양산시,2015-02-06 20:00,3.3,,.8,160,45,3.5,-7.5,1023.7,1025.6,,,,,,,-1.3
257,양산시,2015-02-06 21:00,3.3,,1.8,200,45,3.5,-7.5,1023.9,1025.8,,,,,,,-1
257,양산시,2015-02-06 22:00,2.2,,1.7,230,49,3.5,-7.4,1023.7,1025.6,,,,,,,-1.3
257,양산시,2015-02-06 23:00,.8,,1.1,180,54,3.5,-7.4,1023.7,1025.6,,,,,,,-1.7
257,양산시,2015-02-07 00:00,.4,,.9,180,58,3.6,-6.9,1023.3,1025.2,,,,,,,-2
257,양산시,2015-02-07 01:00,-.7,,1.1,230,67,3.9,-6,1022.8,1024.7,,,,,,,-2.3
257,양산시,2015-02-07 02:00,.4,,2.6,230,62,3.9,-6,1022.8,1024.7,,,,,,,-2
257,양산시,2015-02-07 03:00,.8,,2.3,180,58,3.8,-6.5,1022.1,1024,,,,,,,-1.8
257,양산시,2015-02-07 04:00,.9,,2.5,200,57,3.7,-6.6,1021.5,1023.4,,,,,,,-2
257,양산시,2015-02-07 05:00,-.6,,1.6,230,69,4.1,-5.5,1021.1,1023,,,,,,,-2.3
257,양산시,2015-02-07 06:00,0,,2,200,64,3.9,-6,1021.4,1023.3,,,,,,,-2.1
257,양산시,2015-02-07 07:00,.2,,3,200,59,3.7,-6.8,1021.2,1023.1,,,,,,,-2.4
257,양산시,2015-02-07 08:00,-.2,,2.4,200,64,3.8,-6.2,1020.9,1022.8,0,.05,,,,,-1.5
257,양산시,2015-02-07 09:00,1.2,,1.4,200,60,4,-5.7,1020.7,1022.6,.4,.38,,,,,-.1
257,양산시,2015-02-07 10:00,3.3,,2.1,200,47,3.6,-6.9,1020,1021.9,.2,.7,,,,,3.7
257,양산시,2015-02-07 11:00,5.5,,2.3,320,42,3.8,-6.4,1020.5,1022.4,1,1.73,,,,,9.9
257,양산시,2015-02-07 12:00,7.3,,3.3,270,38,3.9,-6.1,1019.6,1021.4,1,2.25,,,,,17.2
257,양산시,2015-02-07 13:00,8.4,,2.7,250,37,4.1,-5.4,1017.8,1019.6,1,2.44,,,,,20.4
257,양산시,2015-02-07 14:00,9.6,,3.3,250,33,3.9,-5.9,1017.5,1019.3,1,2.37,,,,,20.4
257,양산시,2015-02-07 15:00,9.6,,3.4,270,34,4.1,-5.5,1016.8,1018.6,1,1.79,,,,,12.7
257,양산시,2015-02-07 16:00,9.7,,3.6,250,33,4,-5.8,1016.6,1018.4,1,1.36,,,,,9.7
257,양산시,2015-02-07 17:00,8.9,,2.8,270,36,4.1,-5.3,1017,1018.8,.4,.45,,,,,7.8
257,양산시,2015-02-07 18:00,7.2,,2.7,200,48,4.9,-3,1017.3,1019.1,0,.08,,,,,5
257,양산시,2015-02-07 19:00,6.1,,1.1,200,51,4.8,-3.2,1017.1,1018.9,,,,,,,2.9
257,양산시,2015-02-07 20:00,6.6,,3.7,320,44,4.3,-4.8,1017.7,1019.5,,,,,,,3
257,양산시,2015-02-07 21:00,5.7,,2.4,340,46,4.2,-5,1017.7,1019.5,,,,,,,2.4
257,양산시,2015-02-07 22:00,5.4,,2.1,270,47,4.2,-5,1018,1019.8,,,,,,,2.2
257,양산시,2015-02-07 23:00,5,,1.2,270,47,4.1,-5.4,1017.8,1019.7,,,,,,,2
257,양산시,2015-02-08 00:00,4.8,,2.2,290,48,4.1,-5.3,1017.5,1019.3,,,,,,,1.9
257,양산시,2015-02-08 01:00,4.6,,1.6,290,48,4.1,-5.4,1017.2,1019,,,,,,,1.9
257,양산시,2015-02-08 02:00,4.4,,1,230,48,4,-5.6,1017,1018.8,,,,,,,1.6
257,양산시,2015-02-08 03:00,4.6,,3.3,270,48,4.1,-5.4,1017.4,1019.2,,,,,,,1.7
257,양산시,2015-02-08 04:00,4.7,,2.5,290,49,4.2,-5.1,1016.6,1018.4,,,,,,,1.6
257,양산시,2015-02-08 05:00,4.6,,4.3,270,49,4.2,-5.2,1016.3,1018.1,,,,,,,1.5
257,양산시,2015-02-08 06:00,3.8,,4.1,270,46,3.7,-6.7,1016.4,1018.3,,,,,,,.9
257,양산시,2015-02-08 07:00,2.5,,5.8,320,43,3.1,-8.8,1016.9,1018.8,,,,,,,-1.2
257,양산시,2015-02-08 08:00,1.1,,4.2,320,43,2.8,-10.1,1018.1,1020,0,.04,,,,,-1.7
257,양산시,2015-02-08 09:00,.7,,5.9,290,29,1.9,-15.3,1019.1,1021,.8,.65,,,,,-.3
257,양산시,2015-02-08 10:00,.2,,6.3,320,21,1.3,-19.6,1019.7,1021.6,,1.46,,,,,5.8
257,양산시,2015-02-08 11:00,-.2,,5.6,340,22,1.3,-19.4,1020.7,1022.6,,2.1,,,,,8.2
257,양산시,2015-02-08 12:00,-.4,,6.9,320,21,1.2,-20.1,1020.3,1022.2,,2.49,,,,,13
257,양산시,2015-02-08 13:00,-.2,,7.1,320,20,1.2,-20.5,1020.3,1022.2,,2.67,,,,,13.9
257,양산시,2015-02-08 14:00,-.3,,7.6,320,21,1.3,-20,1020.6,1022.5,,2.55,,,,,13
257,양산시,2015-02-08 15:00,.4,,5,290,21,1.3,-19.4,1020.5,1022.4,,2.16,,,,,5.7
257,양산시,2015-02-08 16:00,.5,,4.3,,19,1.2,-20.5,1021.7,1023.6,,1.61,,,,,3.5
257,양산시,2015-02-08 17:00,-.1,,5.6,340,18,1.1,-21.6,1022.6,1024.5,,.89,,,,,-.1
257,양산시,2015-02-08 18:00,-1.2,,3.8,340,20,1.1,-21.3,1023.7,1025.6,.5,.17,,,,,-2.6
257,양산시,2015-02-08 19:00,-1.9,,1.8,340,20,1.1,-21.9,1024.5,1026.4,,,,,,,-3.9
257,양산시,2015-02-08 20:00,-2.5,,2.7,290,22,1.1,-21.3,1024.9,1026.8,,,,,,,-4.6
257,양산시,2015-02-08 21:00,-3.3,,2.8,320,26,1.2,-20.1,1025.8,1027.7,,,,,,,-5.2
257,양산시,2015-02-08 22:00,-3.8,,2.5,320,24,1.1,-21.4,1026,1027.9,,,,,,,-5.8
257,양산시,2015-02-08 23:00,-4.6,,2,320,29,1.3,-19.9,1026.2,1028.1,,,,,,,-6.3
257,양산시,2015-02-09 00:00,-5.2,,2.9,320,32,1.3,-19.3,1026.6,1028.5,,,,,,,-6.7
257,양산시,2015-02-09 01:00,-5.6,,2.5,290,33,1.3,-19.3,1026.4,1028.3,,,,,,,-7.2
257,양산시,2015-02-09 02:00,-6.1,,3.9,290,33,1.3,-19.8,1026.9,1028.8,,,,,,,-7.3
257,양산시,2015-02-09 03:00,-6.4,,1.8,270,33,1.3,-20,1027.2,1029.1,,,,,,,-8
257,양산시,2015-02-09 04:00,-6.8,,1.7,320,33,1.2,-20.4,1026.8,1028.8,,,,,,,-8.5
257,양산시,2015-02-09 05:00,-7,,2.6,320,36,1.3,-19.5,1027,1029,,,,,,,-8.6
257,양산시,2015-02-09 06:00,-7.1,,3.1,290,36,1.3,-19.6,1027.4,1029.4,,,,,,,-8.6
257,양산시,2015-02-09 07:00,-7.3,,2.2,320,37,1.3,-19.5,1027.7,1029.7,,,,,,,-9
257,양산시,2015-02-09 08:00,-7.4,,2.6,290,38,1.3,-19.3,1028.6,1030.6,0,.03,,,,,-8.4
257,양산시,2015-02-09 09:00,-5.7,,2.3,320,31,1.2,-20.1,1028.6,1030.5,.8,.67,,,,,-4.9
257,양산시,2015-02-09 10:00,-4.2,,3,340,26,1.2,-20.8,1028.6,1030.5,,1.47,,,,,2.4
257,양산시,2015-02-09 11:00,-2.1,,2.7,20,20,1,-22.1,1028.2,1030.1,,2.11,,,,,5.6
257,양산시,2015-02-09 12:00,-.3,,4.5,20,20,1.2,-20.6,1027.1,1029,,2.5,,,,,12.2
257,양산시,2015-02-09 13:00,.3,,2.7,290,21,1.3,-19.5,1025.7,1027.6,,2.67,,,,,15.1
257,양산시,2015-02-09 14:00,.9,,5,290,19,1.2,-20.1,1024.7,1026.6,,2.57,,,,,13.3
257,양산시,2015-02-09 15:00,2.3,,3.8,320,19,1.4,-19,1023.8,1025.7,,2.19,,,,,7.2
257,양산시,2015-02-09 16:00,2.4,,3.6,270,19,1.4,-18.9,1023.2,1025.1,,1.64,,,,,3.7
257,양산시,2015-02-09 17:00,2.6,,3.2,290,19,1.4,-18.7,1023,1024.9,,.91,,,,,.3
257,양산시,2015-02-09 18:00,1.4,,1.2,270,20,1.4,-19.1,1022.8,1024.7,.6,.19,,,,,-3.2
257,양산시,2015-02-09 19:00,1.1,,4.5,270,29,1.9,-15,1022.8,1024.7,,,,,,,-2.4
257,양산시,2015-02-09 20:00,.5,,4.7,270,37,2.3,-12.5,1023.3,1025.2,,,,,,,-2.6
257,양산시,2015-02-09 21:00,0,,3.8,270,42,2.6,-11.4,1023.4,1025.3,,,,,,,-3
257,양산시,2015-02-09 22:00,-.5,,2.6,270,45,2.6,-11,1023.5,1025.4,,,,,,,-3.6
257,양산시,2015-02-09 23:00,-.6,,3.3,270,49,2.9,-10,1023.4,1025.3,,,,,,,-3.7
257,양산시,2015-02-10 00:00,-.9,,2.6,230,49,2.8,-10.2,1023.2,1025.1,,,,,,,-4.1
257,양산시,2015-02-10 01:00,-1.6,,1.5,250,52,2.8,-10.1,1022.9,1024.8,,,,,,,-5
257,양산시,2015-02-10 02:00,-1.9,,1.6,270,55,2.9,-9.7,1022.6,1024.5,,,,,,,-5
257,양산시,2015-02-10 03:00,-2.8,,1.4,270,60,3,-9.4,1022.3,1024.2,,,,,,,-5.5
257,양산시,2015-02-10 04:00,-3.3,,.9,200,61,2.9,-9.7,1021.7,1023.6,,,,,,,-5.8
257,양산시,2015-02-10 05:00,-2.3,,1.6,180,57,3,-9.6,1021.4,1023.3,,,,,,,-5.5
257,양산시,2015-02-10 06:00,-1.7,,1.6,200,57,3.1,-9.1,1021.1,1023,,,,,,,-5.8
257,양산시,2015-02-10 07:00,-2.4,,1.2,180,61,3.1,-8.9,1021.3,1023.2,,,,,,,-6.2
257,양산시,2015-02-10 08:00,-2.9,,1.4,230,65,3.2,-8.5,1021.4,1023.3,0,.05,,,,,-5.1
257,양산시,2015-02-10 09:00,-.7,,1.6,200,61,3.5,-7.3,1021.1,1023,.8,.57,,,,,-1.3
257,양산시,2015-02-10 10:00,2.2,,2.2,250,53,3.8,-6.4,1020.7,1022.6,,1.21,,,,,4.3
257,양산시,2015-02-10 11:00,4.2,,3.4,230,44,3.6,-6.9,1020.3,1022.2,,1.74,,,,,7.9
257,양산시,2015-02-10 12:00,6.1,,3.8,270,39,3.7,-6.8,1019.2,1021,,2.01,,,,,12.9
257,양산시,2015-02-10 13:00,7.5,,2.5,290,35,3.6,-7,1017.8,1019.6,,2.23,,,,,17
257,양산시,2015-02-10 14:00,9,,3.7,290,33,3.8,-6.4,1016.3,1018.1,,2.22,,,,,18.5
