지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),지면온도(°C)
129,서산,2021-01-04 22:00,-1.6,,.2,0,76,4.2,-5.2,1024.8,1028,,,,10,,1499,-.9
129,서산,2021-01-04 23:00,-.8,,2.7,340,74,4.3,-4.8,1025,1028.2,,,,10,,1001,-.8
129,서산,2021-01-05 00:00,-.6,.3,1.3,70,85,5,-2.8,1024.8,1028,,,,10,,1568,-.9
129,서산,2021-01-05 01:00,-1.2,,1.7,360,80,4.5,-4.2,1025.4,1028.6,,,,10,,3732,-1.4
129,서산,2021-01-05 02:00,-2,,1.6,50,81,4.3,-4.8,1025.7,1029,,,,7,,2147,-1.9
129,서산,2021-01-05 03:00,-2.5,,1.3,50,78,4,-5.8,1026,1029.3,,,,1,,2579,-2.6
129,서산,2021-01-05 04:00,-3.7,,.7,20,78,3.6,-6.9,1025.8,1029.1,,,,0,,3045,-3.1
129,서산,2021-01-05 05:00,-3.2,,1.1,50,77,3.7,-6.6,1026.1,1029.4,,,,8,,2803,-2.3
129,서산,2021-01-05 06:00,-2.4,,2.4,50,70,3.6,-7.1,1026.1,1029.4,,,,10,,2299,-2.4
129,서산,2021-01-05 07:00,-2.4,,2.6,20,72,3.7,-6.7,1027.7,1031,,,,9,,872,-1.8
129,서산,2021-01-05 08:00,-2.7,,3.5,340,71,3.6,-7.2,1028.5,1031.8,0,0,,10,,1932,-2.2
129,서산,2021-01-05 09:00,-3,0,2.6,360,60,3,-9.6,1029.3,1032.6,.4,.2,,4,,1705,-2.1
129,서산,2021-01-05 10:00,-2.1,,3.1,340,49,2.6,-11.4,1030.1,1033.4,1,.79,,3,,3061,-.5
129,서산,2021-01-05 11:00,-1.8,,3.9,340,44,2.4,-12.4,1030.1,1033.4,1,1.34,,5,,4468,-.2
129,서산,2021-01-05 12:00,-2.3,,3.4,360,48,2.5,-11.8,1029.6,1032.9,.9,1.33,,7,,2585,.4
129,서산,2021-01-05 13:00,-2.4,,4.1,340,49,2.5,-11.6,1028.9,1032.2,.9,1.46,,7,,2450,1.6
129,서산,2021-01-05 14:00,-2.3,,3.8,320,52,2.7,-10.8,1027.9,1031.2,.9,1.59,,9,,1778,1.8
129,서산,2021-01-05 15:00,-3.1,,4.3,320,53,2.6,-11.3,1027.3,1030.6,.5,.83,,8,,1751,-.2
129,서산,2021-01-05 16:00,-3.4,,4.7,320,48,2.3,-12.8,1027,1030.3,.6,.7,,8,,2780,-.3
129,서산,2021-01-05 17:00,-3.8,,5.2,340,43,2,-14.5,1026.6,1029.9,1,.47,,2,,2352,-1.7
129,서산,2021-01-05 18:00,-5.1,,1.7,320,51,2.1,-13.6,1027.1,1030.4,.2,.03,,0,,2539,-2.7
129,서산,2021-01-05 19:00,-6.2,,.3,0,58,2.2,-13.1,1027.5,1030.8,,,,0,,2330,-3.4
129,서산,2021-01-05 20:00,-7.4,,.4,0,68,2.4,-12.3,1027.2,1030.5,,,,0,,2280,-4.1
129,서산,2021-01-05 21:00,-7,,.6,360,66,2.4,-12.2,1027.4,1030.7,,,,0,,2179,-4
129,서산,2021-01-05 22:00,-6.2,,1.9,320,54,2.1,-14,1026.9,1030.2,,,,0,,2394,-4.9
129,서산,2021-01-05 23:00,-7,,1.3,340,53,1.9,-14.9,1026.8,1030.1,,,,0,,2412,-5.3
129,서산,2021-01-06 00:00,-6.7,,1.7,320,51,1.9,-15.1,1027.1,1030.4,,,,0,,2536,-5.7
129,서산,2021-01-06 01:00,-7.3,,.1,0,63,2.2,-13.1,1026.9,1030.2,,,,6,,2204,-4.6
129,서산,2021-01-06 02:00,-7.8,,1.1,70,71,2.4,-12.1,1026.6,1029.9,,,,9,,1211,-4.9
129,서산,2021-01-06 03:00,-6.6,0,1.5,50,74,2.8,-10.4,1026.3,1029.6,,,,7,,1899,-5.4
129,서산,2021-01-06 04:00,-7.2,,1.5,20,73,2.6,-11.2,1025.4,1028.7,,,,1,,2330,-5.5
129,서산,2021-01-06 05:00,-7.7,,1.8,50,75,2.6,-11.3,1024.5,1027.8,,,,0,,2468,-5.9
129,서산,2021-01-06 06:00,-8.5,,.8,70,79,2.6,-11.4,1025.1,1028.4,,,,2,,2199,-5.5
129,서산,2021-01-06 07:00,-8.9,,2.2,50,80,2.5,-11.7,1024.6,1027.9,,,,9,,868,-5.6
129,서산,2021-01-06 08:00,-9,,1.7,50,76,2.4,-12.4,1024.7,1028,0,0,,5,,990,-5.8
129,서산,2021-01-06 09:00,-7.8,,1.6,50,68,2.3,-12.6,1025.2,1028.5,.7,.29,,6,,1343,-4.3
129,서산,2021-01-06 10:00,-5.6,,.8,70,63,2.5,-11.5,1025.2,1028.5,1,.87,,5,,1445,-1
129,서산,2021-01-06 11:00,-4.9,,2.7,20,61,2.6,-11.2,1023.9,1027.2,1,1.38,,7,,1430,0
129,서산,2021-01-06 12:00,-4.1,,2.2,50,52,2.3,-12.5,1023.5,1026.8,1,1.74,,2,,1818,1.9
129,서산,2021-01-06 13:00,-3.3,,2.6,20,50,2.4,-12.2,1021.2,1024.5,1,1.87,,5,,1498,2.6
129,서산,2021-01-06 14:00,-2.6,,2,20,47,2.4,-12.3,1019.8,1023,1,1.83,,0,,1406,3.4
129,서산,2021-01-06 15:00,-1.9,,.7,270,45,2.4,-12.2,1019.5,1022.7,1,1.49,,0,,1308,2.3
129,서산,2021-01-06 16:00,-2,,1.6,200,46,2.4,-12.1,1019.2,1022.4,1,.99,,0,,1073,-.5
129,서산,2021-01-06 17:00,-3,,2.4,180,50,2.5,-11.9,1018.1,1021.3,.9,.41,,0,,1513,-.7
129,서산,2021-01-06 18:00,-4,,3.5,230,76,3.5,-7.6,1017.7,1021,0,.02,,10,,550,-1
129,서산,2021-01-06 19:00,-4.1,,2.7,180,88,4,-5.7,1017.2,1020.5,,,,10,,489,-.9
129,서산,2021-01-06 20:00,-2.7,,4.3,250,84,4.2,-5,1016.5,1019.7,,,.5,8,,215,-.9
129,서산,2021-01-06 21:00,-3,.5,8.1,290,87,4.3,-4.8,1016.3,1019.5,,,.5,10,,72,-.8
129,서산,2021-01-06 22:00,-2.6,,9.1,270,64,3.2,-8.4,1015.5,1018.7,,,.2,8,,1769,-.8
129,서산,2021-01-06 23:00,-3.5,,7,270,52,2.5,-11.9,1015.7,1018.9,,,,4,,2413,-1.1
129,서산,2021-01-07 00:00,-6.7,.5,9.5,320,69,2.6,-11.4,1017.6,1020.9,,,,10,,140,-1
129,서산,2021-01-07 01:00,-7.2,,7.1,320,63,2.3,-13,1018.8,1022.1,,,,10,,685,-1.2
129,서산,2021-01-07 02:00,-8.4,,3.5,340,85,2.8,-10.4,1020.1,1023.4,,,3.4,10,,46,-1.1
129,서산,2021-01-07 03:00,-9.8,.8,3.1,340,85,2.5,-11.8,1020.9,1024.2,,,9.5,10,,103,-1
129,서산,2021-01-07 04:00,-10.6,,4.7,340,82,2.3,-13,1021.4,1024.7,,,10.9,10,,226,-.9
129,서산,2021-01-07 05:00,-11.1,,4.2,340,77,2,-14.3,1021.8,1025.2,,,10.5,9,,540,-.8
129,서산,2021-01-07 06:00,-11.1,0,4.6,340,69,1.8,-15.6,1023,1026.4,,,9.8,8,,1116,-.8
129,서산,2021-01-07 07:00,-11.3,,4.8,340,66,1.7,-16.4,1023.5,1026.9,,,9.3,9,,98,-.9
129,서산,2021-01-07 08:00,-11.4,,4.7,340,65,1.7,-16.6,1024.1,1027.5,0,0,8.7,8,,98,-.9
129,서산,2021-01-07 09:00,-11.3,0,4.4,340,63,1.6,-16.9,1025,1028.4,0,.2,8.2,7,,451,-.9
129,서산,2021-01-07 10:00,-10.6,,4,360,58,1.6,-17.2,1025.6,1029,.7,.67,7.6,7,,2396,-.9
129,서산,2021-01-07 11:00,-10,,4.5,340,57,1.6,-16.9,1025.4,1028.8,.3,.93,7.1,8,,2424,-.8
129,서산,2021-01-07 12:00,-9.6,0,4.9,340,56,1.7,-16.7,1025.1,1028.5,.5,1.22,6.6,9,,2385,-.7
129,서산,2021-01-07 13:00,-9.4,,4.1,360,54,1.6,-17,1024.3,1027.6,.8,1.55,6.1,9,,2430,-.7
129,서산,2021-01-07 14:00,-10,,4.6,360,51,1.5,-18.2,1023.7,1027.1,.9,1.68,5.9,7,,4319,-.6
129,서산,2021-01-07 15:00,-10.1,,4.8,340,52,1.5,-18.1,1023.8,1027.2,.7,.99,5.8,8,,5010,-.7
129,서산,2021-01-07 16:00,-10.2,,4.1,340,59,1.7,-16.6,1024.2,1027.6,.1,.66,5.7,9,,5010,-.8
129,서산,2021-01-07 17:00,-11,,2.8,360,67,1.8,-15.9,1024.3,1027.7,0,.27,5.5,9,,1087,-.8
129,서산,2021-01-07 18:00,-11.4,,3,20,69,1.8,-15.9,1024.3,1027.7,0,.03,5.4,6,,1111,-.9
129,서산,2021-01-07 19:00,-11.4,,2,20,63,1.6,-17,1024.1,1027.5,,,5.3,4,,3654,-1
129,서산,2021-01-07 20:00,-11.4,,1.8,360,72,1.8,-15.4,1024.1,1027.5,,,5.2,1,,727,-1.1
129,서산,2021-01-07 21:00,-11.4,0,2.4,20,76,2,-14.7,1023.9,1027.3,,,5.2,8,,356,-1.1
129,서산,2021-01-07 22:00,-11.4,,2.8,20,78,2,-14.4,1023.5,1026.9,,,5.2,2,,439,-1.1
129,서산,2021-01-07 23:00,-11.6,,2.7,20,76,1.9,-14.9,1023.2,1026.6,,,5.2,4,,543,-1.1
129,서산,2021-01-08 00:00,-12.2,0,2,20,82,2,-14.6,1023.1,1026.5,,,5.6,10,,217,-1.1
129,서산,2021-01-08 01:00,-12.3,,2.1,50,83,2,-14.5,1022.8,1026.2,,,5.9,9,,329,-1.1
129,서산,2021-01-08 02:00,-12.8,,3.4,20,81,1.9,-15.3,1023.2,1026.6,,,6.4,8,,278,-1.1
129,서산,2021-01-08 03:00,-13,0,3.8,360,77,1.7,-16.1,1023.8,1027.2,,,6.5,10,,508,-1.1
129,서산,2021-01-08 04:00,-13.3,,3,360,79,1.7,-16.1,1023.8,1027.2,,,6.5,3,,317,-1.1
129,서산,2021-01-08 05:00,-13,,3.1,360,66,1.5,-18,1023.7,1027.1,,,6.4,10,,1534,-1.1
129,서산,2021-01-08 06:00,-13.7,0,3,20,68,1.5,-18.3,1023.7,1027.1,,,6.4,10,,2951,-1.2
129,서산,2021-01-08 07:00,-14.4,,1.8,50,69,1.4,-18.8,1023.6,1027,,,6.3,0,,2201,-1.2
129,서산,2021-01-08 08:00,-15.3,,1,70,75,1.4,-18.7,1023.6,1027,0,0,6.2,0,,1520,-1.3
129,서산,2021-01-08 09:00,-13.8,0,1.7,20,66,1.4,-18.7,1023.8,1027.2,.7,.26,5.7,4,,2536,-1.3
129,서산,2021-01-08 10:00,-13.8,,2.8,70,60,1.3,-19.9,1023.8,1027.2,1,.9,5.7,6,,5010,-1.2
129,서산,2021-01-08 11:00,-12.7,,2.7,50,53,1.2,-20.3,1023.5,1026.9,1,1.47,5.3,4,,5010,-1.1
129,서산,2021-01-08 12:00,-12,,2.9,50,53,1.3,-19.6,1022.6,1026,1,1.83,5.2,4,,4339,-.9
129,서산,2021-01-08 13:00,-11.1,,2.5,50,54,1.4,-18.5,1021.4,1024.8,1,1.93,5,7,,5010,-.8
129,서산,2021-01-08 14:00,-10.5,,2.6,360,54,1.5,-18,1021,1024.3,1,1.9,4.8,6,,5010,-.7
129,서산,2021-01-08 15:00,-10.5,,2.2,20,63,1.7,-16.1,1020.8,1024.1,1,1.54,5.1,8,,5010,-.7
129,서산,2021-01-08 16:00,-10.9,,1.3,20,63,1.7,-16.5,1020.9,1024.3,.8,.76,5.1,8,,3733,-.8
129,서산,2021-01-08 17:00,-11.9,,.4,0,72,1.8,-15.9,1020.8,1024.2,.7,.35,5.3,8,,1752,-.9
129,서산,2021-01-08 18:00,-12.1,0,.1,0,78,1.9,-15.1,1021.1,1024.5,.2,.04,5.4,10,,587,-1.1
129,서산,2021-01-08 19:00,-12.3,,1.2,200,84,2,-14.4,1021.4,1024.8,,,5.9,10,,365,-1.1
129,서산,2021-01-08 20:00,-12.3,,1.2,230,86,2.1,-14.1,1021.9,1025.3,,,7.2,9,,184,-1.1
129,서산,2021-01-08 21:00,-12.5,0,.5,200,85,2,-14.5,1022.1,1025.5,,,8.6,10,,101,-1
129,서산,2021-01-08 22:00,-12.4,,0,0,85,2,-14.4,1022.1,1025.5,,,9.8,9,,214,-1
129,서산,2021-01-08 23:00,-12.5,,.1,0,85,2,-14.5,1022.1,1025.5,,,10,6,,667,-.9
129,서산,2021-01-09 00:00,-12,0,1,50,83,2,-14.3,1022,1025.4,,,9.9,9,,776,-.9
129,서산,2021-01-09 01:00,-12.8,,2.3,50,73,1.7,-16.6,1021.9,1025.3,,,9.7,8,,781,-.9
129,서산,2021-01-09 02:00,-14.9,,1.3,70,73,1.4,-18.6,1022.1,1025.5,,,9.6,2,,1931,-.9
129,서산,2021-01-09 03:00,-15.9,0,.9,70,72,1.3,-19.7,1022.4,1025.8,,,9.6,10,,2138,-1
129,서산,2021-01-09 04:00,-17.5,,.4,0,72,1.1,-21.3,1021.9,1025.3,,,9.5,9,,2228,-1
129,서산,2021-01-09 05:00,-16.4,,.8,70,68,1.2,-20.9,1021.8,1025.2,,,9.4,1,,2559,-1.1
129,서산,2021-01-09 06:00,-18.2,,.7,50,79,1.2,-20.9,1021.8,1025.3,,,9.3,3,,2773,-1.2
129,서산,2021-01-09 07:00,-17,,1.1,50,69,1.1,-21.3,1021.8,1025.2,,,9.3,10,,2502,-1.2
129,서산,2021-01-09 08:00,-19.3,,.5,360,76,1,-22.4,1021.5,1025,0,0,9.2,10,,1377,-1.3
129,서산,2021-01-09 09:00,-18.4,,.2,0,75,1.1,-21.7,1022.3,1025.8,.7,.12,8.5,5,,2591,-1.3
129,서산,2021-01-09 10:00,-14.9,,0,0,63,1.2,-20.3,1023.1,1026.5,1,.35,8.3,0,,5010,-1.1
129,서산,2021-01-09 11:00,-12.7,,.8,250,56,1.3,-19.6,1023.1,1026.5,1,.51,8.2,2,,5010,-1
129,서산,2021-01-09 12:00,-10.4,,.8,250,48,1.3,-19.3,1022.4,1025.8,1,.56,7.9,7,,4827,-.8
129,서산,2021-01-09 13:00,-8.8,,1.1,360,44,1.4,-18.8,1021.4,1024.7,1,.64,7.4,6,,3935,-.6
129,서산,2021-01-09 14:00,-7.8,,.6,360,49,1.7,-16.6,1021.3,1024.6,1,.56,7.5,9,,2435,-.5
129,서산,2021-01-09 15:00,-8.6,0,1.5,20,74,2.4,-12.4,1021.3,1024.6,.3,.48,7.8,9,,606,-.5
129,서산,2021-01-09 16:00,-8.5,,.8,90,71,2.3,-12.8,1021.3,1024.6,.6,.29,7.7,4,,2031,-.4
129,서산,2021-01-09 17:00,-8.8,,.6,200,76,2.4,-12.2,1021.5,1024.8,.2,.14,7.8,8,,1683,-.5
129,서산,2021-01-09 18:00,-9.9,0,.8,180,84,2.4,-12,1021.8,1025.1,0,.01,7.7,5,,1551,-.6
129,서산,2021-01-09 19:00,-9.8,,.7,230,84,2.5,-11.9,1022.6,1025.9,,,7.7,10,,1508,-.7
129,서산,2021-01-09 20:00,-10.1,,.1,0,87,2.5,-11.8,1023.1,1026.4,,,7.6,9,,1737,-.7
129,서산,2021-01-09 21:00,-10.6,0,.4,0,87,2.4,-12.3,1023.4,1026.8,,,7.5,7,,1185,-.7
129,서산,2021-01-09 22:00,-11.3,,0,0,89,2.3,-12.7,1024,1027.4,,,7.5,8,,3012,-.8
129,서산,2021-01-09 23:00,-10.5,,.6,50,88,2.4,-12.1,1023.9,1027.3,,,7.6,9,,909,-.8
