지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),지면온도(°C)
257,양산시,2019-01-03 12:00,5.7,,2.3,290,22,2,-14.4,1032.7,1034.6,1,1.21,,0,,1033,8.1
257,양산시,2019-01-03 13:00,7.7,,1.3,320,21,2.2,-13.3,1031.8,1033.7,1,1.28,,0,,1008,10.5
257,양산시,2019-01-03 14:00,7.6,,1.7,320,18,1.9,-15.2,1031.1,1033,1,1.22,,0,,696,11.4
257,양산시,2019-01-03 15:00,8.6,,2.7,320,17,1.9,-15.1,1031,1032.8,1,1.02,,0,,719,9.1
257,양산시,2019-01-03 16:00,8.6,,1.8,340,17,1.9,-15.1,1031.4,1033.2,1,.67,,0,,763,2.5
257,양산시,2019-01-03 17:00,7.4,,1.3,290,17,1.7,-16.1,1031.6,1033.5,.9,.25,,0,,820,.7
257,양산시,2019-01-03 18:00,3.9,,1.2,180,23,1.8,-15.4,1032.2,1034.1,0,0,,0,,1055,-.7
257,양산시,2019-01-03 19:00,1.9,,.3,0,27,1.9,-15.1,1032.3,1034.2,,,,0,,1129,-1.4
257,양산시,2019-01-03 20:00,.3,,1,140,35,2.2,-13.4,1032.6,1034.5,,,,0,,1159,-2.1
257,양산시,2019-01-03 21:00,-1,,.3,0,41,2.3,-12.6,1032.9,1034.8,,,,0,,1270,-2.7
257,양산시,2019-01-03 22:00,-1.5,,1.3,200,46,2.5,-11.6,1032.7,1034.6,,,,0,,1309,-3.1
257,양산시,2019-01-03 23:00,-2.4,,.7,180,48,2.5,-11.9,1032.7,1034.6,,,,0,,1346,-3.5
257,양산시,2019-01-04 00:00,-2.5,,.7,90,49,2.5,-11.7,1032.6,1034.5,,,,0,,1162,-3.9
257,양산시,2019-01-04 01:00,-3,,1.1,230,57,2.8,-10.3,1032.9,1034.8,,,,0,,1212,-4.2
257,양산시,2019-01-04 02:00,-3.3,,.9,230,52,2.5,-11.7,1032.9,1034.8,,,,0,,1376,-4.4
257,양산시,2019-01-04 03:00,-3.3,,1.1,250,57,2.7,-10.6,1032.6,1034.5,,,,0,,1469,-4.6
257,양산시,2019-01-04 04:00,-3.2,,1,70,47,2.3,-12.9,1031.4,1033.3,,,,0,,1364,-4.9
257,양산시,2019-01-04 05:00,-4.3,,.9,200,57,2.5,-11.5,1031.2,1033.1,,,,1,,1432,-5.1
257,양산시,2019-01-04 06:00,-3.6,,1.7,200,53,2.5,-11.8,1031.7,1033.6,,,,0,,1516,-5.2
257,양산시,2019-01-04 07:00,-3.9,,.9,180,54,2.5,-11.8,1031.3,1033.2,,,,0,,1527,-5.5
257,양산시,2019-01-04 08:00,-3.9,,.5,50,58,2.7,-10.9,1030.5,1032.4,0,0,,0,,1322,-5.5
257,양산시,2019-01-04 09:00,-2,,1.2,230,51,2.7,-10.8,1031.3,1033.2,.3,.18,,0,,1246,-4.1
257,양산시,2019-01-04 10:00,2.4,,1.9,250,31,2.3,-13,1031.2,1033.1,1,.66,,0,,1233,-.5
257,양산시,2019-01-04 11:00,4.5,,1,250,25,2.1,-13.8,1030.1,1032,1,.85,,6,,1094,3
257,양산시,2019-01-04 12:00,6,,3.4,250,24,2.3,-13,1029.3,1031.2,1,1.17,,8,,969,6.3
257,양산시,2019-01-04 13:00,6.1,,3,250,25,2.3,-12.5,1028,1029.9,.2,.53,,10,,823,4.2
257,양산시,2019-01-04 14:00,7.3,,2.8,250,25,2.6,-11.4,1027.1,1028.9,.1,.46,,9,,782,4.9
257,양산시,2019-01-04 15:00,7.8,,1.5,250,22,2.3,-12.6,1026.6,1028.4,.8,.63,,8,,721,5.7
257,양산시,2019-01-04 16:00,7.3,,1.8,290,23,2.3,-12.5,1026.6,1028.4,0,.21,,9,,812,3.4
257,양산시,2019-01-04 17:00,6,,.6,270,26,2.4,-12.1,1026.4,1028.3,.1,.1,,7,,888,1.2
257,양산시,2019-01-04 18:00,5.8,,1,230,27,2.5,-11.8,1026.1,1028,0,0,,1,,932,.7
257,양산시,2019-01-04 19:00,4.9,,.3,0,31,2.7,-10.8,1026,1027.9,,,,9,,877,.9
257,양산시,2019-01-04 20:00,4.3,,1,180,33,2.8,-10.5,1025.8,1027.7,,,,10,,934,-.2
257,양산시,2019-01-04 21:00,5.3,,1.1,250,31,2.8,-10.5,1025.3,1027.2,,,,2,,896,.6
257,양산시,2019-01-04 22:00,5,,1.4,200,32,2.8,-10.3,1025.6,1027.5,,,,9,,933,.8
257,양산시,2019-01-04 23:00,5.4,,1.2,200,30,2.7,-10.8,1025.1,1027,,,,9,,944,.9
257,양산시,2019-01-05 00:00,5.2,,.9,270,35,3.1,-9,1024.5,1026.4,,,,10,,952,.9
257,양산시,2019-01-05 01:00,5.1,,2.5,320,41,3.6,-7,1024.6,1026.5,,,,10,,854,1.2
257,양산시,2019-01-05 02:00,5.3,,1.7,320,42,3.7,-6.6,1024.6,1026.5,,,,9,,846,1.2
257,양산시,2019-01-05 03:00,4.8,,1,180,45,3.9,-6.1,1024.2,1026.1,,,,10,,783,1.3
257,양산시,2019-01-05 04:00,4.9,,3,20,49,4.2,-4.9,1023.7,1025.6,,,,10,,787,1.4
257,양산시,2019-01-05 05:00,4.4,,1.4,180,52,4.3,-4.6,1023.1,1025,,,,10,,693,1.2
257,양산시,2019-01-05 06:00,5,,3.2,290,50,4.4,-4.5,1023,1024.9,,,,10,,538,1.5
257,양산시,2019-01-05 07:00,5.1,,2.8,290,49,4.3,-4.7,1023.1,1025,,,,10,,520,1.5
257,양산시,2019-01-05 08:00,4.5,,1.8,250,52,4.4,-4.5,1023.4,1025.3,0,0,,10,,527,1.4
257,양산시,2019-01-05 09:00,5.3,,1.6,340,42,3.7,-6.6,1023.8,1025.7,0,.05,,9,,544,2.1
257,양산시,2019-01-05 10:00,5.4,,1.2,230,43,3.8,-6.2,1024.5,1026.4,0,.11,,10,,564,3.3
257,양산시,2019-01-05 11:00,6.7,,1.4,230,33,3.2,-8.4,1023.9,1025.7,0,.49,,9,,590,7.3
257,양산시,2019-01-05 12:00,7.8,,4,320,30,3.2,-8.7,1023.1,1024.9,.9,1.1,,6,,783,13.8
257,양산시,2019-01-05 13:00,9.1,,1.9,270,29,3.3,-8,1021.9,1023.7,1,1.18,,3,,767,15
257,양산시,2019-01-05 14:00,10.8,,2.2,290,23,3,-9.5,1020.9,1022.7,1,1.14,,0,,519,15.1
257,양산시,2019-01-05 15:00,10.9,,3.3,340,19,2.5,-11.8,1020.9,1022.7,1,.95,,1,,545,12.6
257,양산시,2019-01-05 16:00,10.7,,3.2,360,20,2.6,-11.4,1021.3,1023.1,1,.64,,0,,589,6.4
257,양산시,2019-01-05 17:00,9,,3.9,320,19,2.2,-13.4,1021.6,1023.4,.9,.24,,1,,654,3.9
257,양산시,2019-01-05 18:00,5.5,,.8,160,24,2.2,-13.5,1022.1,1024,0,0,,,,778,1.1
257,양산시,2019-01-05 19:00,3.1,,1.2,160,29,2.2,-13.2,1022.9,1024.8,,,,0,,888,-.7
257,양산시,2019-01-05 20:00,2.2,,.9,110,32,2.3,-12.8,1023.3,1025.2,,,,0,,927,-1
257,양산시,2019-01-05 21:00,1.5,,1.5,70,34,2.3,-12.6,1024,1025.9,,,,0,,842,-1.6
257,양산시,2019-01-05 22:00,1.4,,1.4,20,38,2.6,-11.4,1023.9,1025.8,,,,0,,880,-2
257,양산시,2019-01-05 23:00,-.4,,.6,20,42,2.5,-11.7,1024,1025.9,,,,0,,884,-2.5
257,양산시,2019-01-06 00:00,-1.3,,.7,50,46,2.6,-11.4,1024.3,1026.2,,,,0,,895,-2.9
257,양산시,2019-01-06 01:00,-2.4,,.4,0,51,2.6,-11.1,1024.2,1026.1,,,,0,,955,-3.3
257,양산시,2019-01-06 02:00,-1.9,,.6,90,46,2.4,-12,1024.8,1026.7,,,,1,,905,-3.4
257,양산시,2019-01-06 03:00,-1.3,,.8,20,44,2.4,-12,1025.1,1027,,,,10,,951,-2.9
257,양산시,2019-01-06 04:00,-1.5,,.4,0,49,2.7,-10.8,1025.3,1027.2,,,,9,,942,-2.5
257,양산시,2019-01-06 05:00,-1.6,,0,0,53,2.9,-9.9,1025.1,1027,,,,9,,905,-2.4
257,양산시,2019-01-06 06:00,-.3,,1.6,200,41,2.5,-11.9,1025.4,1027.3,,,,9,,988,-2.2
257,양산시,2019-01-06 07:00,-1.7,,.2,0,49,2.6,-11,1025.5,1027.4,,,,8,,1009,-2.8
257,양산시,2019-01-06 08:00,-.2,,1.4,200,42,2.5,-11.5,1025.5,1027.4,0,.01,,9,,976,-1.7
257,양산시,2019-01-06 09:00,.6,,.9,230,41,2.6,-11.1,1026.3,1028.2,0,.13,,9,,903,-.7
257,양산시,2019-01-06 10:00,2.4,,.9,270,37,2.7,-10.8,1026.7,1028.6,.5,.33,,5,,1044,0
257,양산시,2019-01-06 11:00,3.4,,1,270,37,2.9,-9.9,1026.3,1028.2,.9,.72,,0,,992,3.6
257,양산시,2019-01-06 12:00,6,,1.2,180,36,3.4,-7.9,1025.6,1027.5,1,1.13,,0,,917,10.1
257,양산시,2019-01-06 13:00,7.7,,2.3,250,34,3.6,-7.2,1024.4,1026.2,1,1.21,,0,,864,13.4
257,양산시,2019-01-06 14:00,8.8,,2.3,250,34,3.8,-6.2,1023.7,1025.5,1,1.14,,0,,573,13.7
257,양산시,2019-01-06 15:00,9.4,,2.2,250,32,3.8,-6.4,1023.5,1025.3,1,.98,,1,,586,11.7
257,양산시,2019-01-06 16:00,8.8,,3.3,320,32,3.6,-7,1024.3,1026.1,1,.62,,1,,606,5.3
257,양산시,2019-01-06 17:00,7.7,,3.2,320,29,3,-9.2,1024.1,1025.9,.9,.23,,0,,657,3.1
257,양산시,2019-01-06 18:00,4.8,,1.2,180,36,3.1,-9,1024.6,1026.5,0,.01,,0,,791,.5
257,양산시,2019-01-06 19:00,3,,1.3,160,40,3,-9.3,1025.1,1027,,,,0,,858,-1.2
257,양산시,2019-01-06 20:00,1.2,,.7,250,54,3.6,-7,1025.8,1027.7,,,,6,,922,-1.1
257,양산시,2019-01-06 21:00,-.1,,.4,0,57,3.5,-7.6,1026.2,1028.1,,,,0,,809,-1.8
257,양산시,2019-01-06 22:00,-1.5,,.6,160,60,3.3,-8.2,1026.1,1028,,,,0,,934,-2.3
257,양산시,2019-01-06 23:00,-.4,,.3,0,61,3.6,-7,1026.1,1028,,,,10,,951,-2.2
257,양산시,2019-01-07 00:00,-1.8,,.1,0,59,3.2,-8.7,1026.3,1028.2,,,,7,,940,-2.8
257,양산시,2019-01-07 01:00,-2.5,,1,230,68,3.5,-7.6,1026.5,1028.4,,,,0,,947,-3.4
257,양산시,2019-01-07 02:00,-2,,.5,70,55,2.9,-9.8,1026.5,1028.4,,,,0,,1027,-3.7
257,양산시,2019-01-07 03:00,-2.5,,.7,50,60,3,-9.2,1026.3,1028.2,,,,0,,1037,-3.9
257,양산시,2019-01-07 04:00,-2.9,,1.2,230,59,2.9,-9.8,1025.9,1027.8,,,,0,,1153,-4.3
257,양산시,2019-01-07 05:00,-2.6,,1,230,53,2.7,-10.8,1025.9,1027.8,,,,0,,1225,-4.4
257,양산시,2019-01-07 06:00,-2.2,,1.1,200,44,2.3,-12.8,1026.1,1028,,,,0,,1183,-4.5
257,양산시,2019-01-07 07:00,-1.4,,2.1,230,45,2.5,-11.8,1026.2,1028.1,,,,0,,1166,-4.4
257,양산시,2019-01-07 08:00,-1.3,,3.4,200,50,2.8,-10.4,1026.6,1028.5,0,.01,,4,,1108,-3.7
257,양산시,2019-01-07 09:00,1,,2.3,200,37,2.4,-12,1026.8,1028.7,.4,.18,,6,,1231,-2.2
257,양산시,2019-01-07 10:00,4,,2,230,23,1.9,-15.3,1027,1028.9,1,.59,,4,,1076,-.3
257,양산시,2019-01-07 11:00,5.7,,2.9,270,22,2,-14.4,1026.6,1028.5,1,.84,,2,,1010,3.5
257,양산시,2019-01-07 12:00,7,,1.7,270,21,2.1,-13.8,1025.6,1027.4,1,.99,,0,,958,7.4
257,양산시,2019-01-07 13:00,8.2,,1.8,320,21,2.3,-12.8,1024.3,1026.1,1,1.12,,0,,863,11
257,양산시,2019-01-07 14:00,8.7,,2.8,290,21,2.4,-12.4,1024.2,1026,1,1.11,,0,,562,11.9
257,양산시,2019-01-07 15:00,9.1,,2.5,320,22,2.5,-11.5,1023.6,1025.4,1,.93,,1,,563,10
257,양산시,2019-01-07 16:00,8.5,,3.2,320,23,2.6,-11.4,1024.7,1026.5,1,.6,,3,,596,4.2
257,양산시,2019-01-07 17:00,7.4,,2.1,290,24,2.5,-11.9,1024.4,1026.2,.7,.19,,5,,671,2.1
257,양산시,2019-01-07 18:00,4.7,,1.4,160,30,2.6,-11.4,1024.2,1026.1,0,.01,,7,,751,-.4
257,양산시,2019-01-07 19:00,4.4,,1,200,31,2.6,-11.2,1024.5,1026.4,,,,8,,753,-.8
257,양산시,2019-01-07 20:00,3.9,,1.2,200,34,2.8,-10.5,1025,1026.9,,,,8,,1387,-.7
257,양산시,2019-01-07 21:00,4,,1.4,180,35,2.8,-10.1,1024.6,1026.5,,,,8,,1611,-.5
257,양산시,2019-01-07 22:00,3.1,,1.3,180,38,2.9,-9.8,1024.7,1026.6,,,,8,,1778,-.9
257,양산시,2019-01-07 23:00,3.4,,1.2,180,37,2.9,-9.9,1024.6,1026.5,,,,8,,1575,-1
257,양산시,2019-01-08 00:00,2.4,,1,160,40,2.9,-9.8,1024.5,1026.4,,,,7,,1567,-1.2
257,양산시,2019-01-08 01:00,1.5,,1.1,200,44,3,-9.4,1024.4,1026.3,,,,9,,1586,-1.5
257,양산시,2019-01-08 02:00,.3,,1,230,55,3.4,-7.7,1024.7,1026.6,,,,9,,1515,-1.9
257,양산시,2019-01-08 03:00,-.1,,1.1,200,50,3,-9.2,1024.6,1026.5,,,,10,,1419,-2.2
257,양산시,2019-01-08 04:00,0,,1.3,200,52,3.2,-8.7,1024.4,1026.3,,,,9,,1526,-2.1
257,양산시,2019-01-08 05:00,.7,,1.2,200,52,3.3,-8,1024.1,1026,,,,9,,1483,-2.1
257,양산시,2019-01-08 06:00,-.2,,1.9,230,66,4,-5.7,1024.5,1026.4,,,,9,,1286,-1.9
257,양산시,2019-01-08 07:00,-.4,,1.9,230,61,3.6,-7,1024.8,1026.7,,,,8,,1578,-2.2
257,양산시,2019-01-08 08:00,-.4,,1.7,230,69,4.1,-5.4,1025.3,1027.2,0,.01,,7,,1375,-2.1
257,양산시,2019-01-08 09:00,3,,1.4,320,44,3.3,-8,1025.2,1027.1,.4,.19,,0,,1514,-1.5
257,양산시,2019-01-08 10:00,4.4,,2,270,41,3.4,-7.7,1025.3,1027.2,1,.59,,0,,1284,-.2
257,양산시,2019-01-08 11:00,5.7,,2.8,250,37,3.4,-7.8,1024.4,1026.3,1,.9,,0,,1263,4.3
257,양산시,2019-01-08 12:00,6.1,,1.9,320,35,3.3,-8.2,1023.6,1025.5,1,1.08,,1,,1190,10.5
257,양산시,2019-01-08 13:00,7.1,,3,290,34,3.4,-7.7,1022.5,1024.3,1,1.17,,0,,1157,13
257,양산시,2019-01-08 14:00,7.6,,3.5,270,34,3.6,-7.2,1022.4,1024.2,1,1.09,,0,,834,12.7
257,양산시,2019-01-08 15:00,7.6,,3.4,320,31,3.2,-8.4,1022.1,1023.9,1,.84,,3,,944,9.4
257,양산시,2019-01-08 16:00,7.5,,3,320,30,3.1,-8.9,1022.4,1024.2,1,.48,,7,,1095,6.5
257,양산시,2019-01-08 17:00,7,,2.7,290,31,3.1,-9,1022.3,1024.1,1,.28,,7,,1265,4.6
257,양산시,2019-01-08 18:00,5.5,,1.3,20,34,3.1,-9.1,1023.1,1025,0,.02,,6,,1526,1.4
257,양산시,2019-01-08 19:00,4.7,,2.3,340,31,2.6,-11,1024.3,1026.2,,,,7,,1820,0
257,양산시,2019-01-08 20:00,3.5,,2.8,320,32,2.5,-11.6,1025.3,1027.2,,,,0,,2046,-.9
257,양산시,2019-01-08 21:00,2,,4.2,320,26,1.8,-15.5,1026.3,1028.2,,,,0,,1956,-1
257,양산시,2019-01-08 22:00,.5,,1.8,340,30,1.9,-15.1,1026.8,1028.7,,,,0,,1656,-1.8
257,양산시,2019-01-08 23:00,.6,,2.6,290,32,2,-14.2,1027.5,1029.4,,,,5,,1598,-2.2
257,양산시,2019-01-09 00:00,.1,,3.5,50,34,2.1,-13.9,1028.1,1030,,,,7,,1688,-2.4
257,양산시,2019-01-09 01:00,0,,3,360,36,2.2,-13.3,1029,1030.9,,,,10,,1781,-2.1
257,양산시,2019-01-09 02:00,-.2,,3,20,39,2.3,-12.5,1030.1,1032,,,,10,,1819,-2.2
257,양산시,2019-01-09 03:00,-.8,,2.3,20,39,2.3,-13,1030.6,1032.5,,,,10,,1513,-2.3
257,양산시,2019-01-09 04:00,-1,,2.1,360,38,2.2,-13.5,1031.3,1033.2,,,,10,,1660,-2.4
257,양산시,2019-01-09 05:00,-1.4,,1.9,360,41,2.3,-12.9,1032,1033.9,,,,10,,1776,-2.6
257,양산시,2019-01-09 06:00,-1.8,,1.7,20,41,2.2,-13.3,1032.3,1034.2,,,,10,,1818,-2.5
257,양산시,2019-01-09 07:00,-2.2,,.7,160,43,2.2,-13.1,1032.8,1034.7,,,,9,,1974,-2.7
257,양산시,2019-01-09 08:00,-2.2,,1.7,290,44,2.3,-12.8,1032.6,1034.5,0,.01,,6,,1918,-3.1
257,양산시,2019-01-09 09:00,-1.4,,1.3,200,42,2.3,-12.6,1032.6,1034.5,.4,.19,,10,,1598,-1.9
257,양산시,2019-01-09 10:00,.7,,1.4,290,38,2.4,-12,1032.9,1034.8,1,.62,,0,,1345,-.3
257,양산시,2019-01-09 11:00,2.4,,1.5,250,37,2.7,-10.8,1032.1,1034,1,.96,,4,,1255,4
257,양산시,2019-01-09 12:00,4.7,,2.3,270,36,3.1,-9.1,1031.5,1033.4,1,1.16,,2,,1195,10.1
257,양산시,2019-01-09 13:00,5.4,,2.5,290,36,3.2,-8.5,1030.3,1032.2,1,1.13,,4,,877,10.4
257,양산시,2019-01-09 14:00,5.7,,2.7,320,35,3.2,-8.6,1029.9,1031.8,.5,.64,,9,,997,8.5
257,양산시,2019-01-09 15:00,5.8,,2.3,290,34,3.1,-8.8,1029.5,1031.4,.1,.54,,9,,908,7.9
257,양산시,2019-01-09 16:00,5.7,,2,270,34,3.1,-8.9,1029.9,1031.8,.7,.5,,8,,887,4.9
257,양산시,2019-01-09 17:00,4.9,,1.5,290,36,3.1,-8.9,1029.7,1031.6,.4,.13,,4,,1060,2.1
257,양산시,2019-01-09 18:00,2.6,,1.4,180,42,3.1,-9,1029.3,1031.2,0,.01,,9,,1217,-.4
257,양산시,2019-01-09 19:00,1.3,,.8,160,48,3.2,-8.5,1029.7,1031.6,,,,8,,1301,-1.5
257,양산시,2019-01-09 20:00,1.6,,1.3,230,50,3.4,-7.7,1029,1030.9,,,,10,,1140,-.8
257,양산시,2019-01-09 21:00,1,,1.9,200,51,3.3,-8,1028.9,1030.8,,,,0,,1335,-1.2
257,양산시,2019-01-09 22:00,-1,,.4,0,57,3.2,-8.4,1028.2,1030.1,,,,5,,1586,-1.8
257,양산시,2019-01-09 23:00,-.7,,1.7,230,61,3.5,-7.3,1028.3,1030.2,,,,7,,1535,-2
257,양산시,2019-01-10 00:00,-.5,,1.8,230,63,3.7,-6.6,1027,1028.9,,,,9,,1534,-1.6
257,양산시,2019-01-10 01:00,-.8,,2.3,200,63,3.6,-6.9,1026.1,1028,,,,8,,1599,-1.7
257,양산시,2019-01-10 02:00,-.9,,1.3,200,66,3.8,-6.4,1025.5,1027.4,,,,9,,1646,-1.9
257,양산시,2019-01-10 03:00,.1,,2.5,200,61,3.8,-6.5,1025.2,1027.1,,,,9,,1555,-1.1
257,양산시,2019-01-10 04:00,.9,,3.1,230,54,3.5,-7.3,1024.7,1026.6,,,,9,,1548,-.7
257,양산시,2019-01-10 05:00,1.2,,2.3,230,54,3.6,-7,1024,1025.9,,,,9,,1486,-.6
