지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),운형(운형약어),시정(10m),지면온도(°C)
257,양산시,2017-01-09 00:00,6.5,,1.7,230,94,9,5.5,1010.5,1012.3,,,,,,1106,5.4
257,양산시,2017-01-09 01:00,6.5,,1.3,230,92,8.8,5.2,1010.1,1011.9,,,,,,1081,5.4
257,양산시,2017-01-09 02:00,6.5,,2.3,230,91,8.8,5.1,1010,1011.8,,,,,,1139,4.5
257,양산시,2017-01-09 03:00,6.5,,1.5,270,91,8.8,5.1,1010.3,1012.1,,,,,,1180,4.3
257,양산시,2017-01-09 04:00,6.6,,2.1,230,87,8.4,4.5,1010.6,1012.4,,,,,,1226,4.3
257,양산시,2017-01-09 05:00,7.9,,3.7,320,71,7.5,2.9,1010.6,1012.4,,,,,,1231,3.6
257,양산시,2017-01-09 06:00,7.9,,4.9,340,66,7,1.9,1010.8,1012.6,,,,,,1114,3
257,양산시,2017-01-09 07:00,7.5,,3.4,340,66,6.8,1.5,1011.7,1013.5,,,,,,1148,2.8
257,양산시,2017-01-09 08:00,7.6,,3.2,340,67,7,1.8,1012.1,1013.9,0,0,,,,1085,4
257,양산시,2017-01-09 09:00,7.3,,2.6,270,62,6.3,.4,1013,1014.8,0,.06,,,,894,4.8
257,양산시,2017-01-09 10:00,7.8,,5.3,320,58,6.1,0,1013.7,1015.5,.2,.31,,,,869,6.4
257,양산시,2017-01-09 11:00,9.5,,1.9,360,50,5.9,-.4,1013.8,1015.6,.8,.83,,,,1086,10.8
257,양산시,2017-01-09 12:00,9.2,,4,290,48,5.6,-1.2,1013.6,1015.4,1,1.26,,,,1034,13.5
257,양산시,2017-01-09 13:00,10.1,,4.7,320,45,5.6,-1.3,1012.9,1014.7,1,1.39,,,,1026,14.7
257,양산시,2017-01-09 14:00,11.3,,3.7,320,40,5.4,-1.8,1012.8,1014.6,1,1.33,,,,996,14.8
257,양산시,2017-01-09 15:00,11.2,,4.2,20,35,4.6,-3.7,1012.9,1014.7,1,1.08,,,,784,10.8
257,양산시,2017-01-09 16:00,10.9,,3.1,20,34,4.4,-4.3,1013.1,1014.9,1,.74,,,,835,8
257,양산시,2017-01-09 17:00,10.1,,3.5,20,33,4.1,-5.4,1014.1,1015.9,1,.28,,,,950,5.9
257,양산시,2017-01-09 18:00,9.1,,3,360,35,4.1,-5.5,1015,1016.8,0,.01,,,,1203,3.9
257,양산시,2017-01-09 19:00,8.4,,3.3,20,36,4,-5.8,1015.9,1017.7,,,,,,1190,2.8
257,양산시,2017-01-09 20:00,5.6,,.7,140,45,4.1,-5.4,1016.5,1018.3,,,,,,1216,1.7
257,양산시,2017-01-09 21:00,6.5,,1.5,20,41,4,-5.8,1016.9,1018.7,,,,,,1258,1
257,양산시,2017-01-09 22:00,3.8,,1.6,180,52,4.2,-5.1,1017.1,1019,,,,,,1181,.1
257,양산시,2017-01-09 23:00,2.9,,1.4,230,61,4.6,-3.8,1017.4,1019.3,,,,,,1245,-.5
257,양산시,2017-01-10 00:00,2.9,,2.7,230,61,4.6,-3.8,1017.6,1019.5,,,,,,1200,-.1
257,양산시,2017-01-10 01:00,2.4,,1.6,250,64,4.6,-3.7,1017.5,1019.4,,,,,,1280,-.4
257,양산시,2017-01-10 02:00,1.5,,2.3,230,67,4.6,-3.9,1017.7,1019.6,,,,,,1254,-.8
257,양산시,2017-01-10 03:00,2.1,,1.8,250,61,4.3,-4.6,1017.9,1019.8,,,,,,1337,-1.1
257,양산시,2017-01-10 04:00,1.1,,1.6,230,71,4.7,-3.5,1017.8,1019.7,,,,,,1286,-1.3
257,양산시,2017-01-10 05:00,.4,,1.5,230,72,4.5,-4,1017.7,1019.6,,,,,,1411,-1.5
257,양산시,2017-01-10 06:00,1.7,,2.2,250,60,4.2,-5.2,1018.1,1020,,,,,,1475,-1.6
257,양산시,2017-01-10 07:00,.4,,1.4,230,65,4.1,-5.4,1018.8,1020.7,,,,,,1562,-1.9
257,양산시,2017-01-10 08:00,.9,,1.7,250,61,4,-5.7,1019.5,1021.4,0,.01,,,,1717,-2.1
257,양산시,2017-01-10 09:00,2.4,,2.4,200,49,3.6,-7.2,1020.3,1022.2,.4,.21,,,,1514,-1.1
257,양산시,2017-01-10 10:00,4,,1.8,250,39,3.2,-8.7,1020.5,1022.4,1,.77,,,,1316,1.4
257,양산시,2017-01-10 11:00,4.9,,4,290,39,3.4,-7.9,1020.5,1022.4,1,1.15,,,,1402,5
257,양산시,2017-01-10 12:00,5.4,,4.2,290,37,3.3,-8.1,1020,1021.9,1,1.39,,,,1289,11
257,양산시,2017-01-10 13:00,5.9,,4,320,35,3.2,-8.4,1019.1,1020.9,1,1.5,,,,1277,12.6
