"Id","Weekly_Sales"
"1_8_2012-11-09",34562.4386213246
"1_8_2012-11-16",34409.3295035617
"1_8_2012-11-23",42088.9885281256
"1_8_2012-11-30",34111.2878825263
"1_8_2012-12-07",42733.731524458
"1_8_2012-12-14",41899.7857206328
"1_8_2012-12-21",42345.049285389
"1_8_2012-12-28",32806.8153610315
"1_8_2013-01-04",31140.736503312
"1_8_2013-01-11",31475.7779534238
"1_8_2013-01-18",31152.7833427235
"1_8_2013-01-25",30219.1787960702
"1_8_2013-02-01",34378.5798063633
"1_8_2013-02-08",35114.3969220905
"1_8_2013-02-15",35748.1516905191
"1_8_2013-02-22",32951.4582503559
"1_8_2013-03-01",32879.5800357975
"1_8_2013-03-08",33281.0481132116
"1_8_2013-03-15",33265.7410646698
"1_8_2013-03-22",33647.8304013583
"1_8_2013-03-29",36635.4822772827
"1_8_2013-04-05",32873.0545905397
"1_8_2013-04-12",33092.5413830353
"1_8_2013-04-19",33338.1050057522
"1_8_2013-04-26",32993.7147272922
"1_8_2013-05-03",33519.3597235375
"1_8_2013-05-10",33387.7631096238
"1_8_2013-05-17",33615.118441428
"1_8_2013-05-24",33951.4249527378
"1_8_2013-05-31",34872.0451397031
"1_8_2013-06-07",33885.3434023252
"1_8_2013-06-14",34050.7304474284
"1_8_2013-06-21",34093.8673828188
"1_8_2013-06-28",34207.1664955651
"1_8_2013-07-05",34217.9791678642
"1_8_2013-07-12",32929.8132610153
"1_8_2013-07-19",32667.7463789473
"1_8_2013-07-26",32736.790129916
"1_9_2012-11-02",16297.226636057
"1_9_2012-11-09",16525.2147138315
"1_9_2012-11-16",16440.3919054197
"1_9_2012-11-23",20749.7247119718
"1_9_2012-11-30",16275.4141750559
"1_9_2012-12-07",21116.2159487381
"1_9_2012-12-14",20642.3050484253
"1_9_2012-12-21",20895.1963402238
"1_9_2012-12-28",15555.5245991187
"1_9_2013-01-04",14641.4484579178
"1_9_2013-01-11",14824.7667759212
"1_9_2013-01-18",14648.0354660335
"1_9_2013-01-25",14138.5514531838
"1_9_2013-02-01",16423.362288164
"1_9_2013-02-08",16831.3961301
"1_9_2013-02-15",17183.7040321545
"1_9_2013-02-22",15635.1692512311
"1_9_2013-03-01",15595.5853443835
"1_9_2013-03-08",15816.818865705
"1_9_2013-03-15",15808.3774292301
"1_9_2013-03-22",16019.2381349556
"1_9_2013-03-29",17678.2990056899
"1_9_2013-04-05",15591.992280506
"1_9_2013-04-12",15712.8971347697
"1_9_2013-04-19",15848.2886362334
"1_9_2013-04-26",15658.4454172327
"1_9_2013-05-03",15948.3055881
"1_9_2013-05-10",15875.6832241016
"1_9_2013-05-17",16001.1735759527
"1_9_2013-05-24",16186.999407221
"1_9_2013-05-31",16696.8833118865
"1_9_2013-06-07",16150.4674562033
"1_9_2013-06-14",16241.9156726493
"1_9_2013-06-21",16265.7769145
"1_9_2013-06-28",16328.4667766062
"1_9_2013-07-05",16334.4509536971
"1_9_2013-07-12",15623.2480125924
"1_9_2013-07-19",15478.9917260617
"1_9_2013-07-26",15516.982861725
"1_10_2012-11-02",16718.4819375853
"1_10_2012-11-09",16951.1658415446
"1_10_2012-11-16",16864.5974888893
"1_10_2012-11-23",21260.5291779308
"1_10_2012-11-30",16696.2195181746
"1_10_2012-12-07",21634.2077510045
"1_10_2012-12-14",21150.9980537874
"1_10_2012-12-21",21408.8567171189
"1_10_2012-12-28",15961.4102918645
"1_10_2013-01-04",15028.1874077232
"1_10_2013-01-11",15215.3644825373
"1_10_2013-01-18",15034.9132370036
"1_10_2013-01-25",14514.6541650933
"1_10_2013-02-01",16847.2172054989
"1_10_2013-02-08",17263.6331424616
"1_10_2013-02-15",17623.145471832
"1_10_2013-02-22",16042.7123122682
"1_10_2013-03-01",16002.3048958989
"1_10_2013-03-08",16228.1356247511
"1_10_2013-03-15",16219.5190150507
"1_10_2013-03-22",16434.7498003734
"1_10_2013-03-29",18127.8045723693
"1_10_2013-04-05",15998.6370605417
"1_10_2013-04-12",16122.0560371551
"1_10_2013-04-19",16260.2582770912
"1_10_2013-04-26",16066.4725228873
"1_10_2013-05-03",16362.3484808111
"1_10_2013-05-10",16288.2209890415
"1_10_2013-05-17",16416.3113101823
"1_10_2013-05-24",16605.9796391394
"1_10_2013-05-31",17126.3616476966
"1_10_2013-06-07",16568.6929873186
"1_10_2013-06-14",16662.0297550804
"1_10_2013-06-21",16686.38341666
"1_10_2013-06-28",16750.3663041407
"1_10_2013-07-05",16756.4738570057
"1_10_2013-07-12",16030.543106663
"1_10_2013-07-19",15883.2831931241
"1_10_2013-07-26",15922.0659050331
"1_11_2012-11-02",14886.5246049669
"1_11_2012-11-09",15098.6047385196
"1_11_2012-11-16",15019.6954494445
"1_11_2012-11-23",19035.4155782246
"1_11_2012-11-30",14866.2363773505
"1_11_2012-12-07",19377.5183678012
"1_11_2012-12-14",18935.1600961849
"1_11_2012-12-21",19171.196716739
"1_11_2012-12-28",14196.8789550921
"1_11_2013-01-04",13347.6279547051
"1_11_2013-01-11",13517.8839140566
"1_11_2013-01-18",13353.7450563599
"1_11_2013-01-25",12880.729868153
"1_11_2013-02-01",15003.853786376
"1_11_2013-02-08",15383.489230588
"1_11_2013-02-15",15711.3848496043
"1_11_2013-02-22",14270.9109696298
"1_11_2013-03-01",14234.1158828896
"1_11_2013-03-08",14439.7803027609
"1_11_2013-03-15",14431.9321435027
"1_11_2013-03-22",14627.9915932266
"1_11_2013-03-29",16171.8716700821
"1_11_2013-04-05",14230.7760306434
"1_11_2013-04-12",14343.1666530504
"1_11_2013-04-19",14469.0388717246
"1_11_2013-04-26",14292.5478924829
"1_11_2013-05-03",14562.0338634149
"1_11_2013-05-10",14494.5092933751
"1_11_2013-05-17",14611.1935750894
"1_11_2013-05-24",14784.0040253112
"1_11_2013-05-31",15258.3232929197
"1_11_2013-06-07",14750.028493499
"1_11_2013-06-14",14835.0794918034
"1_11_2013-06-21",14857.272685709
"1_11_2013-06-28",14915.5824063424
"1_11_2013-07-05",14921.1486401796
"1_11_2013-07-12",14259.8294778631
"1_11_2013-07-19",14125.7446990584
"1_11_2013-07-26",14161.0552984015
"1_12_2012-11-02",4559.7534044636
"1_12_2012-11-09",4642.18153001868
"1_12_2012-11-16",4611.4832288493
"1_12_2012-11-23",6213.69169464884
"1_12_2012-11-30",4551.88114690074
"1_12_2012-12-07",6353.6389568673
"1_12_2012-12-14",6172.77430636133
"1_12_2012-12-21",6269.17718197271
"1_12_2012-12-28",4293.46332784046
"1_12_2013-01-04",3969.38457869031
"1_12_2013-01-11",4034.00395145235
"1_12_2013-01-18",3971.70316258545
"1_12_2013-01-25",3793.11165415256
"1_12_2013-02-01",4605.3244366698
"1_12_2013-02-08",4753.29392447938
"1_12_2013-02-15",4881.72188566871
"1_12_2013-02-22",4321.91814130164
"1_12_2013-03-01",4307.7716509159
"1_12_2013-03-08",4386.9435030278
"1_12_2013-03-15",4383.91781906589
"1_12_2013-03-22",4459.60977714177
"1_12_2013-03-29",5063.03511750644
"1_12_2013-04-05",4306.48797915395
"1_12_2013-04-12",4349.72095575287
"1_12_2013-04-19",4398.22661438178
"1_12_2013-04-26",4330.24049945253
"1_12_2013-05-03",4434.12123543375
"1_12_2013-05-10",4408.05288332403
"1_12_2013-05-17",4453.11604680452
"1_12_2013-05-24",4519.99680844916
"1_12_2013-05-31",4704.42164996397
"1_12_2013-06-07",4506.8343735233
"1_12_2013-06-14",4539.79609208152
"1_12_2013-06-21",4548.40377748025
"1_12_2013-06-28",4571.03243156481
"1_12_2013-07-05",4573.19354723977
"1_12_2013-07-12",4317.65684545355
"1_12_2013-07-19",4266.15249003937
"1_12_2013-07-26",4279.70570977228
"1_13_2012-11-02",35915.9569422902
"1_13_2012-11-09",36344.6020258894
"1_13_2012-11-16",36185.2061063188
"1_13_2012-11-23",44173.765765842
"1_13_2012-11-30",35874.9102974061
"1_13_2012-12-07",44843.894022106
"1_13_2012-12-14",43977.0986031969
"1_13_2012-12-21",44439.9177012296
"1_13_2012-12-28",34516.544359058
"1_13_2013-01-04",32780.9941215764
"1_13_2013-01-11",33130.0654056006
"1_13_2013-01-18",32793.5459509494
"1_13_2013-01-25",31820.6867379726
"1_13_2013-02-01",36153.193113949
"1_13_2013-02-08",36919.1775473473
"1_13_2013-02-15",37578.812462476
"1_13_2013-02-22",34667.1842344215
"1_13_2013-03-01",34592.3265730513
"1_13_2013-03-08",35010.4191889337
"1_13_2013-03-15",34994.4790347603
"1_13_2013-03-22",35392.3541321431
"1_13_2013-03-29",38502.2224859024
"1_13_2013-04-05",34585.5305740316
"1_13_2013-04-12",34814.1116158469
"1_13_2013-04-19",35069.8354566459
"1_13_2013-04-26",34711.1916820125
"1_13_2013-05-03",35258.579857493
"1_13_2013-05-10",35121.5463190918
"1_13_2013-05-17",35358.2921299508
"1_13_2013-05-24",35708.4655417864
"1_13_2013-05-31",36666.9040357532
"1_13_2013-06-07",35639.6614658024
"1_13_2013-06-14",35811.860349223
"1_13_2013-06-21",35856.7728709498
"1_13_2013-06-28",35974.7333889994
"1_13_2013-07-05",35985.9907573439
"1_13_2013-07-12",34644.6421707141
"1_13_2013-07-19",34371.704424165
"1_13_2013-07-26",34443.6139095007
"1_14_2012-11-02",15581.7533811912
"1_14_2012-11-09",15801.7094914675
"1_14_2012-11-16",15719.872400953
"1_14_2012-11-23",19881.0074633747
"1_14_2012-11-30",15560.7105259956
"1_14_2012-12-07",20235.1928241701
"1_14_2012-12-14",19777.202794956
"1_14_2012-12-21",20021.5894162676
"1_14_2012-12-28",14866.3369178858
"1_14_2013-01-04",13984.9986577515
"1_14_2013-01-11",14161.7198036944
"1_14_2013-01-18",13991.348334659
"1_14_2013-01-25",13500.2841760864
"1_14_2013-02-01",15703.4425831711
"1_14_2013-02-08",16097.1384978409
"1_14_2013-02-15",16437.1217541632
"1_14_2013-02-22",14943.1473393692
"1_14_2013-03-01",14904.9717065217
"1_14_2013-03-08",15118.3434035307
"1_14_2013-03-15",15110.2015447204
"1_14_2013-03-22",15313.5884278574
"1_14_2013-03-29",16914.4982157663
"1_14_2013-04-05",14901.5065077244
"1_14_2013-04-12",15018.1119474618
"1_14_2013-04-19",15148.6966229729
"1_14_2013-04-26",14965.5957392499
"1_14_2013-05-03",15245.1678606898
"1_14_2013-05-10",15175.1196038082
"1_14_2013-05-17",15296.1633919909
"1_14_2013-05-24",15475.4173712589
"1_14_2013-05-31",15967.344675305
"1_14_2013-06-07",15440.1762158645
"1_14_2013-06-14",15528.3943426889
"1_14_2013-06-21",15551.4133602776
"1_14_2013-06-28",15611.8916343929
"1_14_2013-07-05",15617.6647879344
"1_14_2013-07-12",14931.6501477376
"1_14_2013-07-19",14792.5302383323
"1_14_2013-07-26",14829.167752219
"1_16_2012-11-02",12256.3720926847
"1_16_2012-11-09",12437.9455866259
"1_16_2012-11-16",12370.3774979199
"1_16_2012-11-23",15821.8709672011
"1_16_2012-11-30",12239.0064999744
"1_16_2012-12-07",16117.0121261312
"1_16_2012-12-14",15735.408033328
"1_16_2012-12-21",15938.994018224
"1_16_2012-12-28",11666.5028524554
"1_16_2013-01-04",10941.386119916
"1_16_2013-01-11",11086.6395307679
"1_16_2013-01-18",10946.6038730478
"1_16_2013-01-25",10543.3644450239
"1_16_2013-02-01",12356.8140226761
"1_16_2013-02-08",12681.9776456564
"1_16_2013-02-15",12963.0291395739
"1_16_2013-02-22",11729.7810374731
"1_16_2013-03-01",11698.3294577111
"1_16_2013-03-08",11874.1597578773
"1_16_2013-03-15",11867.4485934255
"1_16_2013-03-22",12035.1388192676
"1_16_2013-03-29",13358.0391877158
"1_16_2013-04-05",11695.4747588378
"1_16_2013-04-12",11791.5510499415
"1_16_2013-04-19",11899.1805443051
"1_16_2013-04-26",11748.2769852963
"1_16_2013-05-03",11978.7169337794
"1_16_2013-05-10",11920.9631695023
"1_16_2013-05-17",12020.7686056011
"1_16_2013-05-24",12168.6278999184
"1_16_2013-05-31",12574.7427775326
"1_16_2013-06-07",12139.5535489411
"1_16_2013-06-14",12212.3394059048
"1_16_2013-06-21",12231.3343186542
"1_16_2013-06-28",12281.245259279
"1_16_2013-07-05",12286.0100712458
"1_16_2013-07-12",11720.3085640008
"1_16_2013-07-19",11605.7114558565
"1_16_2013-07-26",11635.8867012399
"1_17_2012-11-02",10414.7136327738
"1_17_2012-11-09",10574.1419472781
"1_17_2012-11-16",10514.8074031491
"1_17_2012-11-23",13555.6058571979
"1_17_2012-11-30",10399.4692524419
"1_17_2012-12-07",13816.4731672479
"1_17_2012-12-14",13479.2066296091
"1_17_2012-12-21",13659.1132846423
"1_17_2012-12-28",9897.22377077873
"1_17_2013-01-04",9262.04536280864
"1_17_2013-01-11",9389.1940045488
"1_17_2013-01-18",9266.61197342076
"1_17_2013-01-25",8913.87079636461
"1_17_2013-02-01",10502.8977427208
"1_17_2013-02-08",10788.5078346305
"1_17_2013-02-15",11035.5271124149
"1_17_2013-02-22",9952.70468551534
"1_17_2013-03-01",9925.12763220044
"1_17_2013-03-08",10079.3226225754
"1_17_2013-03-15",10073.4361194914
"1_17_2013-03-22",10220.5471742436
"1_17_2013-03-29",11382.9420920887
"1_17_2013-04-05",9922.62470228902
"1_17_2013-04-12",10006.8709832607
"1_17_2013-04-19",10101.2696602409
"1_17_2013-04-26",9968.92303691852
"1_17_2013-05-03",10171.0433307259
"1_17_2013-05-10",10120.3773389847
"1_17_2013-05-17",10207.938344953
"1_17_2013-05-24",10337.6932958124
"1_17_2013-05-31",10694.2956454738
"1_17_2013-06-07",10312.1755749897
"1_17_2013-06-14",10376.060667725
"1_17_2013-06-21",10392.7344128024
"1_17_2013-06-28",10436.5495306946
"1_17_2013-07-05",10440.7326439576
"1_17_2013-07-12",9944.39891972629
"1_17_2013-07-19",9843.93079813696
"1_17_2013-07-26",9870.38309218335
"1_18_2012-11-02",2170.62054090866
"1_18_2012-11-09",2216.19152807703
"1_18_2012-11-16",2199.20756998351
"1_18_2012-11-23",3102.77805115391
"1_18_2012-11-30",2166.27378447349
"1_18_2012-12-07",3183.17933658277
"1_18_2012-12-14",3079.3110380192
"1_18_2012-12-21",3134.62959753348
"1_18_2012-12-28",2024.13111932342
"1_18_2013-01-04",1847.44589102661
"1_18_2013-01-11",1882.52963855526
"1_18_2013-01-18",1848.70342122107
"1_18_2013-01-25",1752.12980712638
"1_18_2013-02-01",2195.80192817968
"1_18_2013-02-08",2277.78391727388
"1_18_2013-02-15",2349.20228024136
"1_18_2013-02-22",2039.72976167501
"1_18_2013-03-01",2031.97312718479
"1_18_2013-03-08",2075.42585118787
"1_18_2013-03-15",2073.76335616014
"1_18_2013-03-22",2115.39736888076
"1_18_2013-03-29",2450.43221781695
"1_18_2013-04-05",2031.26944295013
"1_18_2013-04-12",2054.98384998117
"1_18_2013-04-19",2081.62678495408
"1_18_2013-04-26",2044.2945163379
"1_18_2013-05-03",2101.36726175736
"1_18_2013-05-10",2087.02874585756
"1_18_2013-05-17",2111.82192788083
"1_18_2013-05-24",2148.67835013898
"1_18_2013-06-07",2141.41926912193
"1_18_2013-07-05",2178.04388809956
"1_19_2012-11-02",1135.22461033881
"1_19_2012-11-09",1162.38821298978
"1_19_2012-11-16",1152.25726539504
"1_19_2012-11-23",1701.68133243879
"1_19_2012-11-30",1132.63690139323
"1_19_2012-12-07",1751.47037277792
"1_19_2012-12-14",1687.17386480093
"1_19_2012-12-21",1721.39009015033
"1_19_2012-12-28",1048.34130068218
"1_19_2013-01-04",944.492682645234
"1_19_2013-01-11",965.026876029292
"1_19_2013-01-18",945.227935795003
"1_19_2013-01-25",888.933825652934
"1_19_2013-02-01",1150.22683359327
"1_19_2013-02-08",1199.19941507483
"1_19_2013-02-15",1242.01969468638
"1_19_2013-02-22",1057.56034153617
"1_19_2013-03-01",1052.97505519677
"1_19_2013-03-08",1078.6869851419
"1_19_2013-03-15",1077.70213202548
"1_19_2013-03-22",1102.39228727444
"1_19_2013-03-29",1302.95597611399
"1_19_2013-04-05",1052.55917382754
"1_19_2013-04-12",1066.583407227
"1_19_2013-04-19",1082.3611628576
"1_19_2013-04-26",1060.25968402134
"1_19_2013-05-03",1094.06592102389
"1_19_2013-05-10",1085.56293067034
"1_19_2013-05-17",1100.26980499459
"1_19_2013-05-24",1122.16788570898
"1_19_2013-05-31",1182.98089552533
"1_19_2013-06-07",1117.85160924853
"1_19_2013-06-14",1128.66662840997
"1_19_2013-06-21",1131.49421229092
"1_19_2013-06-28",1138.93416369938
"1_19_2013-07-05",1139.64520000558
"1_19_2013-07-12",1056.17872073349
"1_19_2013-07-19",1039.50785597391
"1_19_2013-07-26",1043.88968524798
"1_20_2012-11-02",5523.10427868129
"1_20_2012-11-09",5619.16628963378
"1_20_2012-11-16",5583.39642270857
"1_20_2012-11-23",7441.90924887906
"1_20_2012-11-30",5513.92720768497
"1_20_2012-12-07",7603.52911698191
"1_20_2012-12-14",7394.63590982103
